openlibrary_work_key	selection_title	selection_author	search_author_variant	ia_identifier	ia_title	ia_creator	ia_date	ia_year	ia_mediatype	ia_language	ia_publisher	ia_subject	ia_description	ia_collection	review_label	review_note
/works/OL31971259W	Heart of Darkness	Joseph Conrad	Joseph Conrad	1899heartofdarknessconradfebmaraprilblackwoodsmagazine	1899 The Heart Of Darkness Feb Mar April in Blackwood's Magazine	Joseph Conrad	1899-01-01T00:00:00Z	1899.0	texts	English		Joseph Conrad	Joseph Conrad	['magazine_clippings', 'magazine_rack', 'fav-al_haas', 'fav-asu12000', 'fav-captainstarchaser', 'fav-clara_chelers', 'fav-dieg02424', 'fav-donatella_soul', 'fav-fiiku', 'fav-garrett_vance', 'fav-heidio77', 'fav-hillsee5966', 'fav-lenakarlsson', 'fav-mosull', 'fav-mrmagik3805', 'fav-rbscottie', 'fav-so_troy']		
/works/OL31971259W	Heart of Darkness	Joseph Conrad	Joseph Conrad	isbn_9783946571322	Heart of Darkness	Joseph Conrad	2016-08-15T00:00:00Z	2016.0	texts	eng	aionas			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-greyeminence', 'fav-seawriter', 'fav-shoaib_rasool843']		
/works/OL31971259W	Heart of Darkness	Joseph Conrad	Joseph Conrad	isbn_9781599866994	Heart of Darkness	Joseph Conrad	2007-09-17T00:00:00Z	2007.0	texts	eng	Filiquarian Publishing, LLC.			['internetarchivebooks', 'printdisabled', 'fav-aamrhein']		
/works/OL31971259W	Heart of Darkness	Joseph Conrad	Joseph Conrad	ost-english-conrad_joseph_1857_1924_heart_of_darkness	Heart of Darkness	Joseph Conrad	2012-01-01T00:00:00Z	2012.0	texts	eng	Rosings Digital Publications	['english', 'classic', 'english literature', 'fiction', 'philosophical', 'frame story', 'novella']		['opentextbooklibrary', 'patron-library-collection', 'fav-_l_796', 'fav-adria_mackier', 'fav-asalmousavi', 'fav-axayacatlhc', 'fav-bahar_tavakoli', 'fav-cjrd', 'fav-coogangildersleeve', 'fav-crsnn', 'fav-crystal_meins_palmer', 'fav-daniel_hudson', 'fav-darkpony', 'fav-dick_goesinzya', 'fav-eee321', 'fav-farmllamma_82', 'fav-flying_eyeball', 'fav-george_tooth', 'fav-japaja', 'fav-joivivre3009', 'fav-mastermind93', 'fav-melicakepop', 'fav-psychstatstutor', 'fav-ramap', 'fav-readerstroupe', 'fav-redwheelmedia', 'fav-rudolphdmello', 'fav-sofia_neri', 'fav-stacywilson', 'fav-the_era_of_casual_fridays', 'fav-troublewillsoonbeover', 'fav-troyatommars']		
/works/OL31971259W	Heart of Darkness	Joseph Conrad	Joseph Conrad	heartofdarknesst0000jose	Heart of Darkness: Three Tales by Joseph Conrad	Joseph Conrad	1960-10-07T00:00:00Z	1960.0	texts	eng	Dell Publishing Company, Inc.			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-antonis74', 'fav-davidalamo', 'fav-kimkim7', 'fav-orocovis', 'fav-rae_9898']		
/works/OL31971259W	Heart of Darkness	Joseph Conrad	Joseph Conrad	isbn_9781499797626	Heart of Darkness	Joseph Conrad	2014-06-06T00:00:00Z	2014.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-k1rjat77mgs']		
/works/OL31971259W	Heart of Darkness	Joseph Conrad	Joseph Conrad	heartofdarknessa0000jose	Heart of Darkness: 'As Powerful a Condemnation of Imperialism as Has Ever Been Written'	Joseph Conrad	2013-12-05T00:00:00Z	2013.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled']		
/works/OL31971259W	Heart of Darkness	Joseph Conrad	Joseph Conrad	heartofdarknessa0000jose_w6q9	Heart of Darkness: 'As Powerful a Condemnation of Imperialism as Has Ever Been Written'	Joseph Conrad	2014-01-01T00:00:00Z	2014.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled']		
/works/OL31971259W	Heart of Darkness	Joseph Conrad	Joseph Conrad	heartofdarknessp0000jose	Heart of Darkness (Penguin Modern Classics)	Joseph Conrad	2001-04-26T00:00:00Z	2001.0	texts	eng	Penguin Audiobooks			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-_lkg_l_g_ltekin', 'fav-alyvia_dimovska', 'fav-amicarr123', 'fav-bahadir_koc', 'fav-cade_ward', 'fav-casey_baird', 'fav-chloe_duncan316', 'fav-dick_goesinzya', 'fav-emma_chappell', 'fav-macareuxmoine', 'fav-pedro_henrique_r_s_cottet', 'fav-sebastian_maiguel_vizca_no', 'fav-shade_anderson', 'fav-sugarlizard8', 'fav-troublewillsoonbeover']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_b5m5	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_Y0-CIA-257	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng	Random House			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulyssescriticals0003jame	ulysses; a critical and synoptic edition	james joyce	1986-01-01T00:00:00Z	1986.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-annalivia75']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_h3p9	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_n6e2	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_f0f4	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_a1y8	ULYSSES	James Joyce	1946-01-01T00:00:00Z	1946.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-EBY-922	ulysses	james joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_Y0-BOK-674	ULYSSES	JAMES JOYCE	1946-01-01T00:00:00Z	1946.0	texts	ENG	THE MODERN LIBRARY, INC.			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_Y0-CKH-765	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_m6j1	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	ENG				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_l2v6	Ulysses	James Joyce	1918-01-01T00:00:00Z	1918.0	texts					['internetarchivebooks', 'fav-jahanzeb_shah']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_Y0-CHU-107	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_T5-BCC-978	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	ENG				['internetarchivebooks', 'fav-ares_velos', 'fav-chapalan', 'fav-colin_brooks766', 'fav-dickie123', 'fav-jahanzeb_shah', 'fav-theisminde']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_P9-AGA-806	ulysses	james joyce	1961-01-01T00:00:00Z	1961.0	texts	eng	random house			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	jamesjoyce3volss0000jame_d9z6	James Joyce 3 Vols. Set (Ulysses, Finnegans Wake, Dubliners, and A Portrait of the Artist as a Young Man)	James Joyce	1964-01-01T00:00:00Z	1964.0	texts	eng	Viking Press			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-AHU-422	ulysses	james joyce	1961-01-01T00:00:00Z	1961.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-cameron_reilly', 'fav-pcollier676']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_w4f2	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-EEA-925	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_u7t0_t1u9	Ulysses	James Joyce	1934-01-01T00:00:00Z	1934.0	texts	eng	The Modern Library			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-BGP-462	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng	Nora Joseph Joyce			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses_202406	ULYSSES by JAMES JOYCE - GUNSTON CLASSICS	JAMES JOYCE/GUNSTON CLASSICS	1918-01-01T00:00:00Z	1918.0	texts	eng	GUNSTON CLASSICS	['IRISH', 'DUBLIN', 'IRELAND', 'PROGRESSIVE', 'HOMER', 'CLASSIC LITERATURE']	"ULYSSES - by JAMES JOYCE - GUNSTON CLASSICS Ulysses is a modernist novel by the Irish writer James Joyce . Parts of it were first serialized in the American journal The Little Review from March 1918 to December 1920, and the entire work was published in Paris by Sylvia Beach on 2 February 1922, Joyce's fortieth birthday. It is considered one of the most important works of modernist literature [3] and has been called ""a demonstration and summation of the entire movement"". According to the writer Declan Kiberd , ""before Joyce, no writer of fiction had so foregrounded the process of thinking”. GUNSTON CLASSICS."	['folkscanomy_miscellaneous', 'folkscanomy', 'fav-ginnevra', 'fav-haight1968', 'fav-jahanzeb_shah', 'fav-josh_kennedy633', 'fav-madcapviolet', 'fav-stinkers']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses1979copy0000jame	Ulysses (1979 copy)	James Joyce	1900-01-01T00:00:00Z	1900.0	texts	eng	The Franklin Library			['internetarchivebooks', 'fav-cctu_pico_sena', 'fav-chapalan', 'fav-daniil_nikel', 'fav-lindsie_billeter']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses2018	Ulysses	James Joyce	1922-02-02T00:00:00Z	1922.0	texts	eng		['James Joyce', 'Ulysses', 'modernism']	James Joyce’s novel Ulysses , new typeset (2018). The text of the novel is in the Public Domain; any changes or additions that may have incidentally been made in the preparation of this edition are released into the Public Domain, or, where this is not legally possible, made available under the CC-Zero licence.	['opensource', 'community', 'fav-_mnemosyne_', 'fav-ava_f422', 'fav-buddythecat', 'fav-elenaandmar', 'fav-elizabeth_march', 'fav-garc115', 'fav-haight1968', 'fav-italo2016', 'fav-metalfingerdoom', 'fav-mirreople', 'fav-nathantang615', 'fav-okinasevych', 'fav-preludioparamar', 'fav-user_71596']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_u6x8	Ulysses	James Joyce	1914-01-01T00:00:00Z	1914.0	texts	eng	The Modern Library			['internetarchivebooks']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-EFZ-297	ULYSSES	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_T4-AQL-264	ulysses	james joyce	1946-01-01T00:00:00Z	1946.0	texts	eng	the modern library			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_C0-BNV-598	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	Eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses-james-joyce	Ulysses | James Joyce	James Joyce			texts			Ulysses | James Joyce	Ulysses | James Joyce	['opensource']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses-james-joyce_202512	Ulysses - James Joyce	James Joyce			texts	eng		['Ulysses', 'James Joyce']	Ulysses James Joyce	['opensource', 'fav-cryptbooker', 'fav-pat_indie']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_m4k5	ULYSSES	James Joyce	1967-01-01T00:00:00Z	1967.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-CRV-607	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-DHX-696	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_f0g3	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_KV-186-696	Ulysses	James Joyce	1969-01-01T00:00:00Z	1969.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_w5q0	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_f5n4	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-CPS-547	ULYSSES	James Joyce	1946-01-01T00:00:00Z	1946.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_C0-AQJ-538	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts		Modern Library Inc.			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_i0l0	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_k7m3	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_x5b6	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng	The Modern Library			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000unse_t3c9	ULYSSES	James Joyce	1942-01-01T00:00:00Z	1942.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_e1q6	Ulysses	James Joyce	1942-01-01T00:00:00Z	1942.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulyssesshake1925_dis	Ulysses (Shakespeare 7th printing, disguised)	James Joyce	1925-10-01T00:00:00Z	1925.0	texts	eng	Shakespeare and Company			['internetarchivebooks', 'americana', 'bannedbooks', 'fav-crista_shanel_pahayag', 'fav-horrorenthused', 'fav-jacob_brown737', 'fav-mariaadnan', 'fav-myra_bente', 'fav-namisuixi', 'fav-nigella_damascena', 'fav-sonal_rathore']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_r1v9	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_T4-AKB-720	Ulysses	James Joyce	1918-01-01T00:00:00Z	1918.0	texts	ENG				['internetarchivebooks']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_b7q3	Ulysses	James Joyce	1966-01-01T00:00:00Z	1966.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	isbn_9781533293800	"Ulysses (8.5"" x 11"" Edition)"	James Joyce	2016-05-17T00:00:00Z	2016.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'printdisabled']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_g2o2	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-d_suarez', 'fav-tangled_banks', 'fav-user_37836']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_C0-ALY-266	Ulysses	James JOyce	1983-01-01T00:00:00Z	1983.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-EHD-320	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_Y0-BTI-626	ulysses	james joyce	1942-01-01T00:00:00Z	1942.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_W9-CQM-574	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulyssesmodernlib0000jame	Ulysses (Modern Library)	James Joyce;Morris L. Ernst (Foreword)	1946-01-01T00:00:00Z	1946.0	texts	eng	Random House USA			['internetarchivebooks', 'fav-chapalan', 'fav-monica_paulis']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_C0-CEK-119	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng	Vintage Books			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_W9-CRQ-256	ULYSSES	James Joyce	1934-01-01T00:00:00Z	1934.0	texts	eng	THE MODERN LIBRARY,INC.			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_c7e3	Ulysses	James Joyce	1942-01-01T00:00:00Z	1942.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-AJJ-768	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng	Random House, Inc.			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-AJV-953	ulysses	james joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ost-english-ulysses-by-james-joyce	Ulysses	James Joyce	1922-01-01T00:00:00Z	1922.0	texts	eng	Project Gutenberg eBook	['english', 'classics', 'english literature', 'modernist', 'novel']		['opentextbooklibrary', 'patron-library-collection', 'fav-albe4791', 'fav-allinspiring', 'fav-astrid14633', 'fav-bice_23', 'fav-frankcjcc', 'fav-garasim', 'fav-gstonereads', 'fav-hushush', 'fav-inspectusername', 'fav-joelmawestfield', 'fav-lanewarrior56', 'fav-mario_sundar', 'fav-mostafasameeh', 'fav-nikvn', 'fav-phillipmules', 'fav-ramap', 'fav-randy_grundmann', 'fav-remzi_sa_l_k', 'fav-stjimmy501']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_P9-CCC-917	ulysses	james joyce	1961-01-01T00:00:00Z	1961.0	texts	eng	the modern library			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_KU-430-233	Ulysses	James Joyce	1983-01-01T00:00:00Z	1983.0	texts	eng				['printdisabled', 'internetarchivebooks', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000unse_w3x7	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-EDY-006	ulysses	james joyce	1979-01-01T00:00:00Z	1979.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_P9-DVA-525	ulysses in nighttown	james joyce	1958-01-01T00:00:00Z	1958.0	texts	eng	random house			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_C0-BIY-177	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_C0-CZR-671	ulysses	james joyce	1918-01-01T00:00:00Z	1918.0	texts	eng	the modern library			['internetarchivebooks', 'fav-cctu_pico_sena', 'fav-chapalan']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_C0-ADW-035	Ulysses	James Joyce	1952-01-01T00:00:00Z	1952.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_KO-484-472	Ulysses [1968]	James Joyce	1968-01-01T00:00:00Z	1968.0	texts	eng	The Bodley Head Ltd			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_C0-CBY-649	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_Y0-BME-551	ULYSSES	JAMES JOYCE	1918-01-01T00:00:00Z	1918.0	texts					['internetarchivebooks', 'fav-alejandro_acosta579', 'fav-clowninaround', 'fav-jahanzeb_shah']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_KV-543-254	Ulysses	James Joyce	1954-01-01T00:00:00Z	1954.0	texts	English	The Bodley Head			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_Y0-CRF-389	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_q5q1	Ulysses	James Joyce	1976-01-01T00:00:00Z	1976.0	texts	eng	Franklin Library			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-lindsie_billeter']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_KP-524-894	ulysses	james joyce	1960-01-01T00:00:00Z	1960.0	texts	eng	william clowes			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_C0-BIV-608	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-CPQ-886	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_a7g4	ulysses	james joyce	1946-01-01T00:00:00Z	1946.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_Y0-CGZ-107	ulysses	james joyce	1983-01-01T00:00:00Z	1983.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-BPE-607	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_S0-CRV-511	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng	The Modern Library			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_KV-029-892	Ulysses	James Joyce	1966-01-01T00:00:00Z	1966.0	texts	eng	The Bodley Head			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-saucemaster']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_s0b5	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_s1u1	Ulysses	James Joyce	1946-01-01T00:00:00Z	1946.0	texts	eng	The Modern Library			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_P9-ECS-144	ulysses	james joyce	1914-01-01T00:00:00Z	1914.0	texts	eng				['internetarchivebooks', 'fav-annalivia75', 'fav-archivenovice', 'fav-barracuda71', 'fav-chapalan', 'fav-henrique_ribeiro465', 'fav-jahanzeb_shah', 'fav-jimbo47', 'fav-varia_alekseeva']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_P8-AAG-282	James Joyce Ulysses	James Joyce	1975-01-01T00:00:00Z	1975.0	texts	eng	Octagon / Philip H & A. S. W. Rosenbach Foundation			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-gabrielchaves', 'fav-longhairbud']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_KV-087-186	Ulysses	James Joyce	1971-01-01T00:00:00Z	1971.0	texts	eng	Penguin Books Ltd.			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_T4-AKA-600	Ulysses	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	eng	Vintage Books			['printdisabled', 'internetarchivebooks', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_h2n8	Ulysses	James Joyce	1914-01-01T00:00:00Z	1914.0	texts					['internetarchivebooks', 'johnsonandwalesuniversitydenver', 'fav-hagler11', 'fav-jahanzeb_shah']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_KU-094-130	Ulysses	James Joyce	1969-01-01T00:00:00Z	1969.0	texts		Penguin Books			['internetarchivebooks', 'fav-barracuda71']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_KV-648-727	Ulysses	James Joyce	1955-01-01T00:00:00Z	1955.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
