openlibrary_work_key	selection_title	selection_author	retrieval_query	ia_num_found	ia_identifier	ia_title	ia_creator	ia_date	ia_year	ia_publisher	ia_subject	ia_description	ia_collection
/works/OL35695219W	Ulysses	James Joyce	"title:""Ulysses"" AND mediatype:texts"	1636	gov.uscourts.mdb.747695	Ulysses J McArthur						This item represents a case in PACER, the U.S. Government's website for federal case data. This information is uploaded quarterly. To see our most recent version please use the source url parameter, linked below. To see the canonical source for this data, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL35695219W	Ulysses	James Joyce	"title:""Ulysses"" AND mediatype:texts"	1636	gov.uscourts.kyeb.263781	Ulysses Daniels and Kelly Daniels						This item represents a case in PACER, the U.S. Government's website for federal case data. This information is uploaded quarterly. To see our most recent version please use the source url parameter, linked below. To see the canonical source for this data, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL35695219W	Ulysses	James Joyce	"title:""Ulysses"" AND mediatype:texts"	1636	in.ernet.dli.2015.176689	Ulysses S. Grant His Life And Character	Hamlin Garland	1920-01-01T00:00:00Z	1920.0		State	Book Source: Digital Library of India Item 2015.176689 dc.contributor.author: Hamlin Garland dc.contributor.other: State Central Library, Hyderabad. dc.date.accessioned: 2015-07-07T04:57:06Z dc.date.available: 2015-07-07T04:57:06Z dc.date.digitalpublicationdate: 0000-00-00 dc.date.citation: 1920 dc.identifier.barcode: 2990110003215 dc.identifier.origpath: /data/upload/0003/217 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/176689 dc.description.scanningcentre: State Central Library, Hyderabad dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 600 dc.format.mimetype: application/pdf dc.language.iso: English dc.publisher.digitalrepublisher: Bis/chief Librarian, Scl, Hyderabad. dc.publisher: The Macmillan Comapany, New York. dc.rights: Out_of_copyright dc.source.library: State Central Library, Hyderabad. dc.subject.classification: Literature dc.title: Ulysses S. Grant His Life And Character	['digitallibraryindia', 'JaiGyan', 'fav-usgrantcollectiveproject']
/works/OL35695219W	Ulysses	James Joyce	"title:""Ulysses"" AND mediatype:texts"	1636	ulyssesnotes00kopp	Ulysses : notes	Kopper, Edward A	1981-01-01T00:00:00Z	1981.0	Lincoln, Neb. : Cliffs Notes	Joyce, James, 1882-1941	Bibliography: p. 122-125	['internetarchivebooks', 'americana', 'inlibrary', 'printdisabled', 'fav-devangna8839', 'fav-dmurano', 'fav-dualc', 'fav-elyaqim', 'fav-ll1776', 'fav-mananon', 'fav-news4you', 'fav-yann_garcette', 'denverpubliclibrary-ol', 'spokanepubliclibrary-ol']
/works/OL35695219W	Ulysses	James Joyce	"title:""Ulysses"" AND mediatype:texts"	1636	wordindextojames0000hanl	Word index to James Joyce's Ulysses	Hanley, Miles Lawrence	1962-01-01T00:00:00Z	1962.0	Madison : University of Wisconsin Press	Joyce, James, 1882-1941. Ulysses	xxiii, 392 p. ; 28 cm	['trent_university', 'internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-ana_lves', 'fav-arkadiusz_luba', 'fav-buckyogi', 'fav-chapalan', 'fav-dmurano', 'fav-haitao_ren', 'fav-kent_melville', 'fav-mananon', 'fav-professormarcusgarcia', 'fav-samuelo39', 'fav-yannick_plasschaert', 'fav-yszta', 'fav-zengzpi']
/works/OL35695219W	Ulysses	James Joyce	"title:""Ulysses"" AND mediatype:texts"	1636	papersofulyssess0009gran	The papers of Ulysses S. Grant	Grant, Ulysses S. (Ulysses Simpson), 1822-1885	1967-01-01T00:00:00Z	1967.0	Carbondale : Southern Illinois University Press	['Grant, Ulysses S. (Ulysses Simpson), 1822-1885 -- Manuscripts', 'Grant, Ulysses S. (Ulysses Simpson), 1822-1885', 'Grant, Ulysses S., 1822-1885', 'Presidents -- United States -- Manuscripts', 'Manuscripts, American', 'Présidents -- États-Unis -- Correspondance', '15.85 history of America', 'Military campaigns', 'Politics and government', 'Presidents', 'United States -- History -- Civil War, 1861-1865 -- Campaigns', 'United States -- Politics and government -- 1869-1877', 'États-Unis -- Histoire -- 1861-1865 (Guerre de Sécession) -- Campagnes et batailles', 'États-Unis -- Politique et gouvernement -- 1869-1877', 'United States']	['32 volumes : 26 cm', 'Prepared under the auspices of the Ulysses S. Grant Association', 'Vol. 32 edited by John F. Marszalek', 'Includes bibliographical references and indexes', 'V. 1. 1837-1861 -- v. 2. April-September 1861 -- v. 3. October 1, 1861-January 7, 1862 -- v. 4. January 8-March 31, 1862 -- v. 5. April 1-August 31, 1862 -- v. 6. September 1-December 8, 1862 -- v. 7. December 9, 1862-March 31, 1863 -- v. 8. April 1-July 6, 1863 -- v. 9. July 7-December 31, 1863 -- v. 10. January 1-May 31, 1864', 'V. 11. June 1-August 15, 1864 -- v. 12. August 16-November 15, 1864 -- v. 13. November 16, 1864-February 20, 1865 -- v. 14. February 21-April 30, 1865 -- v. 15. May 1-December 31, 1865 -- v. 16. 1866 -- v. 17. January 1-September 30, 1867 -- v. 18. October 1, 1867-June 30, 1868 -- v. 19. July 1, 1868-October 31, 1869 -- v. 20. November 1, 1869-October 31, 1870 -- v. 21. November 1, 1870-May 31, 1871 -- v. 22. June 1, 1871-January 31, 1872 -- v. 23. February 1-December 31, 1872 -- v. 24. 1873 -- v. 25. 1874 -- v. 26. 1875 -- v. 27. January 1-October 31, 1876 -- v. 28. November 1, 1876-September 30, 1878 -- v. 29. October 1, 1878-September 30, 1880 -- v. 30. October 1, 1880-December 31, 1882 -- v. 31. January 1, 1883-July 23, 1885']	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-daniil_nikel', 'fav-l7777', 'fav-toddangel']
/works/OL35695219W	Ulysses	James Joyce	"title:""Ulysses"" AND mediatype:texts"	1636	gov.uscourts.mnb.454030	Ulysses Kevin Harris						This item represents a case in PACER, the U.S. Government's website for federal case data. This information is uploaded quarterly. To see our most recent version please use the source url parameter, linked below. To see the canonical source for this data, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL35695219W	Ulysses	James Joyce	"title:""Ulysses"" AND mediatype:texts"	1636	lifeandpublicser00phelrich	Life and public services of General Ulysses S. Grant, from his boyhood to the present time. And a biographical sketch of Hon. Schuyler Colfax	Phelps, Charles A	1868-01-01T00:00:00Z	1868.0	Boston, Lee and Shepard	['Grant, Ulysses S. (Ulysses Simpson), 1822-1885', 'Colfax, Schuyler, 1823-1885']	"['xvi, 344 p. 20 cm', 'At head of title: ""People\'s edition.""', '""Biographical sketch of Schuyler Colfax"": p. 322-341']"	['cdl', 'americana']
/works/OL35695219W	Ulysses	James Joyce	"title:""Ulysses"" AND mediatype:texts"	1636	lifepublicse00phelps	Life and public services of Ulysses S. Grant, from his birth to the present time, and a biographical sketch of Hon. Henry Wilson	Phelps, Charles A. [from old catalog]	1872-01-01T00:00:00Z	1872.0	Boston, Lee and Shepard; New York, Lee, Shepard and Dillingham	['Grant, Ulysses S. (Ulysses Simpson), 1822-1885', 'Wilson, Henry, 1812-1875. [from old catalog]']	xv, [1], 371 p. 20 cm	['library_of_congress', 'americana', 'fav-oneninetyfivenationsrising']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	ThePrisonerOfZendaFZeDa	ترجمة قصة The Prisoner Of Zenda للصف الثالث الثانوى					ثانوية	ترجمة قصة الثانوية العامة	['booksbylanguage_arabic', 'booksbylanguage', 'fav-mahmoudfdondeti12']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	in.ernet.dli.2015.13203	The Prisoner Of Zenda	Anthony Hope	1917-01-01T00:00:00Z	1917.0		IIIT	Book Source: Digital Library of India Item 2015.13203 dc.contributor.author: Anthony Hope dc.date.accessioned: 2015-06-23T22:20:02Z dc.date.available: 2015-06-23T22:20:02Z dc.date.citation: 1917 dc.identifier.barcode: 5010010152997 dc.identifier.origpath: /data1/upload/0008/094 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/13203 dc.description.scanningcentre: IIIT, Allahabad dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 126 dc.format.mimetype: application/pdf dc.language.iso: English dc.publisher.digitalrepublisher: IIIT, Allahabad dc.publisher: Oxford University Press dc.rights: Out_of_copyright dc.source.library: University Of Allahabad dc.subject.classification: Literature dc.title: The Prisoner Of Zenda	['digitallibraryindia', 'JaiGyan', 'fav-ramap', 'fav-salaheldin_mohamed']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000unse_u2m7	the Prisoner of Zenda		1966-01-01T00:00:00Z	1966.0				['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda00hopeiala	The prisoner of Zenda : being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933	1921-01-01T00:00:00Z	1921.0	New York : H. Holt and company		307 p., b ill., 20 cm	['cdl', 'americana']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab00hope_3	The prisoner of Zenda: being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933			Toronto : Ryerson		['221 p', 'Gift; Mason, David;']	['thomasfishercanadiana', 'thomasfisher', 'toronto', 'university_of_toronto', 'fav-alyanne', 'fav-mary_bradley']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000anth_n0n1	The Prisoner of Zenda	Anthony Hope	1898-01-01T00:00:00Z	1898.0				['internetarchivebooks', 'fav-rudyk1211', 'fav-thew_']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	theprisonerofzen0000anth	the prisoner of zenda	anthony hope	1894-01-01T00:00:00Z	1894.0	puffin books			['internetarchivebooks', 'fav-jahanzeb_shah']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab0000anth	The Prisoner of Zenda: Beginner Level Extended Reads (Guided Reader)	['Anthony Hope', 'Stephen Colbourn']	1999-11-01T00:00:00Z	1999.0	Delta Systems			['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendaa0000anth	The Prisoner of Zenda,a Pyramid Classic	Anthony Hope	1961-01-01T00:00:00Z	1961.0	Pyramid Books			['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_Y0-BMB-749	The Prisoner of Zenda	Anthony Hope	1968-01-01T00:00:00Z	1968.0				['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000hope_o2o4	The prisoner of Zenda	Hope, Anthony, 1863-1933	1994-01-01T00:00:00Z	1994.0	London : Puffin	['Adventure stories', 'English fiction']	['234 pages ; 20 cm', 'Originally published: Bristol: Arrowsmith, 1894']	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-kendall_bellors']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab0000hope	The prisoner of Zenda : being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933	1982-01-01T00:00:00Z	1982.0	New York : Buccaneer Books	['British', 'Impostors and imposture', 'British -- Foreign countries -- Fiction', 'Impostors and imposture -- Fiction', 'British -- Foreign countries']	['Rudolf Rossendyll falls in love with Princess Flavia on his perilous mission to release the King of Zenda from his captors', '182 pages : 23 cm']	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000unse_q4y1	the prisoner of zenda	Anthony Hope	1921-01-01T00:00:00Z	1921.0				['internetarchivebooks']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_KS-479-532	The Prisoner of Zenda	Anthony Hope	2017-11-01T00:00:00Z	2017.0	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000anth_o7l3	The Prisoner of Zenda	Anthony Hope	1943-01-01T00:00:00Z	1943.0	Arrowsmith			['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerzendabe00hopegoog	The Prisoner of Zenda: Being the History of Three Months in the Life of an English Gentleman	Anthony Hope	1898-01-01T00:00:00Z	1898.0	Grosset & Dunlap		Book digitized by Google from the library of the New York Public Library and uploaded to the Internet Archive by user tpb.	['americana', 'fav-enemybrothers']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	isbn_9789350091838	The prisoner of Zenda; being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933	1922-01-01T00:00:00Z	1922.0	New York, Grosset & Dunlap		v, 307 p. 20 cm	['internetarchivebooks']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_S0-EKV-713	THE PRISONER OF ZENDA	ANTHONY HOPE	1898-01-01T00:00:00Z	1898.0				['internetarchivebooks', 'fav-bryan_c', 'fav-tman10']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_KV-475-821	The Prisoner of Zenda	Anthony Hope	1950-01-01T00:00:00Z	1950.0	J. M. Dent & Sons Ltd.			['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000anth_e6g6	The Prisoner of Zenda	Anthony Hope	1894-01-01T00:00:00Z	1894.0	Grosset & Dunlap, Publishers			['internetarchivebooks']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab0000hope_e0k4	The prisoner of Zenda : being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933	1990-01-01T00:00:00Z	1990.0	[London] : Fabbri	English gentleman	['190 pages ; 22 cm', 'Originally published by Arrowsmith', 'Beginning the history of three months in the life of an English Gentleman']	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	zengdadeqiutupri0000mowa	Zengda de qiu tu = The prisoner of Zenda	Mowat, Diane	1998-01-01T00:00:00Z	1998.0	Beijing : Wai yu jiao xue yu yan jiu chu ban she : Niujin da xue chu ban she	['Readers', 'Prisoners -- Fiction', 'Anglais (Langue) -- Lectures et morceaux choisis', 'Prisonniers -- Romans, nouvelles, etc', 'Prisoners']	102 pages ; 20 cm	['popularchinesebooks', 'internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_T5-AFQ-054	The Prisoner of Zenda	Anthony Hope	1968-01-01T00:00:00Z	1968.0	Lancer Books			['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	isbn_9781456314910	The prisoner of zenda	Anthony Hope	2018-01-01T00:00:00Z	2018.0	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000anth_x6m3	The Prisoner of Zenda	Anthony Hope	1948-01-01T00:00:00Z	1948.0	Arrowsmith			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-tman10']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_Y0-ARQ-609	The prisoner of Zenda : being the history of three months in the life of an English gentleman ; Rupert of Hentzau : being the sequel	Anthony Hope	2008-01-01T00:00:00Z	2008.0	Pleasantville, N.Y. : Reader's Digest Association			['printdisabled', 'pub_worlds-best-reading', 'internetarchivebooks', 'periodicals', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	ThePrisonerOfZendaArabic	The Prisoner Of Zenda Arabic					rfr	rfrf	['opensource', 'community']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	tarzanofapes00burr_0	Tarzan of the Apes and the Prisoner of Zenda	['Edgar Rice Burroughs', 'Anthony Hope']	2006-01-01T00:00:00Z	2006.0	Signet Classics			['internetarchivebooks', 'delawarecountydistrictlibrary', 'americana', 'printdisabled', 'fav-certainty', 'fav-folhas_do_outono', 'fav-g_nesis_barrera', 'fav-isaiah_herrero', 'library_of_atlantis']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda10000anth	The Prisoner of Zenda 1968	ANTHONY HOPE	1968-01-01T00:00:00Z	1968.0	n/a			['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerzendabe01hopegoog	The Prisoner of Zenda: Being the History of Three Months in the Life of an ...	Anthony Hope	1899-01-01T00:00:00Z	1899.0	The American newscompany		Book digitized by Google from the library of Harvard University and uploaded to the Internet Archive by user tpb.	['americana']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000anth	the prisoner of zenda	anthony hope	1945-01-01T00:00:00Z	1945.0	Arrowsmith			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-hory_kah_jel', 'fav-jene4']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	elprisionerodeze0000hope	el prisionero de zenda/ the prisoner of zenda	HOPE, ANTHONY	2017-01-01T00:00:00Z	2017.0	[Place of publication not identified] : DEBOLSILLO		1 online resource	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-g_nesis_barrera']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda00hope	The prisoner of Zenda	['Hope, Anthony, 1863-1933', 'Davis, Robert Gorham']	1961-01-01T00:00:00Z	1961.0	New York : Pyramid Books	['British', 'Impostors and imposture', 'English fiction']	['xxviii, 177 p. ; 19 cm', 'Includes bibliographical references (p. [174-177)']	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-anqi_xu232', 'fav-arandomname', 'fav-electronic_dan', 'fav-essie_yesterday', 'fav-mimmimus', 'fav-mirizzi', 'rochester-ol', 'universityofcoloradoboulder-ol']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab0000anth_w5p6	THE PRISONER OF ZENDA Being the History of Three Months in the Life of an English Gentleman	Anthony Hope	1962-01-01T00:00:00Z	1962.0	J. M. Dent			['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	theprisonerofzen00095gut	The Prisoner of Zenda	Hope, Anthony, 1863-1933					Book from Project Gutenberg: The Prisoner of Zenda Library of Congress Classification: PR	['gutenberg', 'fav-nvitola']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	ruperthentzaufr01hopegoog	"Rupert of Hentzau: From the Memoirs of Fritz Von Tarlenheim, Sequel to the ""Prisoner of Zenda."""	Anthony. Hope	1898-01-01T00:00:00Z	1898.0	Grosset & Dunlap		Book digitized by Google from the library of the New York Public Library and uploaded to the Internet Archive by user tpb.	['americana']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab0000hope_u4o6	The prisoner of Zenda : being the history of three months in the life of an English gentleman ; Rupert of Hentzau : being the sequel	Hope, Anthony, 1863-1933	1999-01-01T00:00:00Z	1999.0	New York : Penguin Books	['British -- Foreign countries -- Fiction', 'Impostors and imposture -- Fiction', 'Adventure stories, English', 'British -- Foreign countries', 'Impostors and imposture']	['xxvi, 372 pages ; 20 cm', 'Includes bibliographical references (pages xxv-xxvi)']	['internetarchivebooks', 'printdisabled', 'fav-ana_lves', 'fav-eigaguy', 'belmont-ol']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	rupertofhentzaub00hope	"Rupert of Hentzau; being the sequel to a story by the same writer entitled ""The prisoner of Zenda,"""	Hope, Anthony, 1863-1933	1902-01-01T00:00:00Z	1902.0	New York, D. Appleton and company		v, 382 p. 22 cm	['library_of_congress', 'americana']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000unse_y5o8	The prisoner of zenda	Anthony Hope	1974-01-01T00:00:00Z	1974.0				['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerzenda00unkngoog	The Prisoner of Zenda						Book digitized by Google and uploaded to the Internet Archive by user tpb.	['americana', 'fav-ber_ger', 'fav-mischievousmy', 'fav-mmlbb']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	ThePrisonerOfZenda_201707	The Prisoner Of Zenda					['story', 'learn english']	story the prisoner of zenda	['opensource', 'community']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_KU-125-879	the prisoner of zenda	anthony hope	1994-01-01T00:00:00Z	1994.0	penguin books ltd			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-hemrique']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	the-prisoner-of-zenda-2011-anthony-hope	The Prisoner Of Zenda (2011) - Anthony Hope	Anthony Hope	2011-01-01T00:00:00Z	2011.0		['The Prisoner Of Zenda', 'Anthony Hope']	The Prisoner Of Zenda (2011) - Anthony Hope	['opensource', 'fav-lordelton933']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000hope_i4w2	The prisoner of Zenda	Hope, Anthony, 1863-1933	1984-01-01T00:00:00Z	1984.0	London : Dent	Fiction in English, 1837-1900 - Texts	xiii, 137 pages ; 20 cm	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000unse_e4c0	The Prisoner of Zenda		1921-01-01T00:00:00Z	1921.0				['internetarchivebooks', 'fav-1etincelle', 'fav-arwa_ihab', 'fav-sahip_hakki']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_Y0-CHB-410	The Prisoner of Zenda	Anthoy Hope	1921-01-01T00:00:00Z	1921.0	Grosset & Dunlap, Publishers			['internetarchivebooks']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_KL-448-891	the prisoner of zenda	anthony hope	1945-01-01T00:00:00Z	1945.0	arrowsmith			['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	dli.ministry.19053	The prisoner of zenda : Being the history of three months in the life of an English gentleman	Hope, Anthony	1938-01-01T00:00:00Z	1938.0	J W Arrow Smith, Great Britain	['Language:Linguistics', 'Literature', 'MinistryOfCulture']		['digitallibraryindia', 'JaiGyan']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	notreallyprisone00rose	Not really the prisoner of Zenda	Joel Rosenberg	2003-01-01T00:00:00Z	2003.0	Tor			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-libbyvitae', 'universityofcoloradoboulder-ol']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	hope_anthony_1863_1933_prisoner_of_zenda	The Prisoner of Zenda	Hope, Anthony, 1863-1933	1899-01-01T00:00:00Z	1899.0	The American News Company, New York	['Novel', 'Fiction', 'Ruritania']	Novel	['opensource']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	isbn_9781514879412	The Prisoner of Zenda: Illustrated	Anthony Hope	2015-07-08T00:00:00Z	2015.0	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda00hope_0	The prisoner of Zenda	Hope, Anthony, 1863-1933.	1921-01-01T00:00:00Z	1921.0	Grosset & Dunlap			['oliverwendellholmeslibrary', 'phillipsacademy', 'americana', 'fav-anqi_xu232', 'fav-cm75', 'fav-firstcaucasoid', 'fav-themightyseptopus']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab00hopeiala	The prisoner of Zenda : being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933	1898-01-01T00:00:00Z	1898.0	New York : Henry Holt		vii, 307 p. :	['cdl', 'americana']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzend0000anth	THE PRISONER OF ZENDA	ANTHONY HOPE	1898-01-01T00:00:00Z	1898.0				['internetarchivebooks', 'fav-supercalifra']
