work_key	title	author	canonical	jstor_mentions	openalex_snapshot_mentions	ol_edition_counts	htrc_ol_dump_match_summary_v2	type_threshold	type_kmeans
/works/OL409571W	A boy scout with the Russians	John Finnemore	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4096107W	Beelzebub's tales to his grandson	Georges Ivanovitch Gurdjieff	0.0	0.0	2.0	33	0.0	A_true_canon	
/works/OL4097000W	Acres of Antaeus	Paul Corey	0.0	0.0	1.0	1	0.0	C_scholarly_obscure	
/works/OL4097015W	The road returns	Paul Corey	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4097016W	Three miles square	Paul Corey	0.0	0.0	1.0	1	0.0	C_scholarly_obscure	
/works/OL4098071W	Stranger and alone	J. Saunders Redding	0.0	0.0	1.0	3	0.0	A_true_canon	
/works/OL4098729W	Kincaid of Red Butte	Leslie Ernenwein	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4098743W	Bullet breed	Leslie Ernenwein	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4098752W	Rio renegade	Leslie Ernenwein	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL4099133W	The city without Jews	Hugo Bettauer	0.0	0.0	2.0	2	0.0	A_true_canon	
/works/OL40998W	Representative Selections, With Introduction, Bibliography, And Notes	Poe, Edgar Allan	0.0	1.0	1.0	5	0.0	A_true_canon	
/works/OL40999W	Selected Poems and Tales of Edgar Allan Poe [5 stories, 30 poems]	Poe, Edgar Allan	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL41007W	Tales (Cask of Amontillado / Descent Into the Maelstrom / Fall of the House of Usher / Gold Bug / Ligeia / Masque of the Red Death / Murders in the Rue Morgue / Pit and the Pendulum / Purloined Letter / William Wilson)	Poe, Edgar Allan	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4101343W	Abilene trail	Len Morgan	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4102217W				0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4102365W	Wasteland	Jo Sinclair	0.0	0.0	0.0	12	0.0	B_popular_unscholarly	
/works/OL4102494W	The virgin and the swine	Evangeline Walton	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4102497W	Witch house	Evangeline Walton	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL41024W	Great Tales and Poems of Edgar Allan Poe [21 stories, 34 poems]	Poe, Edgar Allan	0.0	0.0	0.0	20	0.0	B_popular_unscholarly	
/works/OL4102806W	Bright spurs	Armine Von Tempski	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4102808W	Hawaiian harvest	Armine Von Tempski	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4102809W	Thunder in heaven	Armine Von Tempski	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL4102810W	Dust	Armine Von Tempski	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL4102812W	Judy of the islands	Armine Von Tempski	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL4102813W	Pam's paradise ranch	Armine Von Tempski	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL4102814W	Fire	Armine Von Tempski	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL4102815W	Lava	Armine Von Tempski	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL4103561W	Last Hope ranch	Charles Alden Seltzer	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4103569W	A son of Arizona	Charles Alden Seltzer	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4103572W	The Triangle cupid	Charles Alden Seltzer	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4103576W	Arizona Jim	Charles Alden Seltzer	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4103594W	Treasure ranch	Charles Alden Seltzer	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL4103595W	West of Apache Pass	Charles Alden Seltzer	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL41035W	Edgar Allan Poe	Poe, Edgar Allan	0.0	480.0	54.0	12	0.0	A_true_canon	
/works/OL41036W	Selected Prose and Poetry	Poe, Edgar Allan	0.0	7.0	0.0	3	0.0	A_true_canon	
/works/OL410371W	The king's gallant	Dumas, Alexandre	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4103775W	The mountain lion	Stafford, Jean.	0.0	0.0	1.0	14	0.0	A_true_canon	
/works/OL41038W	Selections From Poe [6 stories, 35 poems]	Poe, Edgar Allan	0.0	0.0	0.0	15	0.0	B_popular_unscholarly	
/works/OL410451W	"Louise de La Vallière; or The love of Bragelonne. Being a continuation of ""The three guardsmen,"" ""Twenty years after,"" and ""The Vicomte de Bragelonne."""	Dumas, Alexandre	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4104751W	Seven Footprints to Satan	Abraham Merritt	0.0	0.0	0.0	75	0.0	B_popular_unscholarly	
/works/OL4104763W	Dwellers in the Mirage	Abraham Merritt	0.0	0.0	0.0	53	0.0	B_popular_unscholarly	
/works/OL4104765W	The metal monster	Abraham Merritt	0.0	0.0	0.0	164	0.0	B_popular_unscholarly	
/works/OL4104766W	The ship of Ishtar	Abraham Merritt	0.0	0.0	0.0	104	0.0	B_popular_unscholarly	
/works/OL4104767W	The Moon Pool	Abraham Merritt	0.0	1.0	3.0	230	3.0	A_true_canon	
/works/OL41050W	The Masque of the Red Death	Poe, Edgar Allan	0.0	9.0	1.0	85	0.0	A_true_canon	
/works/OL41052W	Poe's Poems and Essays	Poe, Edgar Allan	0.0	0.0	0.0	9	0.0	B_popular_unscholarly	
/works/OL4105632W	Nostradamus	Lee McCann	0.0	0.0	0.0	20	0.0	B_popular_unscholarly	
/works/OL41060W	The Complete Poems	Poe, Edgar Allan	0.0	107.0	0.0	29	0.0	A_true_canon	
/works/OL41061144W	Call of the Blood	Robert Smythe Hichens	0.0	1.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL41062W	Poe (Assignation / Black Cat / Cask of Amontillado / Fall of the House of Usher / Ligeia / Ms. Found in a Bottle)	Poe, Edgar Allan	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4106584W				0.0	0.0	8	1.0	B_popular_unscholarly	
/works/OL41065W	The Purloined Letter	Poe, Edgar Allan	0.0	8.0	3.0	121	0.0	A_true_canon	
/works/OL4106807W	Yankee science in the making	Dirk Jan Struik	0.0	3.0	3.0	4	0.0	A_true_canon	
/works/OL41068W	The Black Cat	Poe, Edgar Allan	0.0	11.0	14.0	122	0.0	A_true_canon	
/works/OL41071W	The Complete Tales and Poems of Edgar Allan Poe [67 stories, 52 poems, 4 essays]	Poe, Edgar Allan	0.0	0.0	0.0	9	0.0	B_popular_unscholarly	
/works/OL4107393W	The Sherwood Ring	Elizabeth Marie Pope	0.0	0.0	0.0	7	0.0	B_popular_unscholarly	
/works/OL4107416W	Miss Kelly	Elisabeth Sanxay Holding	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4107420W	Rosaleen among the artists	Elisabeth Sanxay Holding	0.0	0.0	0.0	1	1.0	D_forgotten	
/works/OL4107423W	The strange crime in Bermuda	Elisabeth Sanxay Holding	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL41082W	Tales of Mystery and Imagination [46 stories]	Poe, Edgar Allan	0.0	0.0	0.0	15	0.0	B_popular_unscholarly	
/works/OL4108776W	The young visiters [sic], or, Mr. Salteena's plan	Daisy Ashford	0.0	0.0	0.0	56	4.0	B_popular_unscholarly	
/works/OL4109161W	The river journey	Nathan, Robert	0.0	0.0	1.0	1	0.0	C_scholarly_obscure	
/works/OL4109165W	Son of Amittai	Nathan, Robert	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4109175W	The bishop's wife	Nathan, Robert	0.0	0.0	2.0	2	0.0	A_true_canon	
/works/OL4109180W	The Fiddler in Barly	Nathan, Robert	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4109185W				0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4109186W	Journey of Tapiola	Nathan, Robert	0.0	0.0	1.0	2	0.0	A_true_canon	
/works/OL4109191W	The sea-gull cry	Nathan, Robert	0.0	0.0	1.0	2	0.0	A_true_canon	
/works/OL4109193W	Tapiola's brave regiment	Nathan, Robert	0.0	0.0	1.0	2	0.0	A_true_canon	
/works/OL4109201W	The enchanted voyage	Nathan, Robert	0.0	1.0	1.0	3	0.0	A_true_canon	
/works/OL4109206W	One more spring	Nathan, Robert	0.0	0.0	2.0	5	0.0	A_true_canon	
/works/OL4110227W	Portrait of Pamela	Haslip, Joan	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL41121892W				0.0	0.0	6	0.0	B_popular_unscholarly	
/works/OL411226W	A changed man, The waiting supper, and other tales, concluding with The romantic adventures of a milkmaid	Hardy, Thomas	0.0	0.0	1.0	1	2.0	A_true_canon	
/works/OL4112796W	The blue scarab	R. Austin Freeman	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4112797W	A Certain Dr Thorndyke	R. Austin Freeman	0.0	0.0	0.0	54	0.0	B_popular_unscholarly	
/works/OL4112798W	The D'Arblay mystery	R. Austin Freeman	0.0	0.0	1.0	31	0.0	A_true_canon	
/works/OL4112801W	The Dr. Thorndyke omnibus	R. Austin Freeman	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4112803W	Dr. Thorndyke's cases	R. Austin Freeman	0.0	0.0	1.0	1	0.0	C_scholarly_obscure	
/works/OL4112814W	The mystery at number 31, New Inn	R. Austin Freeman	0.0	0.0	0.0	79	0.0	B_popular_unscholarly	
/works/OL4112819W	Pontifex, Son and Thorndyke	R. Austin Freeman	0.0	0.0	1.0	32	0.0	A_true_canon	
/works/OL4112820W	The Puzzle Lock	R. Austin Freeman	0.0	0.0	2.0	2	0.0	A_true_canon	
/works/OL4112829W	Felo De Se?	R. Austin Freeman	0.0	0.0	0.0	32	0.0	B_popular_unscholarly	
/works/OL4112834W				0.0	1.0	111	0.0	A_true_canon	
/works/OL4112843W	When rogues fall out	R. Austin Freeman	0.0	0.0	0.0	28	0.0	B_popular_unscholarly	
/works/OL4112845W	Mr Polton Explains	R. Austin Freeman	0.0	0.0	0.0	29	0.0	B_popular_unscholarly	
/works/OL4112846W	Mr. Pottermack's Oversight	R. Austin Freeman	0.0	0.0	0.0	33	0.0	B_popular_unscholarly	
/works/OL4112847W	The Penrose mystery	R. Austin Freeman	0.0	0.0	0.0	30	0.0	B_popular_unscholarly	
/works/OL4112848W	Dr. Thorndyke intervenes	R. Austin Freeman	0.0	0.0	1.0	7	0.0	A_true_canon	
/works/OL4112849W	For the Defence, Dr Thorndyke	R. Austin Freeman	0.0	0.0	0.0	48	0.0	B_popular_unscholarly	
/works/OL4112850W	John Thorndyke's Cases	R. Austin Freeman	0.0	0.0	0.0	146	0.0	B_popular_unscholarly	
/works/OL4112852W	The stoneware monkey	R. Austin Freeman	0.0	0.0	1.0	25	0.0	A_true_canon	
/works/OL4112855W	The Red Thumb Mark	R. Austin Freeman	0.0	0.0	1.0	162	0.0	A_true_canon	
/works/OL411290W	The science of fiction	Hardy, Thomas	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL411324W	Two Wessex tales	Hardy, Thomas	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL41142W	Smallbone Deceased	Michael Francis Gilbert	0.0	0.0	1.0	25	0.0	A_true_canon	
/works/OL4114327W	Animal pictures tales from Russia	Valerian Vilʹi͡amovich Karrik	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4114331W	Valery Carrick's picture folk-tales	Valerian Vilʹi͡amovich Karrik	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4114332W	Valery Carrick's tales of wise and foolish animals	Valerian Vilʹi͡amovich Karrik	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL411506W	Due preparations for the plague, as well for soul as body	Daniel Defoe	0.0	0.0	2.0	3	0.0	A_true_canon	
/works/OL4115990W	Bread and love	Ross, Betty.	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL411643W	A journal of the plague year and other pieces	Daniel Defoe	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4116994W	The new nurse	Florence Stuart	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4117472W	The king of the broncos, and other stories of New Mexico	Charles Fletcher Lummis	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4117486W	The enchanted burro	Charles Fletcher Lummis	0.0	0.0	0.0	4	4.0	B_popular_unscholarly	
/works/OL4117487W	The king of the broncos	Charles Fletcher Lummis	0.0	0.0	0.0	4	2.0	B_popular_unscholarly	
/works/OL4117488W	A New Mexico David	Charles Fletcher Lummis	0.0	0.0	0.0	5	2.0	B_popular_unscholarly	
/works/OL41177088W	Theresa at San Domingo	Fresneau, A.	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL411842W	Robinson Crusoe, and A journal of the plague year	Daniel Defoe	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4119036W	Pier 17	Walter Havighurst	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4119042W	Song of the pines	Walter Havighurst	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4122234W	Small Helps for To-Day	Imogen Clark	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4122289W	The Baker's Daughter	D. E. Stevenson	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL4122290W	Golden Days	D. E. Stevenson	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL4122291W	Miss Buncle	D. E. Stevenson	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4122295W	Mrs. Tim of the regiment	D. E. Stevenson	0.0	0.0	0.0	7	0.0	B_popular_unscholarly	
/works/OL4122299W	The Four Graces	D. E. Stevenson	0.0	0.0	0.0	8	0.0	B_popular_unscholarly	
/works/OL41222W	The flying visit	Fleming, Peter	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL4122302W	Rochester's Wife	D. E. Stevenson	0.0	0.0	0.0	11	0.0	B_popular_unscholarly	
/works/OL4122312W	Green money	D. E. Stevenson	0.0	0.0	0.0	8	0.0	B_popular_unscholarly	
/works/OL4122318W	Mrs. Tim Gets a Job	D. E. Stevenson	0.0	0.0	0.0	6	0.0	B_popular_unscholarly	
/works/OL41223W	One's company	Fleming, Peter	0.0	0.0	2.0	6	0.0	A_true_canon	
/works/OL4122786W	Seal child	Sylvia Peck	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL412367W	Pope Jacynth	Vernon Lee	0.0	0.0	1.0	4	2.0	A_true_canon	
/works/OL412373W	Sister Benvenuta and the Christ child	Vernon Lee	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL41238193W				0.0	8.0	3	0.0	A_true_canon	
/works/OL4124846W	Harp of a thousand strings	H. L. Davis	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL4124847W	Honey in the Horn	H. L. Davis	0.0	1.0	1.0	20	0.0	A_true_canon	
/works/OL4124852W	The distant music	H. L. Davis	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL412501W	The red spell	Francis Henry Gribble	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4125771W	Destination Tokyo	Fisher, Steve	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4125801W	All brides are beautiful	Bell, Thomas	0.0	0.0	2.0	2	0.0	A_true_canon	
/works/OL4125802W	Out of this furnace	Bell, Thomas	0.0	3.0	0.0	4	0.0	A_true_canon	
/works/OL4126365W	Death Is No Sportsman	Cyril Hare	0.0	0.0	1.0	11	0.0	A_true_canon	
/works/OL4126372W	The wind blows death	Cyril Hare	0.0	0.0	0.0	19	0.0	B_popular_unscholarly	
/works/OL4126373W	With a Bare Bodkin	Cyril Hare	0.0	0.0	1.0	11	0.0	A_true_canon	
/works/OL4126376W	Tragedy at Law	Cyril Hare	0.0	1.0	2.0	16	0.0	A_true_canon	
/works/OL41268631W	Daddy-Long-Legs	Webster, Jean.	0.0	0.0	2.0	24	0.0	A_true_canon	
/works/OL4128518W	The third murderer	Carroll John Daly	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4128520W	The hidden hand	Carroll John Daly	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4128521W	The snarl of the beast	Carroll John Daly	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL41290W	La Regenta	Alas, Leopoldo	0.0	12.0	7.0	133	0.0	A_true_canon	
/works/OL41296W	Lords of the Housetops	Carl Van Vechten	0.0	0.0	0.0	6	2.0	B_popular_unscholarly	
/works/OL41303W	Firecrackers	Carl Van Vechten	0.0	0.0	0.0	10	0.0	B_popular_unscholarly	
/works/OL41304480W				0.0	1.0	3	0.0	A_true_canon	
/works/OL413050W	A kiss from France	Lyons, A. Neil	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL41305W	Spider boy	Carl Van Vechten	0.0	0.0	1.0	4	0.0	A_true_canon	
/works/OL41306W	The tattooed countess	Carl Van Vechten	0.0	1.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL413087W	"""1601"", or, Conversation as it was at the fireside in the time of the Tudors ; and, Sketches old and new"	Mark Twain	0.0	0.0	1.0	1	0.0	C_scholarly_obscure	
/works/OL41309W	Parties	Carl Van Vechten	0.0	0.0	2.0	6	0.0	A_true_canon	
/works/OL41310W	Nigger heaven	Carl Van Vechten	0.0	1.0	0.0	8	0.0	B_popular_unscholarly	
/works/OL41311W	The Blind Bow-Boy	Carl Van Vechten	0.0	2.0	0.0	13	0.0	A_true_canon	
/works/OL41312W	Peter Whiffle	Carl Van Vechten	0.0	0.0	0.0	9	0.0	B_popular_unscholarly	
/works/OL41315484W	The talking millstones	Camilla Wing	0.0	1.0	0.0	1	0.0	D_forgotten	
/works/OL4132497W	Amal, a prince of the Amalekites	Edwin MacMinn	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4132503W	Nemorama the Nautchnee	Edwin MacMinn	0.0	0.0	0.0	4	1.0	B_popular_unscholarly	
/works/OL4133242W	At the Moon's inn	Andrew Nelson Lytle	0.0	1.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL4133243W	The long night	Andrew Nelson Lytle	0.0	2.0	0.0	2	0.0	A_true_canon	
/works/OL4133245W	A name for evil	Andrew Nelson Lytle	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL4134053W	Golf is a friendly game	Paul Gallico	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4134109W	Jennie	Paul Gallico	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL4134110W	The lonely	Paul Gallico	0.0	0.0	0.0	8	0.0	B_popular_unscholarly	
/works/OL4134116W	The abandoned	Paul Gallico	0.0	0.0	0.0	9	0.0	B_popular_unscholarly	
/works/OL4134125W	The snow goose	Paul Gallico	0.0	0.0	3.0	27	0.0	A_true_canon	
/works/OL413435W	The man that corrupted Hadleyburg and other essays and stories (17 works)	Mark Twain	0.0	0.0	0.0	15	30.0	B_popular_unscholarly	
/works/OL413437W	The Man that Corrupted Hadleyburg and Other Stories and Sketches (20 works)	Mark Twain	0.0	0.0	0.0	8	0.0	B_popular_unscholarly	
/works/OL4134588W	Headed for a Hearse	Jonathan Latimer	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL4134603W				0.0	1.0	1	0.0	C_scholarly_obscure	
/works/OL4134605W	Puzzle for wantons	Patrick Quentin	0.0	0.0	1.0	1	0.0	C_scholarly_obscure	
/works/OL4134607W	Run to death	Patrick Quentin	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4134611W	Puzzle for pilgrims	Patrick Quentin	0.0	0.0	1.0	2	0.0	A_true_canon	
/works/OL4134612W	Puzzle for puppets	Patrick Quentin	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL4134615W	Puzzle for fiends	Patrick Quentin	0.0	0.0	1.0	3	0.0	A_true_canon	
/works/OL4134641W	The chocolate cobweb	Charlotte Armstrong	0.0	0.0	0.0	13	0.0	B_popular_unscholarly	
/works/OL4134643W	The unsuspected	Charlotte Armstrong	0.0	0.0	0.0	14	0.0	B_popular_unscholarly	
/works/OL4134650W	Assassinio nell'abbazia	John Dickson Carr	0.0	0.0	0.0	14	0.0	B_popular_unscholarly	
/works/OL4134656W	The Judas window	John Dickson Carr	0.0	0.0	1.0	11	0.0	A_true_canon	
/works/OL4134663W	Night at the Mocking Widow	John Dickson Carr	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL4134664W	Nine and Death Makes Ten	John Dickson Carr	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL4134666W	The peacock feather murders	John Dickson Carr	0.0	0.0	0.0	6	0.0	B_popular_unscholarly	
/works/OL4134674W	My late wives	John Dickson Carr	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL4134677W	The Punch and Judy Murders	John Dickson Carr	0.0	0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL4134680W	The reader is warned	John Dickson Carr	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL4134683W	Death in five boxes	John Dickson Carr	0.0	0.0	0.0	8	0.0	B_popular_unscholarly	
/works/OL4134686W	The skeleton in the clock	John Dickson Carr	0.0	0.0	1.0	9	0.0	A_true_canon	
/works/OL413631W	Roughing It in two volumes. 2/2	Mark Twain	0.0	0.0	0.0	22	39.0	B_popular_unscholarly	
/works/OL41363589W	Tales of the Fish Patrol	George Varian	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL413674W	Tom Sawyer Abroad	Mark Twain	0.0	2.0	11.0	333	0.0	A_true_canon	
/works/OL4136800W				0.0	0.0	1	0.0	D_forgotten	
/works/OL4136815W	The Madonna of sacrifice	William Dana Orcutt	0.0	0.0	0.0	2	2.0	B_popular_unscholarly	
/works/OL4136826W	Robert Cavelier	William Dana Orcutt	0.0	0.0	0.0	5	5.0	B_popular_unscholarly	
/works/OL4136871W				0.0	0.0	1	0.0	D_forgotten	
/works/OL4136872W	Sir Archibald	Wolo	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL41369354W	The perfected American shoe	A.E. Little & Co	0.0	0.0	0.0	1	1.0	D_forgotten	
/works/OL4137458W	Four Lost Ladies	Palmer, Stuart	0.0	0.0	0.0	6	0.0	B_popular_unscholarly	
/works/OL4137459W	The green ace	Palmer, Stuart	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL4137462W	The Monkey Murder	Palmer, Stuart	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4137465W	The puzzle of the blue banderilla	Palmer, Stuart	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL4137466W	The puzzle of the happy hooligan	Palmer, Stuart	0.0	0.0	0.0	6	0.0	B_popular_unscholarly	
/works/OL4137467W	The puzzle of the red stallion	Palmer, Stuart	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL4137468W	The puzzle of the silver Persian	Palmer, Stuart	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL4137470W	Miss Withers Regrets	Palmer, Stuart	0.0	0.0	0.0	7	0.0	B_popular_unscholarly	
/works/OL4137471W	Murder on the Blackboard	Palmer, Stuart	0.0	0.0	0.0	9	0.0	B_popular_unscholarly	
/works/OL4137475W	The penguin pool murder	Palmer, Stuart	0.0	0.0	0.0	8	0.0	B_popular_unscholarly	
/works/OL4137965W	An introduction to the theory of infinite series	Thomas John I'Anson Bromwich	0.0	1.0	0.0	21	0.0	B_popular_unscholarly	
/works/OL413828W	Practical plant physiology	Keeble, Frederick	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4138537W	Miracle on Thirty-Fourth Street	Valentine Davies	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4138538W	Miracle on 34th Street	Valentine Davies	0.0	0.0	0.0	21	0.0	B_popular_unscholarly	
/works/OL4139843W				0.0	0.0	3	0.0	B_popular_unscholarly	
/works/OL4139953W	The Shy Little Kitten	Cathleen Schurr	0.0	0.0	0.0	7	0.0	B_popular_unscholarly	
/works/OL414057W	The crystal and the Sphinx	Sladen, Douglas Brooke Wheelton	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL41415969W	Kent Knowles	Joseph C. Lincoln	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL41424163W	Yesterdays	Ella Wheeler Wilcox	0.0	0.0	0.0	5	0.0	B_popular_unscholarly	
/works/OL4143290W	Endura	B. P. Moore	0.0	1.0	33.0	2	1.0	A_true_canon	
/works/OL41463649W				0.0	2.0	6	0.0	A_true_canon	
/works/OL41466319W	Eleanor	Humphry Ward	0.0	28.0	4.0	3	0.0	A_true_canon	
/works/OL4146834W	The golden barque and The weaver's grave	Seumas O'Kelly	0.0	0.0	0.0	2	2.0	B_popular_unscholarly	
/works/OL4146835W	The lady of Deerpark	Seumas O'Kelly	0.0	1.0	0.0	2	1.0	B_popular_unscholarly	
/works/OL4146843W	Wet clay	Seumas O'Kelly	0.0	2.0	0.0	3	0.0	A_true_canon	
/works/OL4146847W	The weaver's grave	Seumas O'Kelly	0.0	1.0	0.0	8	0.0	B_popular_unscholarly	
/works/OL4146848W	Waysiders	Seumas O'Kelly	0.0	1.0	0.0	12	0.0	B_popular_unscholarly	
/works/OL414690W	Casonovas homecoming	Arthur Schnitzler	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL41470W	The Small Rain (Katherine Forrester Vigneras #1)	Madeleine L'Engle	0.0	0.0	0.0	6	0.0	B_popular_unscholarly	
/works/OL414874W	The Irish twins	Lucy Fitch Perkins	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL41487W	And Both Were Young	Madeleine L'Engle	0.0	0.0	0.0	15	0.0	B_popular_unscholarly	
/works/OL4148882W				0.0	0.0	1	0.0	D_forgotten	
/works/OL4148886W	Mississippi belle	Clements Ripley	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL414903W	The sister Crusoes	Ernest Protheroe	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL41496381W				0.0	9.0	1	0.0	C_scholarly_obscure	
/works/OL414985W	The bunny and bear book	Laura Rountree Smith	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL414999W	Merry little cotton-tails	Laura Rountree Smith	0.0	0.0	0.0	1	0.0	D_forgotten	
/works/OL4150073W	Ein Mann	Oriana Fallaci	0.0	0.0	0.0	23	0.0	B_popular_unscholarly	
/works/OL415092W	Harold, the last of the Saxon kings ; Falkland ; Calderon, the Courtier	Lytton, Edward Bulwer Lytton	0.0	0.0	0.0	4	0.0	B_popular_unscholarly	
/works/OL415129W	Rienzi, the pilgrims of the Rhine. The coming race	Lytton, Edward Bulwer Lytton	0.0	0.0	0.0	2	0.0	B_popular_unscholarly	
/works/OL41530014W				0.0	29.0	6	0.0	A_true_canon	
/works/OL415356W	Odysseus, the hero of Ithaca	Homer.	0.0	0.0	0.0	1	1.0	D_forgotten	
/works/OL41540816W	Robert Elsmere	Humphry Ward	1.0	6.0	2.0	2	3.0	A_true_canon	
/works/OL41547386W				0.0	34.0	1	0.0	C_scholarly_obscure	
/works/OL41552802W	Bleak House	Charles Dickens	0.0	52.0	14.0	3	0.0	A_true_canon	
