work_id	oclc	htid	recordid	locnum	author	imprint	date	place	enumcron	subjects	title	prob80precise	genrepages	totalpages	englishpct	datetype	startdate	enddate	imprintdate
OL3863992W	1191646	uc1.b3327635	243673	PZ3.Q42Fo	Quiller-Couch, Arthur,	New York;C Scribner's sons;1904.	1904	nyu		History;United States;Fiction;French and Indian War, 1754-1763	Fort Amity	0.89	337	360	1.0	s	1904.0	    	1904
OL3863992W	1191646	uc2.ark+=13960=t2k64k49c	243673	PZ3.Q42Fo	Quiller-Couch, Arthur,	New York;C Scribner's sons;1904.	1904	nyu		History;United States;Fiction;French and Indian War, 1754-1763	Fort Amity	0.89	337	360	1.0	s	1904.0	    	1904
OL3863992W	1191646	uc2.ark+=13960=t9668hk5g	243673	PZ3.Q42Fo	Quiller-Couch, Arthur,	New York;C Scribner's sons;1904.	1904	nyu		History;United States;Fiction;French and Indian War, 1754-1763	Fort Amity	0.89	352	376	0.999	s	1904.0	    	1904
OL3863992W	13307507	njp.32101065703736	7670666		Quiller-Couch, Arthur,	London;Hodder;1912	1912	enk			Fort Amity	0.87	257	292	0.999	s	1912.0	    	1912
OL3863992W	13307507	uc2.ark+=13960=t1fj2d54h	7670666		Quiller-Couch, Arthur,	London;Hodder;1912	1912	enk			Fort Amity	0.88	240	266	1.0	s	1912.0	    	1912
OL3863995W	13307578	uc2.ark+=13960=t7pn93h96	7691732		Quiller-Couch, Arthur,	Bristol;Arrowsmith;1908.	1908	enk			Hetty Wesley	0.83	222	288	1.0	s	1908.0	    	1908
OL3863995W	3594306	mdp.39015002713363	1377009	PZ3.Q42He	Quiller-Couch, Arthur,	New York;London;Macmillan;1903.	1903	nyu			Hetty Wesley	0.85	288	352	1.0	s	1903.0	    	1903
OL3863995W	3594306	nyp.33433075874812	1377009	PZ3.Q42He	Quiller-Couch, Arthur,	New York;London;Macmillan;1903.	1903	nyu			Hetty Wesley	0.84	283	360	1.0	s	1903.0	    	1903
OL3863995W	3594306	uc2.ark+=13960=t51g0sk4c	1377009	PZ3.Q42He	Quiller-Couch, Arthur,	New York;London;Macmillan;1903.	1903	nyu			Hetty Wesley	0.85	287	352	1.0	s	1903.0	    	1903
OL38740W	2298524	nyp.33433074942909	1025165	PR6005.O4T3 1920	Conrad, Joseph,	New York;Charles Scribner's Sons;1898.	1898	nyu			Tales of unrest	0.83	345	368	1.0	s	1898.0	    	1898
OL38740W	10434647	uc1.b3582599	6679307		Conrad, Joseph,	London;E. Nash & Grayson;190-?	1900	xx 			Tales of unrest	0.89	298	314	1.0	s	1900.0	    	"<estimate=""[190-?]"">"
OL38740W	10434647	uc2.ark+=13960=t8cf9tz8n	6679307		Conrad, Joseph,	London;E. Nash & Grayson;190-?	1900	xx 			Tales of unrest	0.89	298	316	1.0	s	1900.0	    	"<estimate=""[190-?]"">"
OL38763W	365097	mdp.49015000941907	4476843		Conrad, Joseph,	New York;Modern Library;c1921.	1921	nyu			Victory	0.82	382	424	1.0	s	1921.0	    	1921
OL38763W	365097	uc2.ark+=13960=t4qj7mg7p	7707326		Conrad, Joseph,	New York;The Modern library;c1921	1921	nyu			Victory	0.88	379	418	1.0	s	1921.0	    	1921
OL38771W	2342316	mdp.39015030742939	667172	PZ3.C764W	Conrad, Joseph,	Garden City, N. Y.;Doubleday, Page & Company;1916.	1916	nyu			Within the tides	0.88	297	328	0.999	s	1916.0	    	1916
OL38771W	2342316	uc1.b3325360	667172	PZ3.C764W	Conrad, Joseph,	Garden City, N. Y.;Doubleday, Page & Company;1916.	1916	nyu			Within the tides	0.89	297	314	1.0	s	1916.0	    	1916
OL38771W	2342316	uc2.ark+=13960=t1cj8gv9c	667172	PZ3.C764W	Conrad, Joseph,	Garden City, N. Y.;Doubleday, Page & Company;1916.	1916	nyu			Within the tides	0.89	297	314	1.0	s	1916.0	    	1916
OL38778W	7899832	uc2.ark+=13960=t23b68929	7697766		Conrad, Joseph,	Garden City, N.Y.;Doubleday, Page;1914, c1903.	1903	nyu			Youth	0.84	379	396	1.0	t	1914.0	1903	1914
OL38815W	5193212	uc1.b3582843	6679351		Conrad, Joseph,	London;W. Heinemann;1921.	1921	enk			The nigger of the Narcissus	0.89	258	272	1.0	s	1921.0	    	1921
OL38815W	5193212	uc2.ark+=13960=t9m32z401	6679351		Conrad, Joseph,	London;W. Heinemann;1921.	1921	enk			The nigger of the Narcissus	0.89	258	272	1.0	s	1921.0	    	1921
OL38815W	325791	mdp.39015010701590	667797		Conrad, Joseph,	Garden City, New York;Doubleday, Page & company;1916.	1916	nyu			The Nigger of the Narcissus; a tale of the forecastle	0.88	217	240	1.0	s	1916.0	    	1916
OL38815W	325791	mdp.39015038916741	667797		Conrad, Joseph,	Garden City, New York;Doubleday, Page & company;1916.	1916	nyu			The Nigger of the Narcissus; a tale of the forecastle	0.87	217	248	1.0	s	1916.0	    	1916
OL38837W	2292934	uc1.b4101692	1692842	PR5904.S3	Yeats, W. B.	London;Lawrence & Bullen;1897.	1897	enk	(copy 1)		The secret rose	0.89	285	302	1.0	s	1897.0	    	1897
OL38932W	504744	nyp.33433064528791	3183832	PR6005.O4A6 1903	Conrad, Joseph,	New York;McClure, Phillips;1903.	1903	nyu			Falk	0.88	271	296	1.0	s	1903.0	    	1903
OL38932W	1699926	mdp.39015066173447	666518		Conrad, Joseph,	Garden City, N. Y.;Doubleday, Page & company;1914.	1914	nyu			Falk;	0.89	269	288	1.0	s	1914.0	    	1914
OL39008W	943176	mdp.39015016879820	666915	PZ3.C764Tw2	Conrad, Joseph,	New York;Hodder & Stoughton, George H. Doran Company;c1912.	1912	nyu			'Twixt land and sea	0.89	279	296	1.0	s	1912.0	    	1912
OL39008W	943176	uva.x000939353	666915	PZ3.C764Tw2	Conrad, Joseph,	New York;Hodder & Stoughton, George H. Doran Company;c1912.	1912	nyu			'Twixt land and sea	0.88	280	302	1.0	s	1912.0	    	1912
OL3901446W	7040978	nyp.33433075767438	6541703	PZ3.W4885M	Wentworth, Patricia.	New York;London;G.P. Putnam's Sons;1910.	1910	nyu		Revolution, 1789-1799;History;France;Fiction	A marriage under the terror	0.89	384	410	1.0	s	1910.0	    	1910
OL3901446W	7040978	uc2.ark+=13960=t3bz6567s	6541703	PZ3.W4885M	Wentworth, Patricia.	New York;London;G.P. Putnam's Sons;1910.	1910	nyu		Revolution, 1789-1799;History;France;Fiction	A marriage under the terror	0.89	384	404	1.0	s	1910.0	    	1910
OL39059W	1199313	nc01.ark+=13960=t28925t0h	1025164	PR6005.O4R7	Conrad, Joseph,	New York;McClure, Phillips & Co.;1904.	1904	nyu			Romance	0.83	440	472	1.0	s	1904.0	    	1904
OL39075W	10554302	mdp.39015008642657	667007		Conrad, Joseph,	Garden City, New York;Doubleday, Page & company;1920.	1920	nyu			A set of six	0.88	358	398	0.999	s	1920.0	    	1920
OL39075W	2369484	uc2.ark+=13960=t2c82hq3b	5633576	PZ3.C764St 1915	Conrad, Joseph,	Garden City, N.Y.;Doubleday, Page, & Company;1915, c1908.	1908	nyu			A set of six	0.88	358	392	0.999	t	1915.0	1908	1915
OL39081W	15669368	uc1.b3321998	667859		Conrad, Joseph,	London;Toronto;J. M. Dent & Sons, Ltd.;Paris;J.M. Dent et fils;1920.	1920	enk			The rescue	0.89	399	418	1.0	s	1920.0	    	1920
OL39081W	784078	mdp.39015005010809	667857	PZ3.C764Re	Conrad, Joseph,	Garden City, N.Y.;Doubleday, Page & Company;1920.	1920	nyu			The rescue	0.89	402	428	1.0	s	1920.0	    	1920
OL39081W	784078	nyp.33433074942958	667857	PZ3.C764Re	Conrad, Joseph,	Garden City, N.Y.;Doubleday, Page & Company;1920.	1920	nyu			The rescue	0.89	400	424	1.0	s	1920.0	    	1920
OL39084W	1001096	uc2.ark+=13960=t8nc5wm88	7656246		Conrad, Joseph,	Garden City, New York;Doubleday, Doran & company;c1921	1921	   			The arrow of gold;	0.83	350	376	1.0	 	1921.0	    	1921
OL39084W	5867112	uc1.b3321994	3035690	PR6005.O4A94 1919	Conrad, Joseph,	London;T.Fisher Unwin, Ltd., ...;1919.	1919	enk			The arrow of gold	0.89	375	402	0.999	s	1919.0	    	1919
OL39084W	5867112	uc2.ark+=13960=t1bk1dq94	3035690	PR6005.O4A94 1919	Conrad, Joseph,	London;T.Fisher Unwin, Ltd., ...;1919.	1919	enk			The arrow of gold	0.89	340	356	0.999	s	1919.0	    	1919
OL39093W	8541888	mdp.39015030727054	150456		Conrad, Joseph,	London;Methuen & Co. Ltd., ...;1914.	1914	enk			Chance	0.89	404	426	1.0	s	1914.0	    	1914
OL39093W	1699886	mdp.39015008040225	1020287	PZ3.C764C3	Conrad, Joseph,	Garden City, N.Y.;Doubleday, Page & Company;1914, c1913.	1913	nyu			Chance	0.84	464	486	1.0	t	1914.0	1913	1914
OL39096W	5977845	inu.32000005571718	5621782	G540.C8	Conrad, Joseph,	New York;London;Harper & Brothers Publishers;1906.	1906	nyu		Conrad, Joseph;1857-1924;Seafaring life	The mirror of the sea	0.6	194	348	1.0	s	1906.0	    	1906
OL39096W	5977845	loc.ark+=13960=t3cz42508	5621782	G540.C8	Conrad, Joseph,	New York;London;Harper & Brothers Publishers;1906.	1906	nyu		Conrad, Joseph;1857-1924;Seafaring life	The mirror of the sea	0.6	196	348	1.0	s	1906.0	    	1906
OL39096W	5977845	uc2.ark+=13960=t4bp00561	5621782	G540.C8	Conrad, Joseph,	New York;London;Harper & Brothers Publishers;1906.	1906	nyu		Conrad, Joseph;1857-1924;Seafaring life	The mirror of the sea	0.61	196	344	1.0	s	1906.0	    	1906
OL3928283W	6934859	mdp.39015004288133	628576	PZ3.M289Wh2	Major, Charles,	Indianapolis, Ind.;Bowen-Merrill company;c1898].	1898	inu		History;Henry VIII, 1509-1547;Great Britain;Fiction	When knighthood was in flower;	0.87	286	326	1.0	s	1898.0	    	1898
OL3928283W	6934859	nyp.33433076051303	628576	PZ3.M289Wh2	Major, Charles,	Indianapolis, Ind.;Bowen-Merrill company;c1898].	1898	inu		History;Henry VIII, 1509-1547;Great Britain;Fiction	When knighthood was in flower;	0.88	335	382	0.999	s	1898.0	    	1898
OL3928283W	891241	uc1.b3550216	6672991	PS2359.M648W49	Major, Charles,	Indianapolis;Bowen-Merrill Company;1898.	1898	xx 	cop.2	History;Henry VIII, 1509-1547;Great Britain;Fiction	When knighthood was in flower;	0.78	314	380	1.0	s	1898.0	    	1898
OL3928283W	406385	uva.x004198712	9776071	PZ3.M289Wh5	Major, Charles,	Indianapolis, Ind.;The Bowen-Merrill company;1899	1899	inu		History;Henry VIII, 1509-1547;Great Britain;Fiction	When knighthood was in flower;	0.78	272	328	1.0	s	1899.0	    	1899
OL39284W	234286	uc1.b4087201	6149475	PZ10.3.T273L	Terhune, Albert Payson,	New York;E. P. Dutton & Company;c1919	1919	nyu		Folklore;Dogs	Lad: a dog	0.88	349	380	1.0	s	1919.0	    	1919
OL39284W	234286	uc2.ark+=13960=t54f1nc40	6149475	PZ10.3.T273L	Terhune, Albert Payson,	New York;E. P. Dutton & Company;c1919	1919	nyu		Folklore;Dogs	Lad: a dog	0.89	349	376	1.0	s	1919.0	    	1919
OL39520W	727559	mdp.39015001800351	1020532	PZ3.W884 Mo	Woolf, Virginia,	New York;Harcourt, Brace and company;1921.	1921	nyu			Monday or Tuesday	0.8	111	128	1.0	s	1921.0	    	1921
OL3956094W	1883523	uc2.ark+=13960=t7xk8992q	7692143		Rolfe, Frederick,	London;Chatto & Windus;1905.	1905	enk			Don Tarquinio	0.85	232	284	0.999	s	1905.0	    	1905
OL4028515W	6076385	mdp.39015005600187	1787597		Heidenstam, Verner von,	New York;The American-Scandinavian foundation; [etc., etc.;1920.	1920	nyu	v.1	History;Sweden;XII;Charles;Charles XII, 1697-1718;King of Sweden;1682-1718;Fiction	The Charles men	0.8	268	307	1.0	s	1920.0	    	1920
OL4028515W	6076385	mdp.39015005600195	1787597		Heidenstam, Verner von,	New York;The American-Scandinavian foundation; [etc., etc.;1920.	1920	nyu	v.2	History;Sweden;XII;Charles;Charles XII, 1697-1718;King of Sweden;1682-1718;Fiction	The Charles men	0.82	282	311	1.0	s	1920.0	    	1920
OL4028515W	6076385	uc2.ark+=13960=t7tm75f4v	1787597		Heidenstam, Verner von,	New York;The American-Scandinavian foundation; [etc., etc.;1920.	1920	nyu	v.1	History;Sweden;XII;Charles;Charles XII, 1697-1718;King of Sweden;1682-1718;Fiction	The Charles men	0.8	268	308	0.999	s	1920.0	    	1920
OL4028515W	6076385	uc2.ark+=13960=t85h7gc8z	1787597		Heidenstam, Verner von,	New York;The American-Scandinavian foundation; [etc., etc.;1920.	1920	nyu	v.2	History;Sweden;XII;Charles;Charles XII, 1697-1718;King of Sweden;1682-1718;Fiction	The Charles men	0.82	282	312	0.999	s	1920.0	    	1920
OL4072351W	2568811	nyp.33433082332044	8689219	PZ7.H772Bon	Hope, Laura Lee.	New York;Grosset & Dunlap;c1915	1915	nyu			The Bobbsey twins on a houseboat	0.83	248	270	1.0	s	1915.0	    	1915
OL4072355W	2574268	nyp.33433082332077	8689217		Hope, Laura Lee.	New York;Grosset & Dunlap;c1917.	1917	nyu		Bobbsey Twins (Fictitious characters);Twins;Juvenile fiction;Detective and mystery stories	The Bobbsey twins on Blueberry Island	0.83	249	272	1.0	s	1917.0	    	1917
OL4072532W	2145323	nyp.33433082344916	7818078	PZ7.H772Oua 1913	Hope, Laura Lee.	New York;Grosset & Dunlap;c1913	1913	nyu		Adventure stories;Detective and mystery stories;Camping;Boats and boating;Horses;Juvenile fiction	The outdoor girls at Rainbow Lake	0.89	217	234	1.0	s	1913.0	    	1913
OL4072555W	30319437	nyp.33433082344882	8655133	PZ7.H772Mo 1914	Hope, Laura Lee.	Cleveland, O.;World Syndicate Pub.;c1914.	1914	ohu			The moving picture girls at Oak Farm, or, Queer happenings while taking rural plays	0.89	212	228	1.0	s	1914.0	    	1914
OL4072557W	10004676	nyp.33433082333216	8689227		Hope, Laura Lee.	New York;Grosset & Dunlap;c1918.	1918	nyu			The Outdoor Girls in army service, or, Doing their bit for the soldier boys	0.87	215	242	1.0	s	1918.0	    	1918
OL4072575W	5058902	uc2.ark+=13960=t50g3m16x	7662566		Hope, Laura Lee.	New York;Grosset & Dunlap;1919.	1919	nyu			The outdoor girls at the Hostess House ;	0.89	220	234	0.999	s	1919.0	    	1919
OL4072582W	7336092	nyp.33433082354204	5910164	PS3515.O585S825 1921	Hope, Laura Lee.	New York;Grosset & Dunlap;c1921.	1921	nyu		Toys;Juvenile fiction	The story of a nodding donkey	0.85	126	154	1.0	s	1921.0	    	1921
OL4072588W	3677737	nyp.33433082305636	5805695		Hope, Laura Lee.	New York;Grosset & Dunlap;1917.	1917	nyu		Bobbsey Twins (Fictitious characters);Twins;Juvenile fiction;Detective and mystery stories	The Bobbsey twins in a great city	0.88	247	270	1.0	s	1917.0	    	1917
OL4072597W	4153330	nyp.33433082305628	5805691		Hope, Laura Lee.	New York;Grosset & Dunlap;c1920.	1920	nyu		Cowboys;Bobbsey Twins (Fictitious characters);Twins;Juvenile fiction;Detective and mystery stories	The Bobbsey twins in the great west	0.88	249	272	1.0	s	1920.0	    	1920
OL4072597W	4153330	uva.x000677513	9795572		Hope, Laura Lee.	New York;Grosset & Dunlap;c1920.	1920	nyu			The Bobbsey twins in the great West	0.88	251	272	1.0	s	1920.0	    	1920
OL4072599W	2568839	nyp.33433082332028	8689225	PZ7.H772Bocs	Hope, Laura Lee.	New York;Grosset & Dunlap;c1913	1913	nyu			The Bobbsey twins at school	0.83	221	238	1.0	s	1913.0	    	1913
OL4072600W	1415566	mdp.39076002195167	9926914		Hope, Laura Lee.	New York;Grosset & Dunlap;1913.	1913	nyu		Bobbsey Twins (Fictitious characters);Twins;Winter resorts;Blizzards;Brothers and sisters;Juvenile fiction	The Bobbsey twins at Snow Lodge	0.89	220	240	0.983	s	1913.0	    	1913
OL4072602W	2109184	nyp.33433082344874	5346603		Hope, Laura Lee.	New York;Grosset & Dunlap;1919.	1919	nyu		Washington (D.C.);Bobbsey Twins (Fictitious characters);Juvenile fiction;Twins;Detective and mystery stories	The Bobbsey twins in Washington	0.88	246	272	1.0	s	1919.0	    	1919
OL4072603W	2576368	nyp.33433082332036	8689224		Hope, Laura Lee.	New York;Grosset & Dunlap;c1915.	1915	nyu			The Bobbsey twins at Meadow Brook	0.82	244	272	1.0	s	1915.0	    	1915
OL4072605W	9613473	nyp.33433082332010	5104160	PS3515.O585B603 1907	Hope, Laura Lee.	New York;Grosset & Dunlap;c1907.	1907	nyu		Seashore;Bobbsey Twins (Fictitious characters);Twins;Juvenile fiction;Detective and mystery stories	The Bobbsey twins at the seashore	0.88	219	240	1.0	s	1907.0	    	1907
OL40946456W	2399697	mdp.39015011581371	590102	PZ3.J483Thr	Jerome, Jerome K.	New York;Dodd, Mead and company;1900.	1900	nyu			Three men on wheels	0.89	326	350	1.0	s	1900.0	    	1900
OL40946456W	2399697	uc1.b3820252	590102	PZ3.J483Thr	Jerome, Jerome K.	New York;Dodd, Mead and company;1900.	1900	nyu			Three men on wheels	0.89	327	348	1.0	s	1900.0	    	1900
OL40946456W	2399697	uc2.ark+=13960=t0ft8f10z	590102	PZ3.J483Thr	Jerome, Jerome K.	New York;Dodd, Mead and company;1900.	1900	nyu			Three men on wheels	0.89	326	346	1.0	s	1900.0	    	1900
OL413435W	1721602	mdp.39015005394526	663780	PZ3.C59M9	Twain, Mark,	New York and;London;Harper & brothers;c[1917	1917	nyu			The man that corrupted Hadleyburg, and other stories and essays	0.72	290	410	1.0	s	1917.0	    	1917
OL413435W	1721602	nyp.33433074842406	663780	PZ3.C59M9	Twain, Mark,	New York and;London;Harper & brothers;c[1917	1917	nyu			The man that corrupted Hadleyburg, and other stories and essays	0.72	277	388	1.0	s	1917.0	    	1917
OL413435W	4782660	uc1.$b557622	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.5		The writings of Mark Twain [pseud.]	0.88	337	366	0.999	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.$b557623	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.6		The writings of Mark Twain [pseud.]	0.89	405	432	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548382	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.1		The writings of Mark Twain [pseud.]	0.88	361	398	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548383	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.2		The writings of Mark Twain [pseud.]	0.89	442	468	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548384	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.3		The writings of Mark Twain [pseud.]	0.88	311	336	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548385	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.4		The writings of Mark Twain [pseud.]	0.89	314	338	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548386	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.7		The writings of Mark Twain [pseud.]	0.89	323	346	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548387	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.8		The writings of Mark Twain [pseud.]	0.88	325	350	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548388	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.9		The writings of Mark Twain [pseud.]	0.89	471	502	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548389	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.10		The writings of Mark Twain [pseud.]	0.89	355	380	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548390	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.11		The writings of Mark Twain [pseud.]	0.89	365	380	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548391	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.12		The writings of Mark Twain [pseud.]	0.89	302	324	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548392	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.13		The writings of Mark Twain [pseud.]	0.89	369	396	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548393	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.14		The writings of Mark Twain [pseud.]	0.89	321	342	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548394	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.15		The writings of Mark Twain [pseud.]	0.88	310	336	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548395	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.16		The writings of Mark Twain [pseud.]	0.89	407	428	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548396	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.17		The writings of Mark Twain [pseud.]	0.89	344	364	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548397	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.18		The writings of Mark Twain [pseud.]	0.89	316	336	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548398	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.20		The writings of Mark Twain [pseud.]	0.89	442	462	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548399	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.21		The writings of Mark Twain [pseud.]	0.88	507	562	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548400	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v. 23		The writings of Mark Twain [pseud.]	0.89	360	376	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uc1.b3548401	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v. 24		The writings of Mark Twain [pseud.]	0.89	314	338	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uva.x000313458	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.8		The writings of Mark Twain [pseud.]	0.88	358	388	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uva.x000313463	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.7		The writings of Mark Twain [pseud.]	0.88	327	354	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uva.x000498588	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.1		The writings of Mark Twain [pseud.]	0.88	362	402	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uva.x000944273	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.20		The writings of Mark Twain [pseud.]	0.89	440	470	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uva.x004123000	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.10		The writings of Mark Twain [pseud.]	0.88	347	376	1.0	m	1899.0	1917	1899-1917
OL413435W	4782660	uva.x004466903	6672610		Twain, Mark,	New York;London;Harper & brothers;1899-1917; v. 1, c1911	1899	nyu	v.2		The writings of Mark Twain [pseud.]	0.89	441	470	1.0	m	1899.0	1917	1899-1917
OL413631W	5921899	mdp.49015000484999	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.1		The writings of Mark Twain [pseud.]	0.88	376	418	0.999	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157239	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.2		The writings of Mark Twain [pseud.]	0.89	454	480	1.0	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157247	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.3		The writings of Mark Twain [pseud.]	0.88	329	354	0.999	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157262	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.4		The writings of Mark Twain [pseud.]	0.88	326	354	0.997	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157270	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.5		The writings of Mark Twain [pseud.]	0.88	355	388	0.999	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157288	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.6		The writings of Mark Twain [pseud.]	0.89	420	448	1.0	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157296	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.7		The writings of Mark Twain [pseud.]	0.88	334	362	0.999	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157304	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.8		The writings of Mark Twain [pseud.]	0.89	369	398	1.0	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157320	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.10		The writings of Mark Twain [pseud.]	0.88	353	382	1.0	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157338	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.12		The writings of Mark Twain [pseud.]	0.89	336	362	1.0	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157346	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.13		The writings of Mark Twain [pseud.]	0.89	380	408	0.999	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157353	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.15		The writings of Mark Twain [pseud.]	0.88	317	350	1.0	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157361	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.16		The writings of Mark Twain [pseud.]	0.89	423	446	1.0	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157379	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.17		The writings of Mark Twain [pseud.]	0.89	348	372	1.0	m	1899.0	1907	1899-1907
OL413631W	5921899	mdp.49015002157387	4430542		Twain, Mark,	Hartford, Conn.;American pub. co.;1899-1907	1899	ctu	v.18		The writings of Mark Twain [pseud.]	0.89	327	350	1.0	m	1899.0	1907	1899-1907
