work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids	title	first_publish_year	author_names	edition_count	decade
OL247075W	6	4	Soldiers of fortune	1897	0.89	1.0	nyp.33433074845995|uc1.b3325372|uc1.b3578357|uc2.ark+=13960=t9959p11d|nyp.33433074843388|uc2.ark+=13960=t5j960n3g	Soldiers of Fortune	1897	Richard Harding Davis	37	1890
OL247078W	3	2	The exiles	1894	0.89	1.0	uc1.b3324239|uc1.b3561861|wu.89099779761	The Exiles and Other Stories	1894	Richard Harding Davis	20	1890
OL247079W	5	3	Captain Macklin	1902	0.89	1.0	mdp.39015051338856|uc2.ark+=13960=t3pv6bf8j|uc2.ark+=13960=t5db7w69s|uc2.ark+=13960=t21c1x26s|pst.000009792036	Captain Macklin	1902	Richard Harding Davis	24	1900
OL247080W	2	2	The Red cross girl	1913	0.88	1.0	mdp.39015063546231|wu.89099779811	The Red Cross Girl	1912	Richard Harding Davis	20	1910
OL247081W	3	3	Van Bibber and others	1892	0.89	1.0	mdp.39015031228177|uc1.b3546424|uc2.ark+=13960=t2r49gk1v	Van Bibber and Others	1892	Richard Harding Davis	21	1890
OL247082W	5	3	The lion and the unicorn	1905	0.88	1.0	mdp.39015011823575|uc2.ark+=13960=t3416t83f|mdp.39015031228243|mdp.39076001816037|uc2.ark+=13960=t6m03zg3g	The Lion and the Unicorn	1899	Richard Harding Davis	26	1890
OL247086W	3	3	Gallegher	1905	0.89	1.0	mdp.39015063546223|uc2.ark+=13960=t9765b38r|uc1.b3561863	Gallegher and Other Stories	1891	Richard Harding Davis	40	1890
OL249393W	3	2	Greyfriars Bobby	1912	0.74	1.0	uc2.ark+=13960=t0cv4c542|mdp.39015027550535|nyp.33433082248414	Greyfriars Bobby	1912	Eleanor Atkinson|Aleanor Atkinson|Eleanor Atkins	57	1910
OL249812W	1	1	The Bittermeads mystery	1922	0.88	0.999	nyp.33433075873137	The Bittermeads Mystery	1922	E. R. Punshon	13	1920
OL250461W	1	1	Seven little Australians	1912	0.81	0.999	uc2.ark+=13960=t4qj7b035	Seven Little Australians	1912	Ethel Turner	13	1910
OL255716W	1	1	The mystery of the Boule cabinet;	1912	0.88	1.0	mdp.39015063960531	The Mystery of the Boule Cabinet	1912	Burton Egbert Stevenson	24	1910
OL255719W	1	1	A soldier of Virginia;	1901	0.85	0.999	uc2.ark+=13960=t6h12vq2x	A Soldier of Virginia	1901	Burton Egbert Stevenson	21	1900
OL256384W	6	3	Both sides the border	1898	0.89	1.0	mdp.39015073486998|nyp.33433082547096|uc1.b3332207|uc2.ark+=13960=t9f47rv8h|mdp.39015073487020|uc2.ark+=13960=t5m902s1g	Both Sides the Border	1898	G. A. Henty	28	1890
OL256385W	1	1	Jack Archer	1884	0.89	1.0	nyp.33433082547856	Jack Archer	1880	G. A. Henty	54	1880
OL256386W	2	1	The young Carthaginian	1887	0.89	1.0	nyp.33433082306063|nyp.33433082547567	The Young Carthaginian	1887	G. A. Henty|William Sutherland Sir|Charles Joseph Staniland	76	1880
OL256387W	4	1	With Lee in Virginia	1890	0.88	1.0	mdp.39015073480066|mdp.39015073480124|mdp.39015073480876|nc01.ark+=13960=t43r1gf3v	With Lee in Virginia	1890	G. A. Henty	76	1890
OL261833W	3	2	Dangerous ages	1921	0.89	1.0	uc2.ark+=13960=t1kh0hd22|nyp.33433074875059|uc2.ark+=13960=t3jw89j6c	Dangerous Ages	1921	Rose Macaulay	41	1920
OL262498W	2	2	Stories of Sherlock Holmes	1904	0.88	1.0	coo.31924012099044|njp.32101068151313	Novels (Sign of Four / Study in Scarlet)	1902	Arthur Conan Doyle	43	1900
OL262517W	2	1	The Croxley master	1907	0.85	1.0	mdp.39015063573227|uc2.ark+=13960=t3513xh5z	The Croxley Master	1907	Arthur Conan Doyle	21	1900
OL262583W	1	1	Sir Nigel	1906	0.83	1.0	uva.x000600414	Sir Nigel	1906	Arthur Conan Doyle	99	1900
OL2635291W	4	1	The golden fleece and the heroes who lived before Achilles	1921	0.84	1.0	mdp.39015024362215|nc01.ark+=13960=t2b869x09|uc1.b4098884|uc2.ark+=13960=t55d8p836	Golden Fleece and the Heroes Who Lived Before Achilles, The	1921	Padraic Colum	54	1920
OL2635379W	1	1	The king of Ireland's son	1921	0.83	1.0	mdp.39015009156541	The King of Ireland's Son	1916	Padraic Colum|Gerard Doyle Dr	60	1910
OL2646765W	1	1	Fanny herself	1917	0.88	1.0	uc2.ark+=13960=t2x34q741	Fanny Herself	1917	Edna Ferber	16	1910
OL2646766W	1	1	Roast beef, medium;	1913	0.88	0.999	mdp.39015002725490	Roast Beef, Medium	1913	Edna Ferber	16	1910
OL2646771W	4	3	Buttered side down;	1912	0.88	1.0	uc1.32106002106513|uc1.b3122343|uc2.ark+=13960=t84j0cd72|mdp.39015003345280	Buttered Side Down	1912	Edna Ferber	23	1910
OL267124W	4	1	Sebastopol	1887	0.69	1.0	mdp.39015042016108|nyp.33433068033681|nyp.33433078795451|uc2.ark+=13960=t75t3m587	Sebastopol	1887	Лев Толстой	32	1880
OL267170W	1	1	Twenty-three tales	1906	0.87	1.0	coo.31924014425056	Twenty-three tales	1906	Лев Толстой	24	1900
OL2681014W	1	1	The cinema murder	1917	0.89	1.0	nyp.33433074961289	The Cinema Murder	1917	Edward Phillips Oppenheim	43	1910
OL2681020W	2	1	The profiteers	1921	0.88	1.0	nyp.33433075745004|uc2.ark+=13960=t6m040w5m	The Profiteers	1921	Edward Phillips Oppenheim	50	1920
OL2681029W	2	2	Peter Ruff and the Double-four	1912	0.89	1.0	uc2.ark+=13960=t7cr65388|nyp.33433075744981	Peter Ruff and the Double Four	1912	Edward Phillips Oppenheim	47	1910
OL2681030W	1	1	The yellow crayon	1903	0.89	1.0	uc2.ark+=13960=t2s46jt6d	The Yellow Crayon	1903	Edward Phillips Oppenheim	52	1900
OL2681033W	1	1	The great secret	1907	0.87	0.999	nyp.33433074969027	The Great Secret	1907	Edward Phillips Oppenheim	51	1900
OL2681034W	2	2	The devil's paw	1920	0.87	1.0	uc2.ark+=13960=t4bp00078|nyp.33433074961750	The Devil's Paw	1920	Edward Phillips Oppenheim	47	1920
OL2681036W	2	1	The pawns count	1918	0.83	1.0	nyp.33433075744957|uc2.ark+=13960=t9d50j52j	The Pawns Count	1918	Edward Phillips Oppenheim	56	1910
OL2700645W	1	1	The extra day	1915	0.83	1.0	uc2.ark+=13960=t8cf9mv4w	The Extra Day	1915	Algernon Blackwood	53	1910
OL2700647W	2	1	The empty house	1915	0.89	1.0	uc1.b3578940|uc2.ark+=13960=t9h41vd2c	The Empty House and Other Ghost Stories	1906	Algernon Blackwood	138	1900
OL2700648W	1	1	A prisoner in fairyland (the book that 'Uncle Paul' wrote)	1913	0.84	1.0	uva.x030751450	A Prisoner in Fairyland	1913	Algernon Blackwood	76	1910
OL2700649W	1	1	The human chord	1916	0.84	1.0	njp.32101066164854	The Human Chord	1910	Algernon Blackwood	49	1910
OL2703163W	3	1	Cattle brands	1906	0.86	1.0	mdp.39015033517015|uc1.b3321792|uc2.ark+=13960=t6736ng8x	Cattle Brands	1906	Andy Adams	16	1900
OL2703165W	1	1	Wells brothers	1911	0.54	1.0	uc2.ark+=13960=t2f768q56	Wells Brothers	1911	Andy Adams	17	1910
OL2703166W	1	1	A Texas matchmaker	1904	0.82	1.0	mdp.39015063740461	A Texas Matchmaker	1904	Andy Adams	18	1900
OL2703167W	2	1	The outlet	1905	0.68	1.0	mdp.39015063740347|uc1.b3578804	The Outlet	1905	Andy Adams	20	1900
OL2703168W	3	1	The log of a cowboy;	1903	0.66	1.0	nyp.33433082175625|uc1.b3547194|uc2.ark+=13960=t3nv99n37	The log of a cowboy	1903	Andy Adams	31	1900
OL2729460W	3	1	Children of the market place	1922	0.56	1.0	mdp.39015013443166|mdp.39015030707072|nyp.33433076052095	Children of the Market Place	1922	Edgar Lee Masters	18	1920
OL27332W	6	4	The bread-winners;	1883	0.9	1.0	uc1.b3862900|mdp.39015035035974|uc2.ark+=13960=t0qr4nx3t|uc1.b4102403|uc2.ark+=13960=fk1dj58h5t|nyp.33433074853239	The bread-winners	1883	John Hay	19	1880
OL273540W	2	1	The works of Edgar Allan Poe	1903	0.53	1.0	uc2.ark+=13960=t26970w32|uc2.ark+=13960=t78s4kz45	The Works of Edgar Allan Poe in Five Volumes - Volume One (Balloon-Hoax / Four Beasts in One / Gold-Bug / Ms. Found in a Bottle / Murders in the Rue Morgue / Mystery of Marie Roget / Oval Portrait / Unparalleled Adventure of One Hans Pfaall)	1903	Edgar Allan Poe	36	1900
OL273560W	5	2	The works of Edgar Allan Poe	1903	0.6	1.0	uc2.ark+=13960=t26970w32|uc2.ark+=13960=t78s4kz45|mdp.39015001793689|mdp.39015001793754|mdp.39015008695937	The Works of Edgar Allan Poe in Five Volumes (The Raven Edition)	1903	Edgar Allan Poe	16	1900
OL276317W	1	1	The awkward age	1908	0.89	1.0	uc2.ark+=13960=t3jw8718s	The awkward age	1899	Henry James	64	1890
OL276325W	2	1	Confidence	1880	0.9	1.0	mdp.39015001591158|mdp.39015065815667	Confidence	1880	Henry James	28	1880
OL276365W	4	2	The portrait of a lady	1908	0.85	1.0	uva.x000023136|mdp.39015000527054|mdp.39015005325165|mdp.39015062063469	The Portrait of a Lady	1881	Henry James	432	1880
OL276379W	3	2	The spoils of Poynton	1897	0.89	1.0	uc2.ark+=13960=t6639m659|uc1.b4698029|uc2.ark+=13960=t41r6nn3w	The spoils of Poynton	1896	Henry James	42	1890
OL276385W	9	3	The tragic muse	1891	0.9	1.0	uc2.ark+=13960=t1pg1j44t|mdp.39015066681431|mdp.39015066681597|uc1.b4105111|uc1.b4105112|mdp.39015012203561|mdp.39015047636892|uc2.ark+=13960=t0xp6vx0s|uc2.ark+=13960=t3610wv6p	The tragic muse	1890	Henry James	35	1890
OL276397W	8	2	The wings of the dove	1902	0.89	1.0	nyp.33433076072234|nyp.33433076072242|uc1.b4105108|uc2.ark+=13960=fk04x54f6p|uc1.b4105122|uc1.b4105123|uc2.ark+=13960=fk50g3h853|uc2.ark+=13960=fk8pc2tq9r	The Wings of the Dove	1902	Henry James	60	1900
OL276409W	3	2	The ivory tower	1917	0.87	1.0	mdp.39015059717820|mdp.39015049493359|uc2.ark+=13960=t4qj78s82	The ivory tower	1900	Henry James	18	1900
OL276428W	1	1	The lesson of the master, The marriages, The pupil, Brooksmith, The solution, Sir Edmund Orme	1892	0.83	1.0	uva.x001863446	The lesson of the master	1892	Henry James	19	1890
OL276432W	5	2	The outcry	1911	0.89	1.0	mdp.39015031241063|nyp.33433076065337|uc1.b4105502|uc2.ark+=13960=fk9b56dq3h|uc2.ark+=13960=t80k27j15	The Outcry	1911	Henry James	16	1910
OL276435W	1	1	The sacred fount	1901	0.9	1.0	uc2.ark+=13960=t3319sx79	The sacred fount	1901	Henry James	28	1900
OL276466W	3	2	In the cage	1898	0.85	1.0	uc2.ark+=13960=t56d5pq4p|pst.000002028965|uc2.ark+=13960=t4vh5dd3h	In the cage	1898	Henry James	24	1890
OL276467W	4	2	The reverberator	1922	0.89	1.0	mdp.39015047637767|mdp.39015019191363|nyp.33433082294889|uc1.$b441030	The Reverberator	1888	Henry James	30	1880
OL2775805W	2	1	Just David	1916	0.89	0.999	nyp.33433076059637|uc2.ark+=13960=t3125qn73	Just David	1916	Eleanor Hodgman Porter	26	1910
OL278135W	3	1	The house with the mezzanine, &. other stories	1917	0.89	1.0	mdp.39015004982362|mdp.39015007058475|mdp.49015000493636	The House With The Mezzanine and Other Stories [7 stories]	1917	Антон Павлович Чехов	31	1910
OL278143W	5	4	The darling	1917	0.88	1.0	uc2.ark+=13960=t3pv6f86k|nyp.33433067269823|uc2.ark+=13960=t8pc2xf8m|mdp.39015003451401|uc1.b4084534	The Darling and Other Stories [10 stories]	1916	Антон Павлович Чехов	43	1910
OL278146W	5	3	The party, and other stories	1917	0.85	1.0	uc1.32106001600045|uc2.ark+=13960=t02z19b52|uc2.ark+=13960=t8z89ck4z|mdp.39015003533059|uc1.b4084451	The party and other stories [11 stories]	1917	Антон Павлович Чехов|Constance Black Garnett	37	1910
OL27834207W	1	1	The return of the soldier	1918	0.82	1.0	mdp.39015008846985	The Return of the Soldier	1918	Rebecca West	95	1910
OL2844076W	1	1	Sowing seeds in Danny	1908	0.88	1.0	uc2.ark+=13960=t6f18ts5h	Sowing seeds in Danny	1908	Nellie L. McClung	17	1900
OL28612W	1	1	The quest of the silver fleece;	1911	0.84	1.0	mdp.39015031233243	The quest of the silver fleece	1911	W. E. B. Du Bois|H. S. De Lay|Herbert Aptheker	40	1910
OL288933W	3	2	Foma Gordyeeff	1906	0.89	1.0	uc1.b4087032|uc2.ark+=13960=t49p36v3v|uc2.ark+=13960=t1vd6w348	Фома Гордеев	1901	Максим Горький	21	1900
OL289026W	5	1	Creatures that once were men	1918	0.79	1.0	mdp.39015003535674|mdp.39015005605053|mdp.39015011029645|mdp.49015000495839|uc2.ark+=13960=t5p84b66c	Creatures That Once Were Men	1905	Максим Горький|J. M. Shirazi|Gilbert Keith Chesterton	47	1900
OL2895523W	2	1	The watcher and other weird stories	1894	0.88	1.0	uc1.b3324575|uc2.ark+=13960=t6k075m3z	The Watcher and Other Weird Stories	1894	Sheridan Le Fanu	9	1890
OL2895544W	5	1	The Purcell papers	1880	0.89	1.0	uc1.b250124|uc1.b250125|uc1.b250126|uiuo.ark+=13960=t2j681j7c|uiuo.ark+=13960=t44q8gh1d	The Purcell Papers	1880	Sheridan Le Fanu|Alfred Perceval Graves	57	1880
OL2904831W	3	2	"Corporal Si Klegg and his ""pard"""	1898	0.89	1.0	loc.ark+=13960=t5v69vz47|uc1.b3548177|uc2.ark+=13960=t9f47sc4q	"Corporal Si Klegg and his ""pard"""	1887	Wilbur F. Hinman|George Y. Coffin|Richard Hooker Wilmer - undifferentiated	19	1880
OL2921108W	3	1	The middle five	1900	0.89	1.0	nyp.33433081690798|uc1.b263211|uc2.ark+=13960=fk6930p907	The Middle Five	1900	Francis La Flesche	17	1900
OL29313W	4	2	Susan Lenox	1917	0.9	1.0	mdp.39015059378169|mdp.39015059378276|nnc1.0022671838|nnc1.0022671846	Susan Lenox	1917	David Graham Phillips	36	1910
OL29330W	1	1	The price she paid	1912	0.9	1.0	uc1.$b358690	The Price She Paid	1912	David Graham Phillips	16	1910
OL29331W	2	1	The conflict;	1911	0.83	1.0	mdp.39015000545445|nyp.33433076049331	The Conflict	1911	David Graham Phillips	17	1910
OL29332W	3	2	The fashionable adventures of Joshua Craig;	1909	0.89	1.0	nyp.33433076049034|mdp.39015063946282|uc2.ark+=13960=t21c1tv8t	The fashionable adventures of Joshua Craig	1909	David Graham Phillips	17	1900
OL29334W	1	1	The cost	1904	0.89	1.0	nyp.33433076049141	The Cost	1904	David Graham Phillips	21	1900
OL29335W	3	2	The grain of dust;	1912	0.9	1.0	uc1.b4103057|uc2.ark+=13960=t6445k11x|nyp.33433076049018	The Grain of Dust	1911	David Graham Phillips	22	1910
OL29336W	2	1	The deluge	1905	0.89	1.0	mdp.39015058573703|nyp.33433076049505	The Deluge	1905	David Graham Phillips	22	1900
OL2981506W	1	1	Looking backward, 2000-1887	1888	0.9	1.0	dul1.ark+=13960=t66401k8k	Looking Backward, 2000-1887	1888	Edward Bellamy	68	1880
OL2986877W	3	1	The sky pilot in No man's land	1919	0.89	1.0	mdp.39015059407935|nyp.33433082485537|uc2.ark+=13960=t1sf2nv4f	The Sky Pilot in No Man's Land	1919	Ralph Connor	20	1910
OL2986878W	3	1	The major	1917	0.86	1.0	mdp.39015063549607|nyp.33433074864442|uc2.ark+=13960=t4rj4bj8x	The Major	1917	Ralph Connor	21	1910
OL2986879W	2	1	The man from Glengarry;	1901	0.89	1.0	mdp.39015012342070|uc2.ark+=13960=t28913c1z	The man from Glengarry	1901	Ralph Connor	26	1900
OL2986880W	4	3	The prospector	1904	0.9	1.0	nyp.33433074856398|uc2.ark+=13960=t75t3hz6b|mdp.39015056199717|uc2.ark+=13960=t26972107	The Prospector	1901	Ralph Connor	27	1900
OL2986881W	6	2	The sky pilot;	1899	0.89	1.0	mdp.39015059378094|mdp.39015066623300|uc1.b298809|uc2.ark+=13960=t35140t37|nyp.33433074860002|uc2.ark+=13960=t13n2599r	The sky pilot	1899	Ralph Connor	30	1890
OL3037867W	4	1	Men in war	1918	0.8	1.0	mdp.39015022185501|nyp.33433082485388|uc1.b4084775|uc2.ark+=13960=t21c1xb8b	Men in War	1918	Andreas Latzko	18	1910
OL3045976W	1	1	Pointed roofs	1919	0.82	0.996	nyp.33433075872352	Pointed Roofs. Pilgrimage	1915	Dorothy Richardson	42	1910
OL3045983W	4	2	Backwater	1917	0.84	1.0	uc1.b3047254|uc2.ark+=13960=t5r787t41|mdp.39015002715038|nyp.33433075872337	Backwater	1916	Dorothy Richardson	22	1910
OL3045986W	3	3	Honeycomb	1917	0.89	1.0	coo.31924013216837|uc2.ark+=13960=t38053k96|nyp.33433075872345	Honeycomb	1917	Dorothy Richardson	15	1910
OL3046320W	3	2	The northern iron	1907	0.89	1.0	mdp.39015063918992|uc2.ark+=13960=t4pk0fj4f|njp.32101066122746	The northern iron	1907	George A. Birmingham	20	1900
OL3101115W	1	1	You know me Al	1916	0.74	1.0	uc2.ark+=13960=t9p26r87h	You know me Al	1916	Ring Lardner	15	1910
OL3121033W	3	2	Heralds of empire;	1902	0.85	1.0	uc2.ark+=13960=t2v40t68z|uc1.b2798387|uc2.ark+=13960=t0gt5gc01	Heralds of empire	1902	Agnes C. Laut	35	1900
OL3142697W	1	1	Maria Chapdelaine;	1922	0.82	0.999	mdp.39015065818422	Maria Chapdelaine	1916	Louis Hémon	43	1910
OL31747412W	2	1	The silence of Colonel Bramble	1920	0.79	0.967	uc2.ark+=13960=t9c53k26c|uva.x000476704	Les silences du colonel Bramble	1900	André Maurois|Pablo Ruiz|Thurfrida Wake|Wilfrid Jackson	56	1900
OL3192164W	2	1	Three elephant power, and other stories	1917	0.81	1.0	mdp.39015031298568|uc2.ark+=13960=t9z03c04k	Three elephant power, and other stories	1917	Andrew Barton 'Banjo' Paterson	25	1910
OL3194212W	2	2	Bar-20	1907	0.89	1.0	uc2.ark+=13960=t7np1xw4n|mdp.39015017961411	Bar-20	1907	Clarence Edward Mulford|Robert Banis	12	1900
OL3219242W	2	1	Captain Jinks, hero	1902	0.84	1.0	mdp.39015073389861|uc2.ark+=13960=t9862c131	Captain Jinks, hero	1902	Ernest Howard Crosby	38	1900
OL3389028W	3	3	The secret glory	1922	0.57	1.0	uc2.ark+=13960=t3vt1kk2n|uc2.ark+=13960=t9w092r89|uc1.b3581515	The secret glory	1922	Arthur Machen	39	1920
OL345046W	1	1	Selected English short stories (nineteenth century)	1920	0.77	1.0	mdp.39015019108615	Selected English Short Stories (Nineteenth Century)	1914	Walker, Hugh|Sir Walter Scott|Charles Lamb|Washington Irving|Nathaniel Hawthorne|Benjamin Disraeli|Edgar Allan Poe|Elizabeth Cleghorn Gaskell|John Brown|Charles Dickens|Anthony Trollope|George Meredith|W.H. White|William Morris|Richard Garnett|F.B. Miggles Harte|Robert Louis Stevenson|George Gissing|Mary Elizabeth Coleridge|Hubert Crackenthorpe|Hugh Walker|Hugh (ed.) Walker|Hugh (introduction) Walker	20	1910
OL3468649W	4	1	New chronicles of Rebecca	1907	0.88	1.0	mdp.39015011418103|nyp.33433076062060|uc1.b4102534|uc2.ark+=13960=t3fx74440	New chronicles of Rebecca	1906	Kate Douglas Smith Wiggin	14	1900
OL3468651W	2	1	The birds' Christmas carol	1912	0.75	0.999	uc2.ark+=13960=t92806708|uva.x000490928	The Birds' Christmas Carol	1889	Kate Douglas Smith Wiggin	24	1880
OL3468652W	4	2	Rebecca of Sunnybrook Farm	1904	0.89	1.0	mdp.39015017929921|uc1.b3549033|uc2.ark+=13960=t79s1mz76|uva.x001179325	Rebecca of Sunnybrook Farm	1903	Kate Douglas Smith Wiggin	31	1900
OL3472207W	2	1	Sampson Rock, of Wall street;	1907	0.9	1.0	mdp.39015039343259|nyp.33433076090020	Sampson Rock of Wall Street (Fraser Contrary Opinion Library Book)	1907	Edwin Lefèvre	15	1900
OL3484418W	3	1	The child of the dawn	1912	0.8	1.0	mdp.39015031224473|nyp.33433074926670|uc2.ark+=13960=t21c1wt29	The Child of the Dawn	1912	Arthur Christopher Benson	16	1910
OL3527275W	3	2	Aunt Jane of Kentucky	1907	0.87	1.0	mdp.39015059431042|uc2.ark+=13960=t13n20m0c|nyp.33433076022809	Aunt Jane of Kentucky	1907	Eliza Calvert Hall	18	1900
OL3528747W	1	1	Reginald in Russia, and other sketches	1910	0.87	1.0	mdp.39015019950834	Reginald in Russia and Other Sketches	1910	Saki	20	1910
OL3528790W	2	1	When William came;	1914	0.86	1.0	mdp.39015004974807|uc2.ark+=13960=t59c6sn1j	When William Came	1914	Saki	32	1910
OL3528803W	2	1	Reginald	1922	0.88	1.0	mdp.39015019950826|nyp.33433074922208	Reginald	1904	Saki	22	1900
OL3581436W	2	1	Tom Swift and his air glider;	1912	0.82	1.0	nyp.33433082525795|uc2.ark+=13960=t3fx74t5f	Tom Swift and His Air Glider	1912	Victor Appleton	16	1910
OL3581437W	1	1	Tom Swift and his air scout	1919	0.89	0.999	uc2.ark+=13960=t77s7jz6j	Tom Swift and His Air Scout	1919	Victor Appleton	16	1910
OL3581438W	1	1	Tom Swift and his wireless message	1911	0.88	0.997	uc2.ark+=13960=t8cf9kp9n	Tom Swift and His Wireless Message	1911	Victor Appleton	19	1910
OL3581439W	2	1	Tom Swift and his airship	1910	0.89	1.0	nyp.33433082525787|uc2.ark+=13960=t4cn6zx95	Tom Swift and His Airship	1910	Howard Roger Garis	24	1910
OL3686123W	4	2	Dariel	1897	0.9	1.0	nyp.33433074940804|uc1.b112634|uc2.ark+=13960=t3ws8x26m|uc2.ark+=13960=t4pk09d21	Dariel, a romance of Surrey, with drawings by Chris Hammond	1897	R. D. Blackmore	21	1890
OL3686142W	8	5	Mary Anerley;	1913	0.9	1.0	uc2.ark+=13960=t58c9zp3v|wu.89099908741|mdp.39015030851755|mdp.39015030851763|mdp.39015030851771|uc1.b249618|uc2.ark+=13960=t3513xj3f|nnc1.cu54759919	Mary Anerley, a Yorkshire tale	1880	R. D. Blackmore	40	1880
OL3686144W	1	1	Slain by the Doones	1895	0.84	1.0	njp.32101067707446	Slain by the Doones, and other stories	1886	R. D. Blackmore	18	1880
OL3686152W	5	3	Springhaven	1887	0.89	1.0	uc2.ark+=13960=t2z321j88|uc2.ark+=13960=t47p96h0k|uc2.ark+=13960=t87h1t00n|njp.32101067707453|uc1.b3322426	Springhaven.  A Tale of the Great War	1880	R. D. Blackmore	55	1880
OL3686166W	4	2	Perlycross	1894	0.9	1.0	uc2.ark+=13960=t9765j88g|mdp.39015026502982|uc1.b249566|uc2.ark+=13960=t6j09zz4w	Perlycross	1894	R. D. Blackmore	18	1890
OL3739410W	1	1	Philip Steele of the Royal Northwest mounted police	1911	0.88	1.0	nyp.33433074846365	Philip Steele of the Royal Northwest Mounted Police	1911	James Oliver Curwood	14	1910
OL3739411W	1	1	The wolf hunters	1908	0.89	1.0	uc2.ark+=13960=t21c1vk6p	The Wolf Hunters	1908	James Oliver Curwood	14	1900
OL3739413W	1	1	The gold hunters	1909	0.89	0.999	uc2.ark+=13960=t4wh2dw0h	The Gold Hunters	1909	James Oliver Curwood	14	1900
OL3739415W	3	1	The grizzly king	1918	0.88	1.0	mdp.39015063545324|nyp.33433074840681|uc2.ark+=13960=t09w0d606	The Grizzly King	1916	James Oliver Curwood	15	1910
OL3739416W	1	1	The honor of the big snows	1911	0.88	1.0	nyp.33433074846373	The Honor of the Big Snows	1911	James Oliver Curwood	29	1910
OL3739419W	2	1	Kazan	1914	0.89	1.0	mdp.39015005386282|uc2.ark+=13960=t7gq6sz2m	Kazan	1914	James Oliver Curwood	17	1910
OL3739420W	1	1	Nomads of the North	1919	0.89	1.0	uc2.ark+=13960=t48p5xw00	Nomads of the North	1919	James Oliver Curwood	20	1910
OL3739422W	4	2	The flaming forest;	1921	0.89	1.0	nyp.33433074840665|uc1.b4097817|njp.32101064788340|uc2.ark+=13960=t2794118v	The Flaming Forest	1920	James Oliver Curwood	22	1920
OL3739423W	3	2	Baree	1917	0.89	1.0	mdp.49015000668443|mdp.39015063545050|uc2.ark+=13960=t6057f53w	Baree, Son of Kazan	1917	James Oliver Curwood	22	1910
OL380242W	2	1	The pool in the desert	1903	0.83	1.0	nnc1.cu58309926|uc2.ark+=13960=t0sq8rs70	The Pool in the Desert	1903	Sara Jeannette Duncan	22	1900
OL38634W	3	2	An outcast of the islands	1920	0.89	1.0	uva.x000098172|uc1.b3321995|uc2.ark+=13960=t0qr4wv0c	An outcast of the islands	1896	Joseph Conrad	67	1890
OL3863781W	3	2	The secret battle	1919	0.86	1.0	uc2.ark+=13960=t0vq2vj8x|mdp.39015018598444|uc2.ark+=13960=t9t14xm19	The secret battle	1919	Alan Patrick Herbert|Winston Churchill - undifferentiated|John Terraine	29	1910
OL3863928W	1	1	The splendid spur;	1914	0.89	1.0	uc2.ark+=13960=t3xs5q29r	The splendid spur, being memoirs of the adventures of Mr. John Marvel, a servant of His late Majesty King Charles I., in the years 1642-3	1889	Arthur Quiller-Couch|Q	46	1880
OL3863960W	2	1	The laird's luck	1901	0.89	1.0	mdp.39015063946498|nyp.33433075874804	The Laird's luck	1901	Arthur Quiller-Couch	58	1900
OL3863975W	3	2	The ship of stars;	1899	0.89	1.0	uc1.b3325725|nyp.33433075873228|uc2.ark+=13960=t1cj8d33s	The ship of stars	1899	Arthur Quiller-Couch	28	1890
OL3863978W	3	2	The blue pavilions	1891	0.82	1.0	uc1.b4104140|uc2.ark+=13960=t6930tw2t|nyp.33433075873038	The blue pavilions	1891	Arthur Quiller-Couch	27	1890
OL3863980W	1	1	Old fires and profitable ghosts;	1900	0.83	1.0	uc2.ark+=13960=t8z899881	Old fires and profitable ghosts	1900	Arthur Quiller-Couch	19	1900
OL3863983W	6	3	True Tilda	1909	0.89	1.0	mdp.39015063946472|nyp.33433075873079|uc2.ark+=13960=t2s46nq1w|uc1.b4102810|uc2.ark+=13960=t5z60pw8q|uc2.ark+=13960=t77s7rn5h	True Tilda	1909	Arthur Quiller-Couch	21	1900
OL3863992W	6	2	Fort Amity	1904	0.89	1.0	mdp.39015063946217|uc1.b3327635|uc2.ark+=13960=t2k64k49c|uc2.ark+=13960=t9668hk5g|njp.32101065703736|uc2.ark+=13960=t1fj2d54h	Fort Amity	1904	Arthur Quiller-Couch	35	1900
OL3863995W	4	2	Hetty Wesley	1908	0.85	1.0	uc2.ark+=13960=t7pn93h96|mdp.39015002713363|nyp.33433075874812|uc2.ark+=13960=t51g0sk4c	Hetty Wesley	1903	Arthur Quiller-Couch	33	1900
OL38740W	3	2	Tales of unrest	1898	0.89	1.0	nyp.33433074942909|uc1.b3582599|uc2.ark+=13960=t8cf9tz8n	Tales of unrest	1898	Joseph Conrad	34	1890
OL38763W	2	1	Victory	1921	0.88	1.0	mdp.49015000941907|uc2.ark+=13960=t4qj7mg7p	Victory	1915	Joseph Conrad	146	1910
OL38771W	3	1	Within the tides	1916	0.89	1.0	mdp.39015030742939|uc1.b3325360|uc2.ark+=13960=t1cj8gv9c	Within the tides	1915	Joseph Conrad	46	1910
OL38778W	1	1	Youth	1903	0.84	1.0	uc2.ark+=13960=t23b68929	Youth	1900	Joseph Conrad	55	1900
OL38815W	4	2	The nigger of the Narcissus	1921	0.89	1.0	uc1.b3582843|uc2.ark+=13960=t9m32z401|mdp.39015010701590|mdp.39015038916741	"The nigger of the ""Narcissus"""	1897	Joseph Conrad	93	1890
