work_key	title	author	last_name	canonical	oa_count	via_title	via_abstract
/works/OL236908W	Up the Matterhorn in a boat	Marion Manville Pope	pope	0	0	0	0
/works/OL2478703W	The Doozerdisaster	Michaela Muntean	muntean	0	0	0	0
/works/OL24975123W	The plague in London	Daniel Defoe	defoe	0	11	11	0
/works/OL2557752W	A list of readings for fostering healthy attitudes, personal, national and international, in peace and war	Tom Alfred Williams	williams	0	0	0	0
/works/OL26084755W	Drama Club	Denise Smith	smith	0	0	0	0
/works/OL2729460W	Children of the Market Place	Edgar Lee Masters	masters	0	0	0	0
/works/OL3020859W	It Walks by Night	John Dickson Carr	carr	0	0	0	0
/works/OL32090563W	This little pig	W. Weekes	weekes	0	0	0	0
/works/OL32090784W	Zigzag journeys on the Mississippi	Hezekiah Butterworth	butterworth	0	0	0	0
/works/OL32095668W	Alfred May	R. R.	r	0	0	0	0
/works/OL32096281W	Sister Jane's little stories for the young	Louisa Loughborough	loughborough	0	0	0	0
/works/OL33269614W	The lurking fear	H. P. Lovecraft	lovecraft	0	3	3	0
/works/OL33307980W	Vull the invisible	Temple Murdoch	murdoch	0	0	0	0
/works/OL34598157W	The friar of Wittenberg	William Stearns Davis	davis	0	1	1	0
/works/OL38920503W	Stradella	Crawford, F. Marion	crawford	0	1	1	0
/works/OL39031W	The inheritors	Conrad, Joseph	conrad	0	2	2	0
/works/OL39415403W	Where flies the flag	Henry Harbour	harbour	0	0	0	0
/works/OL39458965W	Deerfoot on the prairies	Edward Sylvester Ellis	ellis	0	0	0	0
/works/OL39491821W	Adventures of Buffalo Bill from boyhood to manhood	Prentiss Ingraham	ingraham	0	0	0	0
/works/OL4072402W	The Bobbsey twins solve a mystery	Laura Lee Hope	hope	0	0	0	0
/works/OL40875W	No country for old men	Cormac McCarthy	mccarthy	0	5	5	0
/works/OL4092658W	The Foundling	Georgette Heyer	heyer	0	1	1	0
/works/OL4102812W	Judy of the islands	Armine Von Tempski	tempski	0	0	0	0
/works/OL42470176W	Ivanhoe	Scott, Walter	scott	0	29	29	0
/works/OL42816395W	Mohammed Ali and his house	L. Mühlbach	m hlbach	0	1	1	0
/works/OL4322174W	When Patty Went to College	Jean Webster	webster	0	1	1	0
/works/OL43469949W	Alice's further adventures in Wonderland	Carroll, Lewis	carroll	0	0	0	0
/works/OL43561616W	A friend of Cæsar	William Stearns Davis	davis	0	0	0	0
/works/OL43591029W	Boy scouts in Belgium	G. Harvey Ralphson	ralphson	0	0	0	0
/works/OL43797009W	An object of pity, or, The man Haggard	Robert Louis Stevenson	stevenson	0	0	0	0
/works/OL44092419W	An unlaid ghost	J. V. Prichard	prichard	0	0	0	0
/works/OL44220413W	Marama	Ralph Stock	stock	0	0	0	0
/works/OL4453963W	Aleta Dey	Francis Marion Beynon	beynon	0	0	0	0
/works/OL4469591W	Restless are the sails	Evelyn Sybil Mary Eaton	eaton	0	1	1	0
/works/OL44959969W	The tale of Mrs. Tiggy-Winkle	Beatrix Potter	potter	0	0	0	0
/works/OL462098W	The Peter Pan picture book	J. M. Barrie	barrie	0	1	1	0
/works/OL50098W	By What Authority?	Robert Hugh Benson	benson	0	1	1	0
/works/OL5036940W	Antigua, Penny, Puce	Graves, Robert	graves	0	2	2	0
/works/OL5102196W	Ming yellow	John P. Marquand	marquand	0	0	0	0
/works/OL514468W	Overland Red	Henry Herbert Knibbs	knibbs	0	0	0	0
/works/OL5208658W	The four Marys	Agnes Sligh Turnbull	turnbull	0	0	0	0
/works/OL5278033W	He ran all the way	Sam Ross	ross	0	1	1	0
/works/OL5301592W	A nation's idol	Charles Felton Pidgin	pidgin	0	0	0	0
/works/OL5351517W	Escape	Ethel Vance	vance	0	3	3	0
/works/OL535530W	Action in the north Atlantic	Guy Gilpatric	gilpatric	0	0	0	0
/works/OL5509362W	The Port of London Murders	Bell, Josephine	bell	0	0	0	0
/works/OL5541525W	Victory or defeat (Shō hai)	Kikuchi, Hiroshi	kikuchi	0	0	0	0
/works/OL5688164W	The international spy	Allen Upward	upward	0	0	0	0
/works/OL5959580W	The Iron Trail	Beach, Rex	beach	0	1	1	0
/works/OL603338W	The Elaghin affair and other stories	Ivan Alekseevich Bunin	bunin	0	0	0	0
/works/OL6213545W	Mrs. Mike, the story of Katherine Mary Flannigan	Benedict Freedman	freedman	0	1	1	0
/works/OL66363W	Green centuries	Gordon, Caroline	gordon	0	0	0	0
/works/OL6667260W	Toil of the brave	Inglis Fletcher	fletcher	0	0	0	0
/works/OL6921799W	The fakers	Blythe, Samuel G.	blythe	0	0	0	0
/works/OL7002704W	The ticking heart	Dolores Hitchens	hitchens	0	0	0	0
/works/OL7019469W	Tranquillity revisited	Harold Pearl Sheldon	sheldon	0	0	0	0
/works/OL7032866W	The Good Crop	Elizabeth H. Emerson	emerson	0	0	0	0
/works/OL7073808W	Gestapo trial	Petersen, Jan	petersen	0	0	0	0
/works/OL7136782W	Charcoal sketches	Katharine S. Ayres	ayres	0	0	0	0
/works/OL7164715W	Economic criticism in American fiction, 1792-1900 ..	Claude Reherd Flory	flory	0	0	0	0
/works/OL7170015W	The Moslem world	Samuel Marinus Zwemer	zwemer	0	2	2	0
/works/OL7180615W	Corbaccio	Boccaccio, Giovanni	boccaccio	0	5	5	0
/works/OL7389786W	Stephen	Amy Morris Lillie	lillie	0	0	0	0
/works/OL739861W	La barraca	Vicente Blasco Ibáñez	ib ez	0	2	2	0
/works/OL7412489W	Darkness of Slumber	Rosemary Kutak	kutak	0	0	0	0
/works/OL7413583W	To seize a dream	Virginia Hersch	hersch	0	0	0	0
/works/OL7569825W	Sulamith	Samuel McClurg Osmond	osmond	0	0	0	0
/works/OL7590338W	Mural for a later day	Kathleen Pawle	pawle	0	0	0	0
/works/OL7596879W	The money-maker	Irving Ross Allen	allen	0	1	1	0
/works/OL7604142W	Diggory goes to the Never-Never	Myfanwy Evans	evans	0	0	0	0
/works/OL7631450W	I lost my girlish laughter	Allen, Jane	allen	0	0	0	0
/works/OL7640934W	Emerson's Wife	Florence Finch Kelly	kelly	0	0	0	0
/works/OL7672992W	The cool of the evening	Horace Horsnell	horsnell	0	0	0	0
/works/OL7717527W	The little citizen	Mary E. Waller	waller	0	0	0	0
/works/OL7723065W	The physician's wife and the things that pertain to her life	Ellen M. Firebaugh	firebaugh	0	1	1	0
/works/OL7776619W	Hugh Layal	Thomas Rose Elliott	elliott	0	0	0	0
/works/OL7886882W	A reasonable service	Grace Baughman Keairnes	keairnes	0	0	0	0
/works/OL7891039W	Archag, the little Armenian	Charles H. Schnapps	schnapps	0	0	0	0
/works/OL8070910W	The nuptials of Corbal	Sabatini, Rafael	sabatini	0	0	0	0
/works/OL8551944W	Les hommes de bonne volonté	Romains, Jules	romains	0	0	0	0
/works/OL8729457W	The Original Fables of La Fontaine	La Fontaine, Jean de	la fontaine	0	0	0	0
/works/OL930495W	Chase of the wild goose	Mary Louisa Gordon	gordon	0	1	1	0
/works/OL99245W	Air surgeon	Frank G. Slaughter	slaughter	0	0	0	0
/works/OL10345283W	Abe Lincoln of Pigeon Creek	William Edward Wilson	wilson	0	0	0	0
/works/OL10427461W	The beautiful visit	Howard, Elizabeth Jane.	howard	0	1	1	0
/works/OL1067019W	Citizen Tom Paine	Howard Fast	fast	0	3	3	0
/works/OL107437W	A sailor's sweetheart	William Clark Russell	russell	0	1	1	0
/works/OL1088835W	Old Friends, Epistolary Parody	Andrew Lang	lang	0	0	0	0
/works/OL1089948W	Fun of the fair	Phillpotts, Eden	phillpotts	0	1	1	0
/works/OL1104047W	Nether Applewhite	Vachell, Horace Annesley	vachell	0	0	0	0
/works/OL1115105W	Twice lost	William Henry Giles Kingston	kingston	0	0	0	0
/works/OL11482103W	Stories from a magic world	Elizabeth Woodruff	woodruff	0	0	0	0
/works/OL11535862W	The tale of Bing-o	Tom Lamb	lamb	0	0	0	0
/works/OL1157532W	Out of the flame	Osbert Sitwell	sitwell	0	0	0	0
/works/OL1167905W	The sons of Mrs. Aab	Sarah Gertrude Liebson Millin	millin	0	0	0	0
/works/OL1193483W	Bachelor's hall	Reginald Underwood	underwood	0	0	0	0
/works/OL11953W	A time to be born	Dawn Powell	powell	0	1	1	0
/works/OL121239W	The adventures of Grandfather Frog	Thornton W. Burgess	burgess	0	0	0	0
/works/OL1213479W	Valour	Deeping, Warwick	deeping	0	0	0	0
/works/OL1224116W	Ellen Spring	Elizabeth Marion	marion	0	0	0	0
/works/OL12317092W	Stone-age country	Honor O'Neill	oneill	0	0	0	0
/works/OL1238558W	Accident by design	E. C. R. Lorac	lorac	0	1	1	0
/works/OL12660042W	Popular romances of the Middle Ages	Cox, George W.	cox	0	1	1	0
/works/OL13144796W	The English Novel: Being a Short Sketch of Its History from the Earliest Times to the Appearance ..	Raleigh, Walter Alexander	raleigh	0	0	0	0
/works/OL1337064W	Jill the reckless	P. G. Wodehouse	wodehouse	0	0	0	0
/works/OL1346837W	God wears a bow tie	Lyle Stuart	stuart	0	0	0	0
/works/OL1418187W	A Princess of Mars	Edgar Rice Burroughs	burroughs	0	2	2	0
/works/OL141970W	High time	Mary Lasswell	lasswell	0	0	0	0
/works/OL1448851W	Guard of honor	James Gould Cozzens	cozzens	0	1	1	0
/works/OL1450727W	The sun shall greet them	A. D. Divine	divine	0	0	0	0
/works/OL1454265W	The pearl lagoon	Nordhoff, Charles	nordhoff	0	0	0	0
/works/OL147221W	The cold journey	Grace Zaring Stone	stone	0	0	0	0
/works/OL1489136W	White Marie	Will N. Harben	harben	0	0	0	0
/works/OL14910771W	A Tramp Abroad in two volumes. 2/2	Mark Twain	twain	0	0	0	0
/works/OL150782W	North, South And Over The Sea	M. E. Francis	francis	0	0	0	0
/works/OL1514775W	Tuberoses	Essex Dane	dane	0	0	0	0
/works/OL1520137W	Anne of Avonlea	James Reach	reach	0	0	0	0
/works/OL15215400W	The Poetic Principle	Poe, Edgar Allan	poe	0	0	0	0
/works/OL1527144W	On fighting decks in 1812	F. H. Costello	costello	0	0	0	0
/works/OL1537051W	The house of the sphinx	Henry Ridgely Evans	evans	0	0	0	0
/works/OL15407236W	Episode of the Wandering Knife	Mary Roberts Rinehart	rinehart	0	1	1	0
/works/OL15410891W	The magnificent deception	Said Salah	salah	0	0	0	0
/works/OL15532290W	The Gilead guards	Scott, O. W.	scott	0	0	0	0
/works/OL15844693W	Privateers of '76	Ralph Delahaye Paine	paine	0	0	0	0
/works/OL15848309W	The first capture	Harry Castlemon	castlemon	0	0	0	0
/works/OL15854961W	Constancia Lona	Alida Malkus	malkus	0	0	0	0
/works/OL15870340W	Bitsy finds the clue	Augusta Huiell Seaman	seaman	0	0	0	0
/works/OL16024541W	The underworld	Ira Wolfert	wolfert	0	0	0	0
/works/OL16067427W	Queen of the day	L. T. Meade	meade	0	0	0	0
/works/OL16641W	The D.A. breaks a seal	Erle Stanley Gardner	gardner	0	1	1	0
/works/OL16677903W	Hurlbut's story of Jesus for young and old	Jesse Lyman Hurlbut	hurlbut	0	0	0	0
/works/OL16701757W	Lavenegro	George Henry Borrow	borrow	0	0	0	0
/works/OL16736584W	Cavalry Sam, or, The raiders of the Shenandoah	Mark Wilton	wilton	0	0	0	0
/works/OL16872902W	The boy troopers on duty	Clair W. Hayes	hayes	0	0	0	0
/works/OL16878220W	The young showman's triumph, or, a Grand tour on the road	Stanley Norris	norris	0	0	0	0
/works/OL17406237W	The Killables	Gemma Malley	malley	0	0	0	0
/works/OL17658870W	The young privateersman	Stevens, William Oliver	stevens	0	0	0	0
/works/OL1797692W	Yorkshire moorland murder	J. S. Fletcher	fletcher	0	0	0	0
/works/OL1798438W	The last spike	Cy Warman	warman	0	0	0	0
/works/OL1799460W	The Arkansas bear	Albert Bigelow Paine	paine	0	0	0	0
/works/OL18025255W	Ben-Hur	Lew Wallace	wallace	0	19	19	0
/works/OL18180396W	"""Tell us another!"""	Winfrid Herbst	herbst	0	0	0	0
/works/OL1822010W	The Blue Ice	Hammomd Innes	innes	0	0	0	0
/works/OL19427184W	The Queen's story book	George Laurence Gomme	gomme	0	0	0	0
/works/OL20543275W	The treasure of Li-Po	Alice Ritchie	ritchie	0	0	0	0
/works/OL20546507W	Creatures of circumstance	W. Somerset Maugham	maugham	0	3	3	0
/works/OL2074158W	From a view to a death	Powell, Anthony	powell	0	1	1	0
/works/OL209747W	The lone scout, a tale of the United States Public health service	Edward Champe Carter	carter	0	0	0	0
/works/OL22068853W	War children	John T. Wheelwright	wheelwright	0	0	0	0
/works/OL22140492W	Attention	Sylvia Cooper	cooper	0	54	54	0
/works/OL22161272W	Present-day stories	John T. Frederick	frederick	0	0	0	0
/works/OL2266764W	On the Volga and other stories	Panteleĭmon Romanov	romanov	0	1	1	0
/works/OL2288666W	The island of Fu Manchu	Sax Rohmer	rohmer	0	1	1	0
/works/OL236439W	The Haydocks' testimony	L. C. Wood	wood	0	0	0	0
/works/OL23791139W	Albertine disparue	Proust, Marcel	proust	0	7	7	0
/works/OL2459835W	A history of story-telling	John Arthur Ransome Marriott	marriott	0	0	0	0
/works/OL24823928W	Tales (Business Man / Colloquy of Monos and Una / Conversation of Eiros and Charmion / Descent Into the Maelstrom / Eleonora / Island of the Fay / Journal of Julius Rodman / Man of the Crowd / Masque of the Red Death / Murders in the Rue Morgue / Mystification / Never Bet the Devil Your Head / Oval Portrait / Three Sundays in a Week / Why the Little Frenchman Wears His Hand in a Sling)	Poe, Edgar Allan	poe	0	0	0	0
/works/OL2525294W	Forty-one thieves	Angelo Hall	hall	0	0	0	0
/works/OL2605110W	Twilight in Delhi	Ali, Ahmed	ali	0	1	1	0
/works/OL2646756W	American Beauty	Edna Ferber	ferber	0	0	0	0
/works/OL2986880W	The Prospector	Ralph Connor	connor	0	0	0	0
/works/OL3036988W	Gods of modern Grub Street	Arthur St. John Adcock	adcock	0	1	1	0
/works/OL32090662W	Ragged Robin	Mary E. Ropes	ropes	0	0	0	0
/works/OL32093834W	The winged wolf	Ha Sheen Kaf	kaf	0	0	0	0
/works/OL32099824W	The power of perseverance	E. S. Elliott	elliott	0	0	0	0
/works/OL32146314W	Poppies and wheat	Louisa May Alcott	alcott	0	0	0	0
/works/OL32146524W	The love of Parson Lord	Mary Eleanor Wilkins Freeman	freeman	0	1	1	0
/works/OL32873391W	On the Queen's service	J. J. G. Bradley	bradley	0	0	0	0
/works/OL32873482W	Isabel's fortune			0	0	0	0
/works/OL32935068W	The vermilion box	Lucas, E. V.	lucas	0	0	0	0
/works/OL33115380W	Hero lays	Alice Milligan	milligan	0	0	0	0
/works/OL33137596W	Ned Harwood's visit to Jerusalem	Susan G. Knight	knight	0	0	0	0
/works/OL3518880W	Windfall fiddle	Carmer, Carl Lamson	carmer	0	0	0	0
/works/OL3538255W	Creek Mary's blood	Dee Alexander Brown	brown	0	1	1	0
/works/OL381550W	The Island of Dr. Moreau	H. G. Wells	wells	0	3	3	0
/works/OL3858649W	Hi-Yo Fido!	Ron Barrett	barrett	0	0	0	0
/works/OL3863983W	True Tilda	Quiller-Couch, Arthur Thomas	quillercouch	0	0	0	0
/works/OL38734069W	Premières amours	Jean-Louis Vaudoyer	vaudoyer	0	0	0	0
/works/OL38928514W	The world of William Clissold	H. G. Wells	wells	0	1	1	0
/works/OL38998268W	Mai-Dee of the mountains	Mary Brewster Hollister	hollister	0	0	0	0
/works/OL3928016W	The lone star omnibus	Raine, William MacLeod	raine	0	0	0	0
/works/OL39428889W	The magic forest	Stewart Edward White	white	0	0	0	0
/works/OL4126376W	Tragedy at Law	Cyril Hare	hare	0	2	2	0
/works/OL41309W	Parties	Carl Van Vechten	vechten	0	2	2	0
/works/OL4146834W	The golden barque and The weaver's grave	Seumas O'Kelly	okelly	0	0	0	0
/works/OL42509572W	The song of the harp	Rachel Penn	penn	0	0	0	0
/works/OL43688569W	Race consciousness and American Negro literature	Rebecca Chalmers Barton	barton	0	0	0	0
/works/OL43961768W	The fortunes of Nigel	Scott, Walter	scott	0	8	8	0
/works/OL43962614W	The boy scouts under fire in Mexico	Howard Payson	payson	0	0	0	0
/works/OL4442851W	Man's fate =	André Malraux	malraux	0	1	1	0
/works/OL4489727W	The first Saint omnibus	Leslie Charteris	charteris	0	0	0	0
/works/OL4608101W	Wakefield's course	Mazo De la Roche	roche	0	0	0	0
/works/OL4879640W	The case of the constant god	King, Rufus	king	0	0	0	0
/works/OL4925079W	When Last I Died	Gladys Mitchell	mitchell	0	1	1	0
/works/OL4982645W	East of Eden	Singer, Israel Joshua	singer	0	0	0	0
/works/OL5029607W	The advance of the English novel	William Lyon Phelps	phelps	0	0	0	0
/works/OL505752W	The Narrow Corner	W. Somerset Maugham	maugham	0	0	0	0
/works/OL505927W	A writer's notebook	W. Somerset Maugham	maugham	0	3	3	0
/works/OL5081617W	The three Tetons	Alice Wellington Rollins	rollins	0	0	0	0
/works/OL5200075W	John Henry Smith, a humorous romance of outdoor life	Adams, Frederick Upham	adams	0	0	0	0
/works/OL5211741W	Martha of the Mennonite country	Helen Reimensnyder Martin	martin	0	0	0	0
/works/OL5289826W	I, Crowley	Snoo Wilson	wilson	0	0	0	0
/works/OL5439716W	Nature myths and stories for little children	Cooke, Flora J.	cooke	0	1	1	0
/works/OL56150W	Red strangers	Huxley, Elspeth Joscelin Grant	huxley	0	1	1	0
/works/OL566960W	The watchmaker's wife	Frank R. Stockton	stockton	0	0	0	0
/works/OL569006W	Adrienne Mesurat	Green, Julien	green	0	2	2	0
/works/OL578251W	Gods and their makers	Housman, Laurence	housman	0	0	0	0
/works/OL5816751W	These were brethren	C. H. Claudy	claudy	0	0	0	0
/works/OL6328868W	The red prior's legacy	Alfred Hoyt Bill	bill	0	1	1	0
/works/OL64460W	Ape and essence	Aldous Huxley	huxley	0	2	2	0
/works/OL6482974W	Good conscience	Olav Duun	duun	0	0	0	0
/works/OL65412W	Beautiful Joe	Saunders, Marshall	saunders	0	1	1	0
/works/OL6572066W	Out of the darkness, or, diabolism and destiny	John Wesley Grant	grant	0	0	0	0
/works/OL6586799W	Stories you can sell	Laurence R. D'Orsay	dorsay	0	0	0	0
/works/OL6668368W	Some little tales	R. Brimley Johnson	johnson	0	0	0	0
/works/OL6707319W	Writers in crisis	Maxwell David Geismar	geismar	0	3	3	0
/works/OL6733999W	Little Tonino	Hill, Helen.	hill	0	0	0	0
/works/OL6893159W	Wooden crosses	Roland Dorgelès	dorgele s	0	0	0	0
/works/OL6921732W	The diary of a freshman	Charles Macomb Flandrau	flandrau	0	1	1	0
/works/OL7053798W	Watchdog	Laura Bannon	bannon	0	0	0	0
/works/OL7095905W	Karl's wooden horse	Annie Bergmann	bergmann	0	0	0	0
/works/OL7136642W	The story writer	Mirrielees, Edith Ronald	mirrielees	0	0	0	0
/works/OL7137858W	The best American humorous short stories	Linscott, Robert Newton	linscott	0	1	1	0
/works/OL723900W	Tarka the Otter	Henry Williamson	williamson	0	2	2	0
/works/OL7368349W	Writers	Mildred I. Reid	reid	0	11	11	0
/works/OL7422473W	The rock cried out	Stanley, Edward	stanley	0	0	0	0
/works/OL7442217W	Mississippi's blackrobe	Neil Boyton	boyton	0	0	0	0
/works/OL7452076W	Darwinism and its relationship to realism and naturalism in American fiction, 1860-1900	Arthur Edwin Jones	jones	0	0	0	0
/works/OL7541914W	Blue barns	Helen Sewell	sewell	0	0	0	0
/works/OL7552812W	Vampires of the China coast	Bok	bok	0	1	1	0
/works/OL7559528W	The magic clothes-pin	Maude Barrows Dutton Lynch	lynch	0	0	0	0
/works/OL7569082W	Red macaw	Phoebe Haggard	haggard	0	0	0	0
/works/OL7638420W	Northwest wagons	Samuel Alexander White	white	0	0	0	0
/works/OL7651056W	The valley of the Yokuts	Harold F. Hughes	hughes	0	0	0	0
/works/OL7679829W	... Winter Cherry	West, Keith	west	0	0	0	0
/works/OL7718170W	Tedos and Tisod	Ada M. Bittenbender	bittenbender	0	0	0	0
/works/OL7839180W	A Chinese Quaker	Eyster, Nellie Blessing	eyster	0	0	0	0
/works/OL7855274W	The Lanfer case	Robert J. Ferrall	ferrall	0	0	0	0
/works/OL7856881W	A prince of good fellows	Samuel Humphreys James	james	0	0	0	0
/works/OL7893337W	The gold-seeker	Levi C. Sheip	sheip	0	0	0	0
/works/OL7896353W	Annie Laurie and Azalea	Peattie, Elia Wilkinson	peattie	0	0	0	0
/works/OL7973220W	Therese	François Mauriac	mauriac	0	2	2	0
/works/OL806821W	The greatest gift	Stern, Philip Van Doren	stern	0	0	0	0
/works/OL906864W	Eneas Africanus defendant	Harry Stillwell Edwards	edwards	0	0	0	0
/works/OL940578W	Along the road to Bethlehem	Jules Supervielle	supervielle	0	0	0	0
/works/OL9565227W	Family Affairs and Ships and Things	Anne Hepple	hepple	0	0	0	0
/works/OL9604516W	The Bradmoor Murder	Melville Davisson Post	post	0	0	0	0
/works/OL10059W	Short stories	Théophile Gautier	gautier	0	2	2	0
/works/OL104606W	Weymouth Sands	J. S. Powys	powys	0	0	0	0
/works/OL1065952W	Cashel Byron's Profession	Bernard Shaw	shaw	0	3	3	0
/works/OL1090928W	The English novel	Saintsbury, George	saintsbury	0	1	1	0
/works/OL1094363W	Stories of the border marches	Lang, John	lang	0	0	0	0
/works/OL11063712W	Charles Robinson	James Spilling	spilling	0	0	0	0
/works/OL11104663W	Anthony Munday's romances of chivalry	Gerald Ravenscourt Hayes	hayes	0	0	0	0
/works/OL1190393W	Cressida's first lover	Lindsay, Jack	lindsay	0	0	0	0
/works/OL1191826W	Great Short Stories of the World -- a collection of complete short stories chosen from the literatures of all periods and countries	Barrett Harper Clark	clark	0	0	0	0
/works/OL1226323W	The Rose of London	Guy Paget	paget	0	0	0	0
/works/OL1310018W	Thomas l'Agnelet, gentilhomme de fortune	Claude Farrère	farre re	0	0	0	0
/works/OL1329310W	Toucoutou	Edward Larocque Tinker	tinker	0	0	0	0
/works/OL1354326W	Garland of bays	Gwyn Jones	jones	0	0	0	0
/works/OL13560518W	The disinherited	Jack Conroy	conroy	0	2	2	0
/works/OL137884W	The heart of the world	Charles Monroe Sheldon	sheldon	0	0	0	0
/works/OL1437335W	La famosa invasione degli orsi in Sicilia	Dino Buzzati	buzzati	0	3	3	0
/works/OL1438045W	Elias Portolu	Grazia Deledda	deledda	0	1	1	0
/works/OL14848057W	Arizona star	Faith Baldwin	baldwin	0	0	0	0
/works/OL1517935W	When The Gang Comes To London	Edgar Wallace	wallace	0	0	0	0
/works/OL15251688W	Times Square	Cornell Woolrich	woolrich	0	0	0	0
/works/OL1526578W	Romance of a missionary	Nephi Anderson	anderson	0	0	0	0
/works/OL1527978W	A Georgian actress	Pauline Bradford Mackie Hopkins	hopkins	0	0	0	0
/works/OL15437195W	Frank on a gun-boat	Harry Castlemon	castlemon	0	0	0	0
/works/OL15549620W	The Best American short stories 1943	Martha Foley	foley	0	0	0	0
/works/OL15802305W	Glencannon meets Tugboat Annie	Guy Gilpatric	gilpatric	0	0	0	0
/works/OL15867448W	Living wild, or Pioneer children of Montana	Agnes B. Chowen	chowen	0	0	0	0
/works/OL15870375W	Father and the mountains	Gertrude Robinson	robinson	0	0	0	0
/works/OL161265W	High-water cargo	Edith Dorian	dorian	0	0	0	0
/works/OL16747802W	The ethical and religious value of the novel	Ramsden Balmforth	balmforth	0	1	1	0
/works/OL16800097W	The bride of the tomb; and, Queenie's terrible secret	Miller, Alex. McVeigh	miller	0	0	0	0
/works/OL17332084W	The Sunday school advocate			0	1	1	0
/works/OL17458W	Belshazzar	H. Rider Haggard	haggard	0	0	0	0
/works/OL17755522W	The merchant of Berlin	L. Mühlbach	m hlbach	0	0	0	0
/works/OL17792906W	For faith and freedom	Besant, Walter	besant	0	0	0	0
/works/OL177974W	The sorrel stallion	David Grew	grew	0	0	0	0
/works/OL1793370W	Scouting On The Mohawk	Everett T. Tomlinson	tomlinson	0	0	0	0
/works/OL18426322W	Messer Marco Polo	Byrne, Donn	byrne	0	2	2	0
/works/OL18514348W	Stories told for revenue only			0	0	0	0
/works/OL18772813W	Miss Doctor Bellby	D. Lothrop & Company	company	0	0	0	0
/works/OL1881356W	Miss Bishop	Bess Streeter Aldrich	aldrich	0	0	0	0
/works/OL202687W	Colonel Berry's Challenge	George Ernest Miller	miller	0	0	0	0
/works/OL21747086W	Semilla del Diablo	Levin, Ira.	levin	0	1	1	0
/works/OL22199939W	Old soldiers never die, a novel	James Ronald	ronald	0	0	0	0
/works/OL22938060W	The art of the novel	James, Henry	james	0	1	1	0
/works/OL2338132W	Comrades in arms	King, Charles	king	0	0	0	0
/works/OL2441305W	Le jardin des supplices	Mirbeau, Octave	mirbeau	0	2	2	0
/works/OL2459824W	Missee Lee	John Arthur Ransome Marriott	marriott	0	0	0	0
/works/OL24662570W	Doctor Thorne	Trollope, Anthony	trollope	0	7	7	0
/works/OL2621469W	Baby Island	Carol Ryrie Brink	brink	0	0	0	0
/works/OL2639870W	Sahtaki and I	James Willard Schultz	schultz	0	0	0	0
/works/OL2685465W	Skylark Of Valeron	Smith, Edward E.	smith	0	0	0	0
/works/OL2792648W	Royal flush	Margaret Irwin	irwin	0	0	0	0
/works/OL2813217W	The landing of the Pilgrims	James Henry Daugherty	daugherty	0	0	0	0
/works/OL28381W	The invisible collection	Stefan Zweig	zweig	0	1	1	0
/works/OL2847904W	The freebooter of the Baltic	Viktor Rydberg	rydberg	0	0	0	0
/works/OL2861479W	Shadows of forgotten ancestors	Kot͡si͡ubynsʹkyĭ, Mykhaĭlo	kot si ubyns ky	0	0	0	0
/works/OL2918736W	King Rat	James Clavell	clavell	0	0	0	0
/works/OL2954972W	Heldn fun Khelm	Solomon Simon	simon	0	0	0	0
/works/OL32092539W	A Tired wheel			0	5	5	0
/works/OL32092608W	Robert Jackson's rescue			0	0	0	0
/works/OL32095747W	A kiss for a blow and other tales	Wright, Henry Clarke	wright	0	0	0	0
/works/OL32098814W	The blacksmith of Boniface Lane	A. L. O. E.	e	0	0	0	0
/works/OL32100868W	Among the Woblins	Sydney Hodges	hodges	0	0	0	0
/works/OL33122297W	Night watches	W. W. Jacobs	jacobs	0	0	0	0
/works/OL33420406W	The time thief	Paul Valdez	valdez	0	0	0	0
/works/OL33431782W	Frank Merriwell's problem, or, The vanishing of Elsie	Burt L. Standish	standish	0	0	0	0
/works/OL3494692W	Sweethallow Valley	Elleston Trevor	trevor	0	0	0	0
/works/OL3571987W	Pride's fancy	Thomas Head Raddall	raddall	0	1	1	0
/works/OL3967809W	Pennsylvania mountain stories	Henry W. Shoemaker	shoemaker	0	0	0	0
/works/OL40256742W	A Jacobite exile	G. A. Henty	henty	0	0	0	0
/works/OL4098752W	Rio renegade	Leslie Ernenwein	ernenwein	0	0	0	0
/works/OL4134615W	Puzzle for fiends	Patrick Quentin	quentin	0	1	1	0
/works/OL4234956W	Mr. Wilmer	Robert Lawson	lawson	0	0	0	0
/works/OL42469341W	In a German pension	Mansfield, Katherine	mansfield	0	0	0	0
/works/OL42662449W	Red men and white	Owen Wister	wister	0	0	0	0
/works/OL43560305W	El cosmopolita	Reed, John	reed	0	0	0	0
/works/OL43659W	Marius the Epicurean	Walter Pater	pater	0	2	2	0
/works/OL43763072W	The world my wilderness	Macaulay, Rose	macaulay	0	1	1	0
/works/OL43796900W	By pike and dyke	G. A. Henty	henty	0	0	0	0
/works/OL43938567W	Mary Magdalen	Edgar Saltus	saltus	0	0	0	0
/works/OL4407840W	John Innocent at Oxford	Richard Buckle	buckle	0	1	1	0
/works/OL44805595W	The lone Kiwi	Florence N. Millar	millar	0	0	0	0
/works/OL4493899W	The bachelor seals	Martin Dibner	dibner	0	0	0	0
/works/OL4618875W	Three religious rebels	M. Raymond	raymond	0	0	0	0
/works/OL4797411W	Winged victory	Moss Hart	hart	0	1	1	0
/works/OL4835470W	Coonardoo	Katharine Susannah Prichard	prichard	0	1	1	0
