openlibrary_work_key	selection_title	selection_author	selection_year	query	ia_num_found	ia_identifier	ia_title	ia_creator	ia_date	ia_year	ia_mediatype	ia_language	ia_collection
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_Y0-CSF-850	DRACULA	BRAM STOKER	1965-01-01T00:00:00Z	1965.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera', 'fav-kokigay108']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_S0-CGW-457	DRACULA	Bram Stoker	1965-01-01T00:00:00Z	1965.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula-english-by-bram-stoker	Dracula	Bram Stoker			texts	eng	['opensource', 'fav-alibabakingofgenies', 'fav-bjt2000', 'fav-g_nesis_barrera', 'fav-jahanzeb_shah', 'fav-kanchan_dutta', 'fav-lang_lang862', 'fav-princeprimeval']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula0000bram_z9v7	DRACULA	Bram Stoker	1965-01-01T00:00:00Z	1965.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula45839gut	Dracula	Bram Stoker			texts	en	['gutenberg', 'fav-danco01', 'fav-encogneeto', 'fav-jcarag', 'fav-littlerollycat', 'fav-oli_the_geek', 'fav-rabbitboots', 'fav-rmareidoom', 'fav-robot18']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula_202004	DRACULA	BRAM STOKER			texts	eng	['ArvindGupta', 'JaiGyan', 'fav-abdul727', 'fav-aghori_king', 'fav-anstep', 'fav-bat1962js', 'fav-cyborgbatman', 'fav-emma_k997', 'fav-flowersofedo', 'fav-gormley', 'fav-jackbird', 'fav-jim321690', 'fav-ken_f541', 'fav-kirsty_shakespeare', 'fav-knightrider1', 'fav-knightrider1983', 'fav-lagrandegwaz', 'fav-mimosakura', 'fav-night_owl556', 'fav-rwan_ahmed149', 'fav-saxonvoter', 'fav-sugar_puss', 'fav-t191', 'fav-thegallis', 'fav-toti_sama', 'fav-transformers1']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula_202511	Dracula	Bram Stoker			texts		['opensource', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	draculaabridged0000bram	Dracula (Abridged)	Bram Stoker	1975-01-01T00:00:00Z	1975.0	texts	eng	['printdisabled', 'internetarchivebooks', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_Y0-DCL-488	Dracula	Bram Stoker	1965-01-01T00:00:00Z	1965.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula-bram-stoker-1897	Drácula - Bram Stoker (1897)	Bram Stoker	2023-12-12T00:00:00Z	2023.0	texts	por	['booksbylanguage_portuguese', 'booksbylanguage', 'fav-ana_veiga', 'fav-andr_felipe741', 'fav-art_e_fashion', 'fav-beatriz_santos266', 'fav-brasil_leitor', 'fav-carlos_sousa120', 'fav-daniil_nikel', 'fav-eric_lima801', 'fav-hiiamlouie', 'fav-jennifer_tammelin', 'fav-kunashii', 'fav-lilyfs', 'fav-lucas_moura_quaresma', 'fav-maria_eduarda_dos_santos606', 'fav-michael_douglas_perri', 'fav-ninha74', 'fav-rosemberg_ferreira', 'fav-silvio_justo', 'fav-the_bode', 'fav-vivian_costa_dos_santos']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	CdCoverDracula	CD Cover Dracula	Bram Stoker			image		['ourmedia', 'community']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_C0-BOY-886	Dracula	Bram Stoker	1973-01-01T00:00:00Z	1973.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-draegor_schwarzl_wen']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	file-001-draculas-guest	Dracula A Big Radio Production Larry Knapp Bram Stoker	Larry Knapp, Lynn Shuck, Chris Billias, Bram Stoker			audio	eng	['cassettetaperecordings', 'cassettetapes', 'fav-bobg1138', 'fav-bouncetiger', 'fav-doctormirabilis', 'fav-evince', 'fav-jfm3470', 'fav-night_owl556', 'fav-nsw79', 'fav-professorhaste', 'fav-shabhegger']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_KU-314-467	DRACULA	Bram Stoker	1973-01-01T00:00:00Z	1973.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera', 'fav-kokigay108']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bram-stoker_dracula	Dracula by Bram Stoker	Bram Stoker, Standard eBooks			texts	eng	['standardebooks', 'folkscanomy', 'fav-aaron_c934', 'fav-adamw653', 'fav-alice_m148', 'fav-anastasia938', 'fav-arcadis4', 'fav-arcemise', 'fav-augusxd', 'fav-bethany_h225', 'fav-bobovich79', 'fav-brainrotchan', 'fav-bubblegum_pink', 'fav-cesca87', 'fav-chefbrad', 'fav-clay_moto', 'fav-coen_gearhart', 'fav-danidy', 'fav-dbordeauxrn', 'fav-defne_nil', 'fav-digitalnative706', 'fav-dr_drawdy', 'fav-haight1968', 'fav-hannah146', 'fav-hello_hello_there', 'fav-hellochar', 'fav-izzy_ann142', 'fav-jacketslut', 'fav-jadesan', 'fav-jake_law507', 'fav-jeshua_williams', 'fav-jeulzy', 'fav-jim321690', 'fav-jkl663', 'fav-john_gutenberg', 'fav-jorjaparadoski', 'fav-jz812', 'fav-kai_chapman', 'fav-kayzee1', 'fav-kinonn', 'fav-larry_lobster758', 'fav-leonora_bushati', 'fav-library_lisha', 'fav-lifurrr', 'fav-linabeth', 'fav-maidy_baby', 'fav-marisa586', 'fav-mars760', 'fav-martilenia_dellino', 'fav-mastermind93', 'fav-misumac', 'fav-mya_estes', 'fav-mylow694', 'fav-nat_masters', 'fav-nihao_mar', 'fav-ninixam', 'fav-niteghost', 'fav-nymetfan62_gmail_com', 'fav-onyxelf8', 'fav-palepi', 'fav-profdet529', 'fav-rdrplurks', 'fav-remia178', 'fav-reynolds332004', 'fav-rls89zx', 'fav-s0ul_rebel', 'fav-scottishlass1960', 'fav-shan_m971', 'fav-shannon_bhargava', 'fav-star_phantasmagoriaa', 'fav-stardusteater27', 'fav-steffi_marburger_geb_dieckmann', 'fav-suikurix', 'fav-thalensvk', 'fav-the_rantallion', 'fav-twofingers', 'fav-valentina003_', 'fav-zion_lithos']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	dracula_202604	Dracula	Bram Stoker			texts	eng	['opensource', 'fav-ana_lves']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_Y0-BUX-048	Dracula	Bram Stoker	1965-01-01T00:00:00Z	1965.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bram-stoker-dracula-1897-eng-www.-etoile.-app	Bram Stoker - Dracula (1897) (ENG)	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	english-handwritten	['opensource']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_T5-CUR-234	Dracula	Bram Stoker	1988-01-01T00:00:00Z	1988.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_S0-EGW-564	Dracula	Bram Stoker	1988-01-01T00:00:00Z	1988.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_S0-DQS-342	Dracula	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	eng	['internetarchivebooks', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_S0-DZG-729	dracula	bram stoker	1988-01-01T00:00:00Z	1988.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	bwb_C0-CEL-227	dracula	bram stoker	1970-01-01T00:00:00Z	1970.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-bjt2000', 'fav-g_nesis_barrera']
/works/OL85892W	Dracula	Bram Stoker	1897	"title:""Dracula"" AND creator:""Bram Stoker"""	94	isbn_9781493594719	Dracula	Bram Stoker	2013-10-26T00:00:00Z	2013.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_KV-321-291	The Jungle Book	Rudyard Kipling	1993-01-01T00:00:00Z	1993.0	texts	Eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook_1504_librivox	The Jungle Book (Version 3)	Rudyard Kipling	2015-04-28T00:00:00Z	2015.0	audio	eng	['librivoxaudio', 'audio_bookspoetry', 'fav-dania_watson', 'fav-elaine_milewsky', 'fav-fynedge', 'fav-glennorlando', 'fav-jenbobier', 'fav-morgan_cottle', 'fav-my_archives671', 'fav-petra_celadova', 'fav-pgala1984', 'fav-rose1984', 'fav-sn_pnw', 'fav-vorlons_shadows', 'fav-wmsaaed']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	rudyard-kipling_the-jungle-book	The Jungle Book by Rudyard Kipling	Rudyard Kipling			texts		['standardebooks', 'folkscanomy', 'fav-adamw653', 'fav-alyssa_taylor582', 'fav-ani329', 'fav-batul_balaiyawala', 'fav-btom33', 'fav-clever_cookie13', 'fav-danylib', 'fav-davi_andrade_de_amorim', 'fav-enrico_gori', 'fav-ericculpepper', 'fav-irqt3_14', 'fav-jessica_yun', 'fav-karyn_o_apos_donohue', 'fav-kavme', 'fav-kimberleyamos', 'fav-ladyeowynonline', 'fav-learnyu', 'fav-lunalovegood4228', 'fav-mamabearb', 'fav-moe0279', 'fav-orouu', 'fav-patchi_kna', 'fav-rls89zx', 'fav-sancus', 'fav-skakenbake', 'fav-trey_mason_smom', 'fav-willis_family_homeschool', 'fav-zetarriaga']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	rudyardkiplingse0000unse_k8q4	Rudyard Kipling Selected Works: The Jungle Book, The Second Jungle Book, Just So Stories for Little Children, Puck of Pook's Hill, Captains Courageous, Stalky & Co., Kim, Plain Tales From the Hills, & Short Stories	Rudyard Kipling	1991-01-01T00:00:00Z	1991.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-ana_lves', 'fav-g_nesis_barrera', 'fav-sunday_saudade']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook05kiplgoog	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894.0	texts	English	['americana', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0000rudy_s4l3	THE JUNGLE BOOK	RUDYARD KIPLING	1894-01-01T00:00:00Z	1894.0	texts	ENG	['internetarchivebooks', 'fav-g_nesis_barrera', 'fav-magnus_bjorr', 'fav-reegha']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_S0-EDU-352	The Jungle Book, The Wizard of OZ	L. Frank Baum & Rudyard Kipling	1963-01-01T00:00:00Z	1963.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_Y0-BUV-515	The Jungle Book	Rudyard Kipling	1994-01-01T00:00:00Z	1994.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_T5-CWS-227_2	The jungle Book	Rudyard Kipling	1948-01-01T00:00:00Z	1948.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0000rudy_w3q4	The JUngle Book	Rudyard Kipling	1942-01-01T00:00:00Z	1942.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	greatillustrated0000rudy	Great Illustrated Classics The Jungle Book	Rudyard Kipling	1994-01-01T00:00:00Z	1994.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-carolyn_prunkl', 'fav-deshume1009', 'fav-n494']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	wizardofozjungle0000lfra	The Wizard of Oz, The Jungle Book	L. Frank Baum and Rudyard Kipling	1944-01-01T00:00:00Z	1944.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook03kiplgoog	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894.0	texts	English	['americana', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook04kiplgoog	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894.0	texts	English	['americana', 'fav-anonymously2614', 'fav-d_sandhu', 'fav-fritzzzzz8377', 'fav-g_nesis_barrera', 'fav-winslowleach']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebooksecond0000rudy_x0z2	the jungle book, the second jungle book, just so stories, puck of pook's hill, stalkly & co, kim	rudyard kipling	1960-01-01T00:00:00Z	1960.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_Y0-CGN-997	The Jungle Book	Rudyard Kipling , Malvina G. Vogel	1994-01-01T00:00:00Z	1994.0	texts	English	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	jungle_book_mh_0808_librivox	The Jungle Book	Rudyard Kipling	2008-08-12T00:00:00Z	2008.0	audio	eng	['librivoxaudio', 'audio_bookspoetry', 'fav-4311yeah', 'fav-7xklick', 'fav-a_bittersweet_symphony', 'fav-abdullah_moosa_usman', 'fav-aimee_hunter608', 'fav-aimnwes14', 'fav-albinodirewolf', 'fav-alex_metadata', 'fav-ali_mohamed580', 'fav-aliasgirl1', 'fav-allie_davison183', 'fav-altproject', 'fav-ana_souza1983', 'fav-andrea2001b', 'fav-andreas_gros', 'fav-animichelle', 'fav-annep286', 'fav-anthony_hastert', 'fav-babi_doll_babidoll_', 'fav-breckbrat1978', 'fav-brianna_ladson', 'fav-brittonyoung_yahoo_com', 'fav-budgetjurassicpark', 'fav-bunny_darling_crowder', 'fav-bustrod', 'fav-c_dav', 'fav-catla', 'fav-ccantafio', 'fav-celeste_parra', 'fav-chevellereadsbooks', 'fav-cinnamonny', 'fav-cpdoyletulsa', 'fav-crazyshadow', 'fav-dcrespo1231', 'fav-dethor', 'fav-didihs', 'fav-digpotts', 'fav-dylangerofficial', 'fav-elaine_milewsky', 'fav-elizabeth_h_reifsnyder_gmail_com', 'fav-elizabeth_lajoy', 'fav-elv_mi', 'fav-fearox', 'fav-fynedge', 'fav-garafena', 'fav-germany_collier', 'fav-glennorlando', 'fav-gretel92', 'fav-gusssss', 'fav-hannah_ruby', 'fav-hardcore_collector', 'fav-hobbs_homeschool', 'fav-iheartpreservation', 'fav-jack_the_ripper_08', 'fav-james_jennings499', 'fav-jartman', 'fav-jbirdmt', 'fav-jenbobier', 'fav-jennifer_nutter', 'fav-jeremia_w', 'fav-jfeasting', 'fav-jjfree55', 'fav-joneshg1', 'fav-jordanrp', 'fav-joseph_and_amanda_baker', 'fav-joseph_thomas238', 'fav-kduran0911', 'fav-kieranemma', 'fav-kiriftw', 'fav-krakencrystal', 'fav-ladibrown', 'fav-lbailey88', 'fav-leah_alcorn', 'fav-leigh953', 'fav-levi_wensel', 'fav-lucie_thiollet', 'fav-madison_morgan762', 'fav-marccic', 'fav-matthz', 'fav-mazzuma', 'fav-mmccants099', 'fav-morgan_cottle', 'fav-natalie_medrano555', 'fav-naterwilde', 'fav-night_dreamer', 'fav-nosaj5', 'fav-outlander24', 'fav-pathareshraddha', 'fav-pauloaof', 'fav-peel0602', 'fav-pgala1984', 'fav-pinksquink_hotmail_co_uk', 'fav-profsn', 'fav-pygmalionsmd', 'fav-redcodefsu', 'fav-retrosprocket', 'fav-rickwriter52', 'fav-rose1984', 'fav-samuel_chrien', 'fav-saturn2332', 'fav-scarlett_short', 'fav-sdschuler', 'fav-sfsdradio', 'fav-shellyh82', 'fav-spencer14051966', 'fav-starybrights', 'fav-stony_young1991', 'fav-tahlia_mcdonald702', 'fav-taijutsu633', 'fav-tamerahutton', 'fav-tanyaya', 'fav-taranodongirl1', 'fav-teresa_donnahoo', 'fav-tessiesmithh', 'fav-tuli104', 'fav-tunathecat', 'fav-turkey_lurkey', 'fav-tygrc', 'fav-user321277', 'fav-vertualreality', 'fav-vintagevinay', 'fav-vorlons_shadows', 'fav-windofomega', 'fav-yen_le946', 'fav-yenalky', 'fav-zetjaybee', 'fav-zookeepergracie']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0000rudy_i7e4	The Jungle Book	Rudyard Kipling	1950-01-01T00:00:00Z	1950.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_S0-DFH-363	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894.0	texts	eng	['internetarchivebooks', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	isbn_9781785992544	the jungle book	rudyard kipling	2016-01-01T00:00:00Z	2016.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-g_nesis_barrera', 'fav-mqubed', 'fav-reegha']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0002rudy	The jungle book	Rudyard Kipling	1948-01-01T00:00:00Z	1948.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_C0-BYJ-320	The Jungle Book	Rudyard Kipling	1963-01-01T00:00:00Z	1963.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_C0-CEL-032_2	THe Jungle Book THe Second JUngle Book	Rudyard KIpling	1925-01-01T00:00:00Z	1925.0	texts	eng	['internetarchivebooks', 'fav-g_nesis_barrera', 'fav-jahanzeb_shah']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	in.ernet.dli.2015.262556	The Jungle Book	Rudyard Kipling			texts	eng	['digitallibraryindia', 'JaiGyan', 'fav-g_nesis_barrera', 'fav-natalie_roy']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_KV-351-940	The Jungle Book, The Second Jungle Book, Just so Stories, Puck of Pook's Hill, Stalky & Co. and Kim	Rudyard Kipling	1906-01-01T00:00:00Z	1906.0	texts	eng	['internetarchivebooks', 'fav-g_nesis_barrera', 'fav-jahanzeb_shah']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook00kipl_0	The jungle book	Rudyard Kipling	2000-01-01T00:00:00Z	2000.0	texts	eng	['internetarchivebooks', 'printdisabled', 'fav-crystal_hua', 'fav-g_nesis_barrera', 'fav-ke1996', 'fav-r_bert_darabont', 'fav-syeda_sakina', 'stmaryscountylibrary']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0000rudy_h0d8	The Jungle Book	Rudyard Kipling	1926-01-01T00:00:00Z	1926.0	texts	eng	['internetarchivebooks', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0000rudy_l8n9	The Jungle Book	Rudyard Kipling	1944-01-01T00:00:00Z	1944.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0000rudy_o4s4	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894.0	texts	eng	['internetarchivebooks', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0000rudy_y2e8	the jungle book	rudyard kipling	1923-01-01T00:00:00Z	1923.0	texts	eng	['internetarchivebooks', 'fav-chriskriller', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0000unse_l2f3	The jungle book	Rudyard Kipling	1963-01-01T00:00:00Z	1963.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook00kiplgoog	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894.0	texts	English	['americana', 'fav-aimana', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_P9-CSD-860	The Jungle Book	Rudyard Kipling	1932-01-01T00:00:00Z	1932.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_W9-CSZ-383	the jungle book	rudyard kipling	1894-01-01T00:00:00Z	1894.0	texts	eng	['internetarchivebooks', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_KU-093-045	THE JUNGLE BOOK	RUDYARD KIPLING	1961-01-01T00:00:00Z	1961.0	texts		['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_KU-359-551	THE JUNGLE BOOK	RUDYARD KIPLING	1918-01-01T00:00:00Z	1918.0	texts		['internetarchivebooks', 'fav-devil504', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0007rudy	The Jungle Book	Rudyard Kipling	1897-01-01T00:00:00Z	1897.0	texts	eng	['internetarchivebooks', 'fav-g_nesis_barrera', 'fav-rayna21', 'fav-reegha']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebookadapte0000rudy	The Jungle Book Adapted by Malvina G Vogel	Rudyard Kipling	1994-01-01T00:00:00Z	1994.0	texts	eng	['printdisabled', 'internetarchivebooks', 'inlibrary']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_Y0-BTX-188	The Jungle Book	Rudyard Kipling	1994-01-01T00:00:00Z	1994.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_Y0-CGY-400	The Jungle Book	Rudyard Kipling	2004-01-01T00:00:00Z	2004.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_KU-097-498	the jungle book	rudyard kipling	1943-01-01T00:00:00Z	1943.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_S0-BLR-095	The Jungle Book	Rudyard Kipling	1968-01-01T00:00:00Z	1968.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
