work_key	title	author_name	first_publish_year	canonical	scope_flag	jstor_count	oa_count	edition_count	htid_count	pd_count	gr_ratings	gr_reviews	ratings_5	ratings_4	ratings_3	ratings_2	ratings_1	gr_match	log_jstor	log_oa	log_edition	log_htid	log_gr	wikidata_qid	sitelink_count
/works/OL173283W	World's great short stories	Speare, Morris Edmund	1942	0	in_scope	0	1	2	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.301	0.4771	0.301	0.0		0
/works/OL17639460W	The Birds' Christmas carol	Wiggin, Kate Douglas Smith	1887	0	in_scope	0	2	3	1	1	11	2	3	4	4	0	0	UNIQUE	0.0	0.4771	0.6021	0.301	1.0792		0
/works/OL17642445W	Hatsu	Laura Dayton Fessenden	1904	0	in_scope	0	0	2	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.0	0.0		0
/works/OL17655359W	Rachel and Leah	John Legum	1912	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL17685976W	The life and adventures of Robinson Crusoe	Daniel Defoe	1914	0	in_scope	0	11	1	17	13	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	1.0792	0.301	1.2553	0.0		0
/works/OL17700181W	Gigi	Felicia Buttz Clark	1907	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL178130W	Father's big improvements	Caroline Dwight Emerson	1936	0	in_scope	0	0	3	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.6021	0.0	0.0		0
/works/OL1793333W	The mysterious rifleman	Everett T. Tomlinson	1921	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL1794649W	The Boy Knight	G. A. Henty	1880	0	in_scope	0	0	51	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	1.716	0.301	0.0		0
/works/OL17966725W	Windsinger	Frances Gillmor	1930	0	in_scope	0	0	2	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.4771	0.0	0.0		0
/works/OL1798522W	Paul and Christina	Amelia Edith Huddleston Barr	1887	0	in_scope	0	0	2	3	3	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.4771	0.6021	0.0		0
/works/OL18107478W	Yekl	Abraham Cahan	1896	0	in_scope	4	0	2	3	3	0	0	0	0	0	0	0	NO_MATCH	0.699	0.0	0.4771	0.6021	0.0		0
/works/OL18124941W	War stories	A. Starbuck	1919	0	in_scope	0	0	1	2	2	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.4771	0.0		0
/works/OL194539W	Lilly Crackell	Caroline Slade	1943	0	in_scope	0	0	2	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.301	0.0		0
/works/OL20424280W	The peacock and the wishing-fairy, and other stories	Corinne Ingraham	1921	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.301	0.0		0
/works/OL205947W	The devil's cradle	Sidgwick, Alfred	1918	0	in_scope	0	0	2	2	2	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.4771	0.4771	0.0		0
/works/OL208822W	The black circle	Mansfield Scott	1928	0	in_scope	0	0	4	1	1	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.699	0.301	0.0		0
/works/OL211546W	Ned	Norman G. Kittrell	1907	0	in_scope	1	0	2	2	2	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.301	0.0	0.4771	0.4771	0.0		0
/works/OL2140912W	English women	Sitwell, Edith	1942	0	in_scope	0	0	1	0	0	18	1	5	3	8	2	0	YEAR_AUTH	0.0	0.0	0.301	0.0	1.2788		0
/works/OL22075185W	On time, or, The young captain of the Ucayga Steamer	Optic, Oliver	1897	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL22122679W	Shepherds	Marie Conway Oemler	1926	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL22124763W	Sunny shores, or, Young America in Italy and Austria	Optic, Oliver	1902	0	in_scope	0	0	1	2	2	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.4771	0.0		0
/works/OL22135156W	Thou art the man	Richard Blaker	1937	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL22233631W	The forest of the South	Gordon, Caroline	1945	0	in_scope	1	0	1	2	0	226	7	86	77	47	9	7	RATINGS_MAX	0.301	0.0	0.301	0.4771	2.356		0
/works/OL23187W	Cup of Gold	John Steinbeck	1929	0	in_scope	0	1	73	4	4	2146	197	303	644	872	273	54	UNIQUE	0.0	0.301	1.8692	0.699	3.3318	Q3207868	9
/works/OL2340710W	The brother of the shadow	Praed, Campbell	1886	0	in_scope	0	1	2	0	0	77	7	45	21	8	3	0	YEAR_AUTH	0.0	0.301	0.4771	0.0	1.8921		0
/works/OL2341412W	Vengeance of the female	Marrion Wilcox	1899	0	in_scope	0	0	2	2	2	178	9	86	51	33	6	2	RATINGS_MAX	0.0	0.0	0.4771	0.4771	2.2529		0
/works/OL2343641W	Only the governess	Carey, Rosa Nouchette	1880	0	in_scope	0	0	6	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.8451	0.301	0.0		0
/works/OL234779W	A story from Pullmantown	Nico Bech-Meyer	1894	0	in_scope	0	0	4	4	4	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.699	0.699	0.0		0
/works/OL236786W	How I escaped	W. H. Parkins	1888	0	in_scope	0	0	5	2	2	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.7782	0.4771	0.0		0
/works/OL24941880W	Detective Johnson of New Orleans	Harry Irving Hancock	1891	0	in_scope	0	0	1	0	0	85	10	45	28	10	1	1	RATINGS_MAX	0.0	0.0	0.301	0.0	1.9345		0
/works/OL24975662W	Poppy Ott and the prancing pancake	Leo Edwards	1930	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL2498401W	The priest and the man; or, Abelard and Heloisa	William Wilberforce Newton	1883	0	in_scope	0	0	1	1	1	274	23	115	91	50	17	1	YEAR_AUTH	0.0	0.0	0.301	0.301	2.4393		0
/works/OL2529829W	On the We-a trail	Caroline Brown	1903	0	in_scope	0	0	4	4	4	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.699	0.699	0.0		0
/works/OL255021W	Follow the right	G. E. Wyatt	1893	0	in_scope	0	0	2	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.0	0.0		0
/works/OL2619171W	Mesas to mountains	Sybil Downing	1911	0	in_scope	0	0	2	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.0	0.0		0
/works/OL262517W	The Croxley Master	Doyle, Arthur Conan	1907	0	in_scope	0	1	21	5	5	17	5	3	6	5	2	1	UNIQUE	0.0	0.301	1.3424	0.7782	1.2553		0
/works/OL2664914W	The Chancellor Manuscript	Robert Ludlum	1920	0	in_scope	0	0	18	0	0	5043	111	1170	2094	1525	218	36	UNIQUE	0.0	0.0	1.2788	0.0	3.7028	Q3062390	4
/works/OL2681005W	The master mummer	E. Phillips Oppenheim	1904	0	in_scope	0	0	29	3	3	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	1.4771	0.6021	0.0		0
/works/OL276173W	Before Lunch	Angela Mackail Thirkell	1940	0	in_scope	0	0	21	1	0	409	54	109	177	99	18	6	UNIQUE	0.0	0.0	1.3424	0.301	2.6128		0
/works/OL3066380W	In Emmet's day	Heinrich Federer	1920	0	in_scope	1	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.301	0.0	0.301	0.0	0.0		0
/works/OL31471215W	Seven Plays	Elmer Rice	1950	0	in_scope	0	0	2	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.4771	0.301	0.0		0
/works/OL3185736W	The woman on the beast	Simpson, Helen	1933	0	in_scope	0	1	3	0	0	8	2	6	0	2	0	0	YEAR_AUTH	0.0	0.301	0.6021	0.0	0.9542		0
/works/OL32089389W	The Old, old fairy tales	L. Valentine	1890	0	in_scope	0	0	1	3	3	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.6021	0.0		0
/works/OL32092075W	Out in the cold	Edith Carrington	1897	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL32095730W	Janet M'Laren, or, The faithful nurse	William Henry Giles Kingston	1880	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL32096063W	Hapless Harry	M. Keary	1880	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL32146219W	The Summerville prize	Archibald, George	1890	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL32873010W	Dark deeds of old London		1886	0	in_scope	0	0	1	0	0	44	7	15	16	10	1	2	UNIQUE	0.0	0.0	0.301	0.0	1.6532		0
/works/OL3287381W	Letters of Sacco and Vanzetti	Nicola Sacco	1928	0	in_scope	2	1	19	1	1	12	3	4	4	4	0	0	YEAR_AUTH	0.4771	0.301	1.301	0.301	1.1139		0
/works/OL33090237W	A raw youth	Fyodor Mikhaylovich Dostoyevsky	1916	0	in_scope	1	2	2	2	2	0	0	0	0	0	0	0	NO_MATCH	0.301	0.4771	0.4771	0.4771	0.0		0
/works/OL332076W	Godāna	Premacanda	1939	0	out_lang	0	0	13	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	1.1461	0.301	0.0	Q904382	11
/works/OL33418813W	The silent city, or, Queer adventure among queer people	Fred Thorpe	1927	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL3385485W	Such is life	Joseph Furphy	1937	0	in_scope	0	2	13	1	0	58	8	11	17	22	8	0	UNIQUE	0.0	0.4771	1.1461	0.301	1.7709		0
/works/OL3503768W	Fireside book of suspense	Alfred Hitchcock	1947	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL354739W	The sword and the sickle	Mulk Raj Anand	1942	0	in_scope	0	0	10	1	0	10	3	5	1	1	3	0	YEAR_AUTH	0.0	0.0	1.0414	0.301	1.0414		0
/works/OL36428472W	Santa Claus and all about him	E. Boyd Smith	1908	0	in_scope	0	0	1	0	0	16	7	3	5	2	6	0	YEAR_AUTH	0.0	0.0	0.301	0.0	1.2304		0
/works/OL36719225W	Dance at the Beach	Irene Vartanoff	1922	0	in_scope	0	0	2	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.0	0.0		0
/works/OL37019756W	The coming race	Lytton, Edward Bulwer Lytton	1888	0	in_scope	6	6	1	2	2	858	109	142	189	311	165	51	UNIQUE	0.8451	0.8451	0.301	0.4771	2.934		0
/works/OL3773681W	A drum's story	Delavan S. Miller	1909	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL3778557W	The eagle and the cross	Löwenstein, Hubertus	1947	0	in_scope	0	0	1	2	1	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.4771	0.0		0
/works/OL3845362W	Trial by fury	Craig Rice	1941	0	in_scope	0	0	6	0	0	24	3	6	13	4	1	0	YEAR_AUTH	0.0	0.0	0.8451	0.0	1.3979		0
/works/OL3901868W	Tsuchi	Nagatsuka, Takashi	1926	0	in_scope	0	0	14	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	1.1761	0.301	0.0		0
/works/OL39257W	A dog named Chips	Albert Payson Terhune	1931	0	in_scope	0	0	6	1	0	65	5	30	24	9	2	0	UNIQUE	0.0	0.0	0.8451	0.301	1.8195		0
/works/OL4069931W	City of illusion, by Vardis Fisher	Vardis Fisher	1941	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL4124846W	Harp of a thousand strings	H. L. Davis	1947	0	in_scope	0	0	3	3	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.6021	0.6021	0.0		0
/works/OL4188592W	So perish the roses	Bell, Neil	1940	0	in_scope	0	0	3	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.6021	0.0	0.0		0
/works/OL42530028W	A week spent in a glass pond	Juliana Horatia Gatty Ewing	1883	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL4286476W	Great day in the morning	Florence Crannell Means	1946	0	in_scope	0	1	1	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.301	0.301	0.301	0.0		0
/works/OL43766462W	Melissa	J. Calvitt Clarke	1934	0	in_scope	0	1	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.301	0.301	0.0	0.0		0
/works/OL44337017W	The chaste Diana	L. Adams Beck	1923	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL44680156W	The second bullet ...	Lee Thayer	1934	0	in_scope	0	0	1	0	0	9	3	0	5	3	1	0	UNIQUE	0.0	0.0	0.301	0.0	1.0		0
/works/OL44895602W	The odds against us	Hans Werner Richter	1950	0	in_scope	0	0	1	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.301	0.0		0
/works/OL45423W	Die Bremer Stadtmusikanten	Grimm Brothers.	1922	0	out_lang	0	0	47	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	1.6812	0.0	0.0		0
/works/OL4892400W	The boy allies in the Balkan campaign, or, The struggle to save a nation	Clair W. Hayes	1916	0	in_scope	0	0	7	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.9031	0.301	0.0		0
/works/OL4915353W	La casa de la Troya	Alejandro Pérez Lugin	1928	0	out_lang	1	1	5	1	1	0	0	0	0	0	0	0	NO_MATCH	0.301	0.301	0.7782	0.301	0.0		0
/works/OL4918510W	The Woollcott reader	Alexander Woollcott	1935	0	in_scope	0	1	4	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.301	0.699	0.301	0.0		0
/works/OL4978835W	Mayhem in B-flat	Elliot Paul	1940	0	in_scope	0	1	2	1	1	11	6	1	7	1	2	0	YEAR_AUTH	0.0	0.301	0.4771	0.301	1.0792		0
/works/OL50231W	The Invention of Hugo Cabret	Brian Selznick	1920	0	in_scope	0	1	15	1	0	137874	13339	65896	45742	20309	4294	1633	UNIQUE	0.0	0.301	1.2041	0.301	5.1395	Q140036	13
/works/OL509984W	A little less than gods	Ford Madox Ford	1928	0	in_scope	0	1	4	4	4	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.301	0.699	0.699	0.0		0
/works/OL5102215W	Mr. Moto's three aces	John P. Marquand	1938	0	in_scope	0	0	6	1	0	11	2	0	5	5	1	0	UNIQUE	0.0	0.0	0.8451	0.301	1.0792		0
/works/OL5124666W	Cherry Ames at Spencer	Julie Campbell	1949	0	in_scope	0	0	1	1	0	122	2	32	39	45	6	0	YEAR_AUTH	0.0	0.0	0.301	0.301	2.0899		0
/works/OL5207970W	Dick's fairy	Silas Kitto Hocking	1883	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL5216570W	Dear daughter Dorothy	A. G. Plympton	1890	0	in_scope	0	0	2	2	2	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.4771	0.4771	0.0		0
/works/OL5279319W	The blossom and the fruit	Mabel Collins	1889	0	in_scope	0	0	3	2	2	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.6021	0.4771	0.0		0
/works/OL54864W	Claire Ambler	Booth Tarkington	1928	0	in_scope	0	0	14	2	2	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	1.1761	0.4771	0.0	Q124822310	2
/works/OL55412W	The grasshopper and other stories [12 stories]	Chekhov, Anton Pavlovich	1926	0	in_scope	0	0	3	1	1	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.6021	0.301	0.0		0
/works/OL5590836W	River Ranch	Doris Gates	1949	0	in_scope	0	0	2	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.301	0.0		0
/works/OL5908154W	Death Comes to Perigord	Ferguson, John Alexander	1931	0	in_scope	0	0	3	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.6021	0.0	0.0		0
/works/OL6332269W	Rhubarb	Smith, H. Allen	1946	0	in_scope	1	1	1	1	0	77	8	25	33	16	1	2	YEAR_AUTH	0.301	0.301	0.301	0.301	1.8921		0
/works/OL6509537W	The last of the thundering herd	Bigelow Neal	1933	0	in_scope	0	0	2	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.0	0.0		0
/works/OL6579282W	A key to the Ulysses of James Joyce	Paul Jordan Smith	1927	0	in_scope	0	1	8	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.301	0.9542	0.301	0.0		0
/works/OL6625565W	See My Shining Palace	Hebe Elsna	1942	0	in_scope	0	0	3	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.6021	0.0	0.0		0
/works/OL676829W	The river of life	Kuprin, A. I.	1916	0	in_scope	0	1	2	2	2	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.301	0.4771	0.4771	0.0		0
/works/OL7222624W	The courtly elements in Eilhart von Oberge's Tristrant	Lewis Edgar Winfrey	1925	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL7310197W	Sobriquets and nicknames	Albert R. Frey	1887	0	in_scope	0	0	7	2	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.9031	0.4771	0.0		0
/works/OL739838W	The Mayflower	Vicente Blasco Ibáñez	1921	0	in_scope	0	1	3	4	4	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.301	0.6021	0.699	0.0		0
/works/OL7425805W	Wilderness nurse	Marguerite Mooers Marshall	1949	0	in_scope	0	0	2	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.4771	0.301	0.0		0
/works/OL7426619W	The quaint and curious quest of Johnny Longfoot	Catherine Besterman	1947	0	in_scope	0	0	1	1	0	23	8	0	8	7	7	1	UNIQUE	0.0	0.0	0.301	0.301	1.3802		0
/works/OL7455239W	Billy Berk, the story of a Berkshire pig	John Y. Beaty	1930	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.0	0.0		0
/works/OL7539579W	The Half-back	Ralph Henry Barbour	1899	0	in_scope	0	0	10	3	3	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	1.0414	0.6021	0.0		0
/works/OL7573385W	Twentieth century forces in European fiction	Agnes Camilla Hansen	1934	0	in_scope	0	0	3	3	3	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.6021	0.6021	0.0		0
/works/OL7577212W	In the lives of men	Hart, Alan	1937	0	in_scope	0	1	1	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.301	0.301	0.301	0.0		0
/works/OL7578940W	The Wolf at the door	Robert Francis	1935	0	in_scope	0	0	2	3	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.4771	0.6021	0.0		0
/works/OL7650604W	The twisted tendril	Alice Glasgow	1928	0	in_scope	0	0	2	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.301	0.0		0
/works/OL7710780W	Miss Livingston's companion	Dillon, Mary	1911	0	in_scope	0	0	2	3	3	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.6021	0.0		0
/works/OL7774590W	Red soil	L. E. Gielgud	1926	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL7789004W	The unknown Indian	Browne, Gertrude Bell	1930	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL78039W	Autobiography of a Pocket-Handkerchief	Cooper, James Fenimore	1897	0	in_scope	0	0	22	1	1	50	12	7	17	17	7	2	UNIQUE	0.0	0.0	1.3617	0.301	1.7076		0
/works/OL7891036W	Strange stories of the Great river	Abbie Johnston Grosvenor	1918	0	in_scope	0	0	1	2	2	41	6	3	14	17	7	0	YEAR_AUTH	0.0	0.0	0.301	0.4771	1.6232		0
/works/OL8390518W	Tale of Squirrel Nutkin	David Hately	1940	0	in_scope	0	0	2	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.4771	0.0	0.0		0
/works/OL878796W	The Forsyte Saga (The Man of Property / Indian Summer of a Forsyte / In Chancery / Awakening / To Let)	Galsworthy, John	1922	0	in_scope	0	0	44	1	1	16317	718	7219	5492	2751	604	251	YEAR_AUTH	0.0	0.0	1.6532	0.301	4.2127		0
/works/OL11383003W	Illyrian spring	Ann Bridge	1935	0	in_scope	0	0	4	2	0	150	28	46	75	23	5	1	UNIQUE	0.0	0.0	0.699	0.4771	2.179		0
/works/OL11650944W	Fielding's theory of the novel	Frederick Olds Bissel	1933	0	in_scope	0	0	1	2	2	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.4771	0.0		0
/works/OL1182609W	My love must wait	Ernestine Hill	1942	0	in_scope	0	0	2	1	0	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.301	0.0		0
/works/OL1195339W	Stout heart, and other stories	Boris Lavrenev	1943	0	in_scope	0	0	1	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.301	0.0		0
/works/OL1238544W	Death of an Author	Cecil John Charles Street	1937	0	in_scope	0	0	5	1	0	4	2	1	1	1	1	0	YEAR_AUTH	0.0	0.0	0.7782	0.301	0.699		0
/works/OL1294478W	Young hearts	David Malets	1950	0	in_scope	0	0	1	2	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.4771	0.0		0
/works/OL1337095W	The mating season	P. G. Wodehouse	1949	0	in_scope	0	0	16	1	0	4611	298	2006	1913	621	58	13	YEAR_AUTH	0.0	0.0	1.2304	0.301	3.6639	Q7750672	3
/works/OL13735530W	Story of Little Jan the Dutch boy	Helen L. Campbell	1905	0	in_scope	0	0	2	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.4771	0.0	0.0		0
/works/OL1381260W	The secret vanguard	Michael Innes	1940	0	in_scope	0	0	17	1	0	99	10	21	30	34	10	4	UNIQUE	0.0	0.0	1.2553	0.301	2.0		0
/works/OL141501W	River George	Lee, George W.	1937	0	in_scope	0	0	2	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.4771	0.301	0.0		0
/works/OL1446720W	The old order	Katherine Anne Porter	1944	0	in_scope	2	1	6	1	0	165	15	62	67	31	3	2	UNIQUE	0.4771	0.301	0.8451	0.301	2.2201		0
/works/OL1449083W	Doctor Dolittle's caravan	Hugh Lofting	1926	0	in_scope	0	0	19	0	0	280	9	73	116	77	13	1	UNIQUE	0.0	0.0	1.301	0.0	2.4487		0
/works/OL1464622W	Daylight land	Murray, W. H. H.	1888	0	in_scope	0	1	8	6	6	0	0	0	0	0	0	0	NO_MATCH	0.0	0.301	0.9542	0.8451	0.0		0
/works/OL14857807W	Halfway House	Ellery QUEEN	1936	0	in_scope	0	1	18	1	0	249	20	47	99	83	18	2	UNIQUE	0.0	0.301	1.2788	0.301	2.3979	Q3821675	4
/works/OL1492630W	The gold hunters in Europe	William Henry Thomes	1884	0	in_scope	0	0	1	1	1	136	6	41	63	24	7	1	YEAR_AUTH	0.0	0.0	0.301	0.301	2.1367		0
/works/OL15433137W	Angel child	Val Teal	1946	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL15512557W	Will Newton, the young volunteer	T. Gerrish	1884	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL15637306W	The turn of the road	Samuel Waddell	1907	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL15870310W	Bob Flame among the Navajo	Dorr G. Yeager	1946	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH	0.0	0.0	0.301	0.301	0.0		0
/works/OL16782986W	Stories of comedy	Johnson, Rossiter	1914	0	in_scope	0	0	1	1	1	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.301	0.0		0
/works/OL16788516W	Windsor Castle		1901	0	in_scope	0	228	1	16	15	37	3	4	8	16	6	3	RATINGS_MAX	0.0	2.3598	0.301	1.2304	1.5798		0
/works/OL17657139W	The heiress of the forest	Eleanor C. Price	1901	0	in_scope	0	0	1	0	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.0	0.0		0
/works/OL17907570W	The pocket Bible	Eugene Sue	1910	0	in_scope	0	0	1	2	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.301	0.4771	0.0		0
/works/OL1795186W	The Lords of the Wild	Joseph A. Altsheler	1919	0	in_scope	0	0	10	1	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	1.0414	0.301	0.0		0
/works/OL1798542W	Prisoners of conscience	Amelia Edith Huddleston Barr	1897	0	in_scope	0	0	5	3	3	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.0	0.7782	0.6021	0.0		0
/works/OL18118462W	Queen Victoria	Lytton Strachey	1948	0	in_scope	2	1	3	1	0	1158	108	312	427	322	75	22	YEAR_AUTH	0.4771	0.301	0.6021	0.301	3.0641		0
/works/OL1890162W	The sands of Windee	Arthur William Upfield	1931	0	in_scope	0	1	9	0	0	340	30	97	141	81	15	6	UNIQUE	0.0	0.301	1.0	0.0	2.5328		0
/works/OL1890344W	Jonah's gourd vine	Hurston, Zora Neale.	1934	0	in_scope	4	2	19	2	0	1516	72	494	593	349	70	10	UNIQUE	0.699	0.4771	1.301	0.4771	3.181		0
/works/OL191558W	The miracle of the bells	Russell Janney	1946	0	in_scope	0	1	6	2	0	0	0	0	0	0	0	0	NO_MATCH_AUTH	0.0	0.301	0.8451	0.4771	0.0		0
/works/OL1937581W	To Love Again	Robins, Denise	1949	0	in_scope	0	1	13	0	0	91	9	32	30	27	2	0	YEAR_AUTH	0.0	0.301	1.1461	0.0	1.9638		0
