OL1067133W	910069805
OL1067133W	1674469
OL1067133W	1861241
OL1067133W	256595042
OL1067133W	1048207915
OL1067133W	1262448
OL1067133W	233021
OL1067137W	16481660
OL1067137W	762122
OL1067137W	16489199
OL1067137W	1110729833
OL1067137W	630905710
OL1067137W	44756369
OL1067137W	44757443
OL1067137W	793633369
OL1067137W	836626
OL1067137W	38144175
OL1067137W	908061472
OL1067137W	8673408
OL1067137W	506265876
OL1067137W	793658191
OL1067137W	31709781
OL1067137W	244896
OL1067137W	37258933
OL10673014W	75758948
OL10673014W	9060894
OL10673014W	48810971
OL10673014W	229326151
OL106854W	18068553
OL106854W	36730497
OL106854W	11347942
OL106854W	15501578
OL106854W	14260819
OL106854W	11592612
OL106854W	81987630
OL106854W	2922440
OL106854W	18068557
OL106854W	25015068
OL106854W	57327658
OL106854W	18068551
OL106854W	11407408
OL106854W	15475024
OL106854W	10912308
OL106854W	271377642
OL106854W	691913065
OL106854W	26934215
OL106854W	343959
OL106856W	11540214
OL106856W	459196906
OL106856W	13410535
OL106856W	13410517
OL106856W	612774288
OL106856W	15501551
OL106856W	685183626
OL106856W	13410504
OL106856W	11407383
OL106856W	15501563
OL106856W	10619190
OL106856W	6453072
OL106856W	16614372
OL106856W	13676284
OL106856W	610563567
OL106856W	55741334
OL106856W	8493093
OL106856W	1090549536
OL106856W	30702607
OL106856W	2922421
OL106874W	15383183
OL106874W	971331612
OL106874W	826197950
OL106874W	23258420
OL106874W	298415887
OL106874W	26445448
OL106874W	7042681
OL106874W	16314778
OL106874W	11347979
OL106874W	1090547521
OL106874W	271921651
OL106874W	6019898
OL106874W	11407258
OL106874W	821656569
OL106874W	52232785
OL106874W	19373345
OL106874W	821651820
OL106874W	5988656
OL106874W	2391329
OL106874W	895069182
OL106874W	23610747
OL106874W	12513159
OL106874W	25015066
OL1069636W	606956520
OL1069636W	276728144
OL1069636W	55591765
OL1069636W	166389320
OL1069636W	320789209
OL1069636W	278809
OL1069636W	70662302
OL1069636W	62152623
OL1069636W	501410738
OL1069636W	59803741
OL1069636W	23789607
OL1069636W	624661
OL1069636W	20225353
OL1069636W	14799670
OL1069636W	20419780
OL1069636W	3608692
OL1069636W	777739
OL1069636W	22625438
OL1069636W	62085532
OL1069636W	1023960
OL1069680W	965512
OL1069680W	360532
OL1069680W	9091183
OL10704052W	123223797
OL10704052W	16841638
OL10704052W	4724934
OL10704052W	2721879
OL10704052W	74143945
OL10704052W	1006845924
OL10704052W	28323990
OL10704052W	60601648
OL10704052W	667884188
OL10704052W	52615413
OL10704052W	44960416
OL10704052W	231630525
OL10704052W	503313426
OL10704052W	11241908
OL108439W	4720844
OL108439W	627363
OL108456W	1853940
OL108456W	868442
OL108456W	18495558
OL108456W	155080940
OL108456W	12016105
OL108456W	49627743
OL108456W	36534165
OL108456W	56490928
OL108456W	49005337
OL108456W	563913
OL108456W	3584498
OL108456W	427416441
OL108456W	7546544
OL108456W	38954621
OL108456W	46477893
OL108456W	46695094
OL1084997W	265834
OL1084997W	958790
OL1084997W	1866904
OL1084997W	8970684
OL1084997W	35256415
OL1084997W	69244541
OL1084997W	235924174
OL108735W	57485711
OL108735W	262622382
OL108735W	4160459
OL108735W	28856004
OL108735W	601875
OL108735W	422864624
OL108735W	39485495
OL108735W	43955438
OL108735W	2624768
OL108735W	60972242
OL108735W	319762947
OL108735W	29671649
OL108735W	5463973
OL108735W	26616173
OL108735W	28452659
OL108735W	306209
OL108735W	29671489
OL108735W	1561018
OL108735W	23055693
OL108735W	23582910
OL108739W	87844558
OL108739W	5642
OL108739W	4057424
OL108739W	2275870
OL108745W	59153671
OL108745W	6406602
OL108745W	2164245
