openlibrary_work_key	selection_title	selection_author	openalex_semantic_visibility	jstor_ll_relevant_count	gr_ratings	openlibrary_edition_count_final	z_academic_openalex	z_academic_jstor	z_reader_goodreads	z_bibliographic_ol	academic_reader_residual_combined	academic_reader_configuration	z_scholarly_composite	scholarly_minus_reader	bibliographic_minus_reader	scholarly_minus_bibliographic
/works/OL109153W	Grand Babylon Hotel	Arnold Bennett	0.0	0	439	75	-1.8517910919338687	-1.4800202472911517	-0.6281789251884982	-0.3596688554099933	-1.6297897648016373	reader_heavy	-1.6659056696125103	-1.037726744424012	0.2685100697785048	-1.306236814202517
/works/OL111382W	The Yearling	Marjorie Kinman Rawlings	7.538461538461538	2	23079	65	-0.7874652563491277	-0.7972615173901539	0.370313465189861	-0.4423692447165793	-1.6889143761325656	reader_heavy	-0.7923633868696408	-1.162676852059502	-0.8126827099064403	-0.3499941421530615
/works/OL74504W	White Fang	Jack London	38.07692307692307	1	117038	393	-0.0326381717430812	-1.049247450085954	0.7796858905873811	0.604993505044537	-1.7646809004507682	reader_heavy	-0.5409428109145177	-1.320628701501899	-0.1746923855428441	-1.1459363159590548
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	6.0	1	15006	627	-0.8860627766294662	-1.049247450085954	0.2617764738297584	0.8782740276331	-1.7841294378964003	reader_heavy	-0.9676551133577102	-1.2294315871874686	0.6164975538033417	-1.84592914099081
/works/OL1418251W	Tarzan of the Apes	Edgar Rice Burroughs	12.0	1	33024	258	-0.5788421723627478	-1.049247450085954	0.4606576630309685	0.359068869789247	-1.7960338450288726	reader_heavy	-0.814044811224351	-1.2747024742553197	-0.1015887932417214	-1.173113681013598
/works/OL19870W	The Jungle Book	Rudyard Kipling	46.82051282051282	0	83283	612	0.0675732220814201	-1.4800202472911517	0.6938923701395026	0.8641024877877117	-1.8250595141755064	reader_heavy	-0.7062235126048658	-1.4001158827443685	0.1702101176482091	-1.5703260003925776
/works/OL1253285W	The Scarlet Pimpernel	Emma Orczy	2.0	1	105194	591	-1.30656499543438	-1.049247450085954	0.7527838656219681	0.8436685232945806	-2.927621761657962	reader_heavy	-1.177906222760167	-1.9306900883821352	0.0908846576726125	-2.021574746054748
/works/OL39453744W	Jude the Obscure	Thomas Hardy	295.36111111111114	68	51099	435	0.972860752056676	1.151365919751542	0.5707251831957769	0.6643705676375251	0.9612289723649924	roughly_balanced	1.062113335904109	0.4913881527083321	0.0936453844417481	0.3977427682665839
/works/OL39349W	Mrs. Dalloway	Virginia Woolf	629.0	83	163735	476	1.3471305772508122	1.273616209542776	0.8643440906749529	0.7170549248101432	0.9497289804778564	roughly_balanced	1.310373393396794	0.4460293027218411	-0.1472891658648096	0.5933184685866508
/works/OL39396W	To the Lighthouse	Virginia Woolf	493.1111111111112	62	97741	521	1.2265531815465385	1.094829345033378	0.7342549229679345	0.7699015713589631	0.9149986168472276	roughly_balanced	1.1606912632899582	0.4264363403220237	0.0356466483910286	0.3907896919309951
